# wavenumber, intensity
2.009300000000000068e+02,2.515995821818299213e-02
2.019000000000000057e+02,2.664128868156760352e-02
2.028600000000000136e+02,2.818686501546169634e-02
2.038199999999999932e+02,2.996857405992738033e-02
2.047899999999999920e+02,3.211870439952142081e-02
2.057500000000000000e+02,3.463331047341323271e-02
2.067199999999999989e+02,3.730560847351738901e-02
2.076800000000000068e+02,3.978343585037444341e-02
2.086500000000000057e+02,4.182660203585077813e-02
2.096100000000000136e+02,4.342779863726933115e-02
2.105699999999999932e+02,4.487443851581243703e-02
2.115399999999999920e+02,4.652230503176341125e-02
2.125000000000000000e+02,4.852855594309905818e-02
2.134699999999999989e+02,5.079724431555935477e-02
2.144300000000000068e+02,5.311544340635027117e-02
2.154000000000000057e+02,5.513934311478605604e-02
2.163600000000000136e+02,5.680295848854484408e-02
2.173199999999999932e+02,5.829905748962306566e-02
2.182899999999999920e+02,5.984156235616280156e-02
2.192500000000000000e+02,6.155156235005550258e-02
2.202199999999999989e+02,6.337737972956057619e-02
2.211800000000000068e+02,6.505806117143513034e-02
2.221399999999999864e+02,6.637479801220064202e-02
2.231100000000000136e+02,6.715420409867932372e-02
2.240699999999999932e+02,6.732473123777822643e-02
2.250399999999999920e+02,6.672816244018998921e-02
2.260000000000000000e+02,6.522251214685496901e-02
2.269699999999999989e+02,6.275326484728119270e-02
2.279300000000000068e+02,5.960120182540881717e-02
2.288899999999999864e+02,5.613406149083786240e-02
2.298600000000000136e+02,5.269578748631296300e-02
2.308199999999999932e+02,4.951416917877246582e-02
2.317899999999999920e+02,4.654635777759599108e-02
2.327500000000000000e+02,4.357678604927971849e-02
2.337199999999999989e+02,4.049551245880207706e-02
2.346800000000000068e+02,3.730753876327756735e-02
2.356399999999999864e+02,3.408550577264451292e-02
2.366100000000000136e+02,3.082853939342658847e-02
2.375699999999999932e+02,2.758246883219474255e-02
2.385399999999999920e+02,2.442079381712964486e-02
2.395000000000000000e+02,2.138720081176653104e-02
