# wavenumber, intensity
2.009300000000000068e+02,2.378788087228215012e-02
2.019000000000000057e+02,2.202609015114124005e-02
2.028600000000000136e+02,1.953773873479194845e-02
2.038199999999999932e+02,1.800257865937293297e-02
2.047899999999999920e+02,1.863512526178838849e-02
2.057500000000000000e+02,2.132627678858489348e-02
2.067199999999999989e+02,2.451142704236512412e-02
2.076800000000000068e+02,2.615259917092321862e-02
2.086500000000000057e+02,2.510869392804800440e-02
2.096100000000000136e+02,2.167562341469710108e-02
2.105699999999999932e+02,1.748910955814287141e-02
2.115399999999999920e+02,1.474973314686939783e-02
2.125000000000000000e+02,1.453495011111293617e-02
2.134699999999999989e+02,1.669884540680709878e-02
2.144300000000000068e+02,1.984292745421241400e-02
2.154000000000000057e+02,2.198326284531657709e-02
2.163600000000000136e+02,2.208270458683748300e-02
2.173199999999999932e+02,2.044076567134050712e-02
2.182899999999999920e+02,1.826833047404569435e-02
2.192500000000000000e+02,1.700665022284597247e-02
2.202199999999999989e+02,1.729101541459781080e-02
2.211800000000000068e+02,1.866446613850115954e-02
2.221399999999999864e+02,2.050264237034637657e-02
2.231100000000000136e+02,2.256883247141262469e-02
2.240699999999999932e+02,2.479941567828231400e-02
2.250399999999999920e+02,2.660163561668223847e-02
2.260000000000000000e+02,2.726637223551740472e-02
2.269699999999999989e+02,2.655426021185488053e-02
2.279300000000000068e+02,2.505560520876935759e-02
2.288899999999999864e+02,2.358264508567429335e-02
2.298600000000000136e+02,2.287644183195644901e-02
2.308199999999999932e+02,2.284981477960790555e-02
2.317899999999999920e+02,2.266429744537446639e-02
2.327500000000000000e+02,2.160476328046845654e-02
2.337199999999999989e+02,1.983896572169258077e-02
2.346800000000000068e+02,1.808055036658849299e-02
2.356399999999999864e+02,1.688543022874110233e-02
2.366100000000000136e+02,1.600727124509158938e-02
2.375699999999999932e+02,1.509697486765630356e-02
2.385399999999999920e+02,1.378455888062989770e-02
2.395000000000000000e+02,1.209544001579941283e-02
2.404699999999999989e+02,1.059234215897638005e-02
2.414300000000000068e+02,1.000459996988527396e-02
2.423899999999999864e+02,1.056926337560244906e-02
2.433600000000000136e+02,1.214876929568621013e-02
2.443199999999999932e+02,1.432612846793515464e-02
2.452899999999999920e+02,1.641868250818443939e-02
2.462500000000000000e+02,1.772350580100674061e-02
2.472100000000000080e+02,1.797843238829907250e-02
2.481800000000000068e+02,1.754691927936218726e-02
2.491399999999999864e+02,1.701725744217512382e-02
2.501100000000000136e+02,1.650883259620333082e-02
2.510699999999999932e+02,1.595537781133631386e-02
2.520399999999999920e+02,1.523123023973187683e-02
2.530000000000000000e+02,1.421528265007036655e-02
2.539600000000000080e+02,1.320853650368213235e-02
2.549300000000000068e+02,1.278655560885508767e-02
2.558899999999999864e+02,1.305365305943120488e-02
2.568600000000000136e+02,1.335899964675204589e-02
2.578199999999999932e+02,1.284195220647132464e-02
2.587900000000000205e+02,1.173678670114872147e-02
2.597500000000000000e+02,1.092499237535688242e-02
2.607099999999999795e+02,1.092276718972840475e-02
2.616800000000000068e+02,1.150554029875090235e-02
2.626399999999999864e+02,1.216399978920917370e-02
2.636100000000000136e+02,1.262753001162802459e-02
2.645699999999999932e+02,1.311661979869500720e-02
2.655400000000000205e+02,1.412748554550270590e-02
2.665000000000000000e+02,1.578924064112120426e-02
2.674599999999999795e+02,1.752514102677753607e-02
2.684300000000000068e+02,1.847298741168932473e-02
2.693899999999999864e+02,1.783059285936483898e-02
2.703600000000000136e+02,1.593303574482621623e-02
2.713199999999999932e+02,1.354726087542617100e-02
2.722799999999999727e+02,1.157402489697101876e-02
2.732500000000000000e+02,1.033532570139814033e-02
2.742099999999999795e+02,9.926350114465897281e-03
2.751800000000000068e+02,1.045859046067465666e-02
2.761399999999999864e+02,1.180842113983513776e-02
2.771100000000000136e+02,1.347004092011160580e-02
2.780699999999999932e+02,1.498651996077994542e-02
2.790299999999999727e+02,1.594937131364397576e-02
2.800000000000000000e+02,1.619991518735099806e-02
2.809599999999999795e+02,1.579512685850983575e-02
2.819300000000000068e+02,1.516474530156992732e-02
2.828899999999999864e+02,1.486703651356744392e-02
2.838600000000000136e+02,1.485226458870434613e-02
2.848199999999999932e+02,1.443420032128405438e-02
2.857799999999999727e+02,1.329373254667065053e-02
2.867500000000000000e+02,1.164317855438332452e-02
2.877099999999999795e+02,1.031542682856759381e-02
2.886800000000000068e+02,1.019058339029769132e-02
2.896399999999999864e+02,1.157953523840811981e-02
2.906100000000000136e+02,1.378964072348314723e-02
2.915699999999999932e+02,1.573294945874261982e-02
2.925299999999999727e+02,1.634044017028421156e-02
2.935000000000000000e+02,1.491609584265472972e-02
2.944599999999999795e+02,1.214578484063806238e-02
2.954300000000000068e+02,9.387313931068589842e-03
2.963899999999999864e+02,8.023463078946234742e-03
2.973600000000000136e+02,8.533135833073987250e-03
2.983199999999999932e+02,1.073703936496212506e-02
2.992799999999999727e+02,1.360847603275868595e-02
3.002500000000000000e+02,1.546085285802189027e-02
3.012099999999999795e+02,1.499102295466964337e-02
3.021800000000000068e+02,1.210115333025043108e-02
3.031399999999999864e+02,8.121416351702378383e-03
3.041000000000000227e+02,5.009847574033580650e-03
3.050699999999999932e+02,4.282407329100335752e-03
3.060299999999999727e+02,6.705777311090165352e-03
3.070000000000000000e+02,1.143758944438077324e-02
3.079599999999999795e+02,1.620259894163874823e-02
3.089300000000000068e+02,1.909925688572850638e-02
3.098899999999999864e+02,1.998203162605290475e-02
3.108500000000000227e+02,1.964002961601852768e-02
3.118199999999999932e+02,1.898515598213000588e-02
3.127799999999999727e+02,1.822115804223086236e-02
3.137500000000000000e+02,1.701199517886524057e-02
3.147099999999999795e+02,1.560815112558759828e-02
3.156800000000000068e+02,1.483421502555158124e-02
3.166399999999999864e+02,1.552617258073672388e-02
3.176000000000000227e+02,1.766556828196347642e-02
3.185699999999999932e+02,2.009695945674215903e-02
3.195299999999999727e+02,2.154109741193681662e-02
3.205000000000000000e+02,2.187331912973373288e-02
3.214599999999999795e+02,2.182533480586559133e-02
3.224300000000000068e+02,2.236496487326502386e-02
3.233899999999999864e+02,2.371423173849922933e-02
3.243500000000000227e+02,2.482637350146731786e-02
3.253199999999999932e+02,2.436657948599912915e-02
3.262799999999999727e+02,2.196120644452920559e-02
3.272500000000000000e+02,1.838790413148635311e-02
3.282099999999999795e+02,1.515012372708729287e-02
3.291700000000000159e+02,1.326287313111698847e-02
3.301399999999999864e+02,1.299821887422021247e-02
3.311000000000000227e+02,1.407320905821974992e-02
3.320699999999999932e+02,1.578133972863747514e-02
3.330299999999999727e+02,1.762265828343058047e-02
3.340000000000000000e+02,1.931170949058997124e-02
3.349599999999999795e+02,2.052253372565797374e-02
3.359200000000000159e+02,2.097623103320603311e-02
3.368899999999999864e+02,2.066429158170995581e-02
3.378500000000000227e+02,2.012578914216232515e-02
