# wavenumber, intensity
2.009300000000000068e+02,5.308450065821432307e-02
2.019000000000000057e+02,4.879424094489327735e-02
2.028600000000000136e+02,4.276620394004265052e-02
2.038199999999999932e+02,4.010940257799230912e-02
2.047899999999999920e+02,4.530958711361074420e-02
2.057500000000000000e+02,5.952061864570435540e-02
2.067199999999999989e+02,7.751058468258077705e-02
2.076800000000000068e+02,9.039205125976572386e-02
2.086500000000000057e+02,9.157961062430221288e-02
2.096100000000000136e+02,8.085495246646094702e-02
2.105699999999999932e+02,6.471028292190003639e-02
2.115399999999999920e+02,5.331048920496055804e-02
2.125000000000000000e+02,5.262264813390896828e-02
2.134699999999999989e+02,6.207240847380037646e-02
2.144300000000000068e+02,7.561427508211747417e-02
2.154000000000000057e+02,8.476595742444975601e-02
2.163600000000000136e+02,8.561333387116901172e-02
2.173199999999999932e+02,8.012950833418434893e-02
2.182899999999999920e+02,7.282959465285246403e-02
2.192500000000000000e+02,6.813354668085030985e-02
2.202199999999999989e+02,6.741770333016360028e-02
2.211800000000000068e+02,6.847929423078208400e-02
2.221399999999999864e+02,6.835400641929263721e-02
2.231100000000000136e+02,6.619531127919189850e-02
2.240699999999999932e+02,6.313317542674701244e-02
2.250399999999999920e+02,6.078468573119174406e-02
2.260000000000000000e+02,6.046575827510369122e-02
2.269699999999999989e+02,6.296390791551267907e-02
2.279300000000000068e+02,6.943248227658692373e-02
2.288899999999999864e+02,8.026813454497030986e-02
2.298600000000000136e+02,9.386943285723117758e-02
2.308199999999999932e+02,1.059916495649748797e-01
2.317899999999999920e+02,1.123538988523268278e-01
2.327500000000000000e+02,1.113877067628034068e-01
2.337199999999999989e+02,1.053075222290941887e-01
2.346800000000000068e+02,9.832183114322085027e-02
2.356399999999999864e+02,9.330880214224414326e-02
2.366100000000000136e+02,9.020084763437723196e-02
2.375699999999999932e+02,8.752471335517156281e-02
2.385399999999999920e+02,8.375745741307047409e-02
2.395000000000000000e+02,7.885789436565733557e-02
2.404699999999999989e+02,7.453072418480581607e-02
2.414300000000000068e+02,7.245530746610483186e-02
2.423899999999999864e+02,7.295285244833386862e-02
2.433600000000000136e+02,7.555016240008612105e-02
2.443199999999999932e+02,7.921601307196526887e-02
2.452899999999999920e+02,8.306126939384715635e-02
2.462500000000000000e+02,8.647218587896488007e-02
2.472100000000000080e+02,8.897156547024918927e-02
2.481800000000000068e+02,9.085198123949934923e-02
2.491399999999999864e+02,9.179083976054268346e-02
2.501100000000000136e+02,9.101102702307123371e-02
2.510699999999999932e+02,8.822998868134727946e-02
2.520399999999999920e+02,8.410296613758985740e-02
2.530000000000000000e+02,7.993264454651385909e-02
2.539600000000000080e+02,7.739008532061732171e-02
2.549300000000000068e+02,7.790601985962200549e-02
2.558899999999999864e+02,8.064769977333703654e-02
2.568600000000000136e+02,8.306901927848815703e-02
2.578199999999999932e+02,8.255653576669680360e-02
2.587900000000000205e+02,7.917750247417199017e-02
2.597500000000000000e+02,7.529472667995855406e-02
2.607099999999999795e+02,7.255328559165544200e-02
2.616800000000000068e+02,7.166413858026007833e-02
2.626399999999999864e+02,7.204682048026259111e-02
2.636100000000000136e+02,7.299924428474661997e-02
2.645699999999999932e+02,7.420424984567682014e-02
2.655400000000000205e+02,7.527994338691280929e-02
2.665000000000000000e+02,7.529680446104751457e-02
2.674599999999999795e+02,7.229902011604910639e-02
2.684300000000000068e+02,6.565201928916461482e-02
2.693899999999999864e+02,5.580899708348833338e-02
2.703600000000000136e+02,4.514643353294117006e-02
2.713199999999999932e+02,3.611793733846844351e-02
2.722799999999999727e+02,3.023486735911161752e-02
2.732500000000000000e+02,2.687400868049131045e-02
2.742099999999999795e+02,2.471120574329238942e-02
2.751800000000000068e+02,2.400780519660663040e-02
2.761399999999999864e+02,2.541835584895689795e-02
2.771100000000000136e+02,2.860403608737910330e-02
2.780699999999999932e+02,3.262035111109048979e-02
2.790299999999999727e+02,3.593102062923715645e-02
2.800000000000000000e+02,3.808578709130006762e-02
2.809599999999999795e+02,3.901949892470069070e-02
2.819300000000000068e+02,3.968557105938482626e-02
2.828899999999999864e+02,4.118194362378004708e-02
2.838600000000000136e+02,4.336860521970531401e-02
2.848199999999999932e+02,4.451606579745147341e-02
2.857799999999999727e+02,4.349272278667411229e-02
2.867500000000000000e+02,4.053581341105510355e-02
2.877099999999999795e+02,3.674371962603515535e-02
2.886800000000000068e+02,3.482326477634931083e-02
2.896399999999999864e+02,3.741708787707591355e-02
2.906100000000000136e+02,4.442733021537096511e-02
2.915699999999999932e+02,5.341123770529623144e-02
2.925299999999999727e+02,6.031423549202979961e-02
2.935000000000000000e+02,6.118886191833512733e-02
2.944599999999999795e+02,5.587128275111526848e-02
2.954300000000000068e+02,4.811933226994068169e-02
2.963899999999999864e+02,4.353709654834976572e-02
2.973600000000000136e+02,4.594692855114961005e-02
2.983199999999999932e+02,5.583394239784009172e-02
2.992799999999999727e+02,6.796560465065476508e-02
3.002500000000000000e+02,7.503837148199012097e-02
3.012099999999999795e+02,7.196241957942366152e-02
3.021800000000000068e+02,5.901582531220444378e-02
3.031399999999999864e+02,4.248686179610620950e-02
3.041000000000000227e+02,3.106638579842940784e-02
3.050699999999999932e+02,3.100272688467861984e-02
3.060299999999999727e+02,4.382281533080296249e-02
3.070000000000000000e+02,6.464293415552116451e-02
3.079599999999999795e+02,8.496719171717075081e-02
3.089300000000000068e+02,9.865910039100281304e-02
3.098899999999999864e+02,1.048481176652693581e-01
3.108500000000000227e+02,1.051674869483709834e-01
3.118199999999999932e+02,1.028731986802222526e-01
3.127799999999999727e+02,1.003520859763841755e-01
3.137500000000000000e+02,9.784401314007873385e-02
3.147099999999999795e+02,9.605929471368812589e-02
3.156800000000000068e+02,9.644893837446970319e-02
3.166399999999999864e+02,9.989071110290435873e-02
