# wavenumber, intensity
2.009300000000000068e+02,9.401294300294547185e-03
2.019000000000000057e+02,8.285765689659999739e-03
2.028600000000000136e+02,6.972238230815296957e-03
2.038199999999999932e+02,5.978290477662919454e-03
2.047899999999999920e+02,5.822106028934410059e-03
2.057500000000000000e+02,6.710734540418597342e-03
2.067199999999999989e+02,8.171826631250145995e-03
2.076800000000000068e+02,9.298569291934248929e-03
2.086500000000000057e+02,9.371133229984602783e-03
2.096100000000000136e+02,8.252090386370859038e-03
2.105699999999999932e+02,6.521363797235733666e-03
2.115399999999999920e+02,5.136830597982430281e-03
2.125000000000000000e+02,4.737318668582742899e-03
2.134699999999999989e+02,5.379569610394984401e-03
2.144300000000000068e+02,6.611109350771224129e-03
2.154000000000000057e+02,7.426602032517964913e-03
2.163600000000000136e+02,7.439556622486474639e-03
2.173199999999999932e+02,7.046890816768316274e-03
2.182899999999999920e+02,6.959349947129658646e-03
2.192500000000000000e+02,7.887082588793208754e-03
2.202199999999999989e+02,9.999650483007575461e-03
2.211800000000000068e+02,1.276768084584797326e-02
2.221399999999999864e+02,1.559361316999263551e-02
2.231100000000000136e+02,1.811025983882261214e-02
2.240699999999999932e+02,2.031493544789142458e-02
2.250399999999999920e+02,2.179597744150840385e-02
2.260000000000000000e+02,2.188199326664674177e-02
2.269699999999999989e+02,2.023546736816311462e-02
2.279300000000000068e+02,1.753106617178901150e-02
2.288899999999999864e+02,1.490290062386523395e-02
2.298600000000000136e+02,1.329673867493031195e-02
2.308199999999999932e+02,1.290365845494548247e-02
2.317899999999999920e+02,1.308162451751701538e-02
2.327500000000000000e+02,1.296249699249214793e-02
2.337199999999999989e+02,1.215500250608758832e-02
2.346800000000000068e+02,1.106791929069997175e-02
2.356399999999999864e+02,1.053586110232859578e-02
2.366100000000000136e+02,1.077598101657758524e-02
2.375699999999999932e+02,1.168853780780500749e-02
2.385399999999999920e+02,1.296677374772150539e-02
2.395000000000000000e+02,1.427079454329470247e-02
2.404699999999999989e+02,1.554358507975046530e-02
2.414300000000000068e+02,1.685807397969333807e-02
2.423899999999999864e+02,1.835162299587089416e-02
2.433600000000000136e+02,2.007935751400240568e-02
2.443199999999999932e+02,2.185842967145810653e-02
2.452899999999999920e+02,2.338936714275220360e-02
2.462500000000000000e+02,2.458812671465465671e-02
2.472100000000000080e+02,2.552294584027416796e-02
2.481800000000000068e+02,2.625868864059081875e-02
2.491399999999999864e+02,2.665717282260961912e-02
2.501100000000000136e+02,2.654193250340362853e-02
2.510699999999999932e+02,2.593166605467362232e-02
2.520399999999999920e+02,2.508360041158643264e-02
2.530000000000000000e+02,2.425609800439895367e-02
2.539600000000000080e+02,2.385858355176348131e-02
2.549300000000000068e+02,2.396449954997499979e-02
2.558899999999999864e+02,2.412875678861320719e-02
2.568600000000000136e+02,2.375941421780914872e-02
2.578199999999999932e+02,2.250720349382399205e-02
2.587900000000000205e+02,2.051676348392355090e-02
2.597500000000000000e+02,1.829546157448577043e-02
2.607099999999999795e+02,1.635450262799566581e-02
2.616800000000000068e+02,1.504407498786359230e-02
2.626399999999999864e+02,1.434388893160570659e-02
2.636100000000000136e+02,1.390621773655429522e-02
2.645699999999999932e+02,1.332127199950253194e-02
2.655400000000000205e+02,1.262300882544086303e-02
2.665000000000000000e+02,1.189417845508802460e-02
2.674599999999999795e+02,1.125834264611979239e-02
2.684300000000000068e+02,1.078240443770702578e-02
2.693899999999999864e+02,1.008644540696665599e-02
