# wavenumber, intensity
2.009300000000000068e+02,8.972075267509031782e-03
2.019000000000000057e+02,8.841004950557604380e-03
2.028600000000000136e+02,8.668180165547819532e-03
2.038199999999999932e+02,8.514913659700019261e-03
2.047899999999999920e+02,8.448430433832226916e-03
2.057500000000000000e+02,8.523836905107582546e-03
2.067199999999999989e+02,8.703004085402176945e-03
2.076800000000000068e+02,8.876513585750707425e-03
2.086500000000000057e+02,8.910104140155314725e-03
2.096100000000000136e+02,8.761231224397550421e-03
2.105699999999999932e+02,8.487573327361582279e-03
2.115399999999999920e+02,8.227394666256148195e-03
2.125000000000000000e+02,8.122163574939044242e-03
2.134699999999999989e+02,8.241110919034641200e-03
2.144300000000000068e+02,8.559007571832189659e-03
2.154000000000000057e+02,8.720578445762296529e-03
2.163600000000000136e+02,8.576691662214688469e-03
2.173199999999999932e+02,8.315617604127942958e-03
2.182899999999999920e+02,8.318725158357400881e-03
2.192500000000000000e+02,8.949786905393965902e-03
2.202199999999999989e+02,1.020231121712274029e-02
2.211800000000000068e+02,1.174409703504851119e-02
2.221399999999999864e+02,1.320003008358279842e-02
2.231100000000000136e+02,1.437587066657754729e-02
2.240699999999999932e+02,1.531885975320250275e-02
2.250399999999999920e+02,1.594565958617576509e-02
2.260000000000000000e+02,1.598147107623031429e-02
2.269699999999999989e+02,1.508807995965263417e-02
2.279300000000000068e+02,1.340070873743517792e-02
2.288899999999999864e+02,1.133594524436773790e-02
2.298600000000000136e+02,9.461418496237250161e-03
2.308199999999999932e+02,8.173025634842286807e-03
2.317899999999999920e+02,7.421410096184527169e-03
2.327500000000000000e+02,6.962655208452754943e-03
2.337199999999999989e+02,6.598676335520125072e-03
2.346800000000000068e+02,6.290971407187106318e-03
2.356399999999999864e+02,6.110645477857767731e-03
2.366100000000000136e+02,6.005892809437596465e-03
2.375699999999999932e+02,5.942631257022446163e-03
2.385399999999999920e+02,5.906385236079947365e-03
2.395000000000000000e+02,5.853741160615639691e-03
2.404699999999999989e+02,5.771189070292738997e-03
2.414300000000000068e+02,5.676312103873129046e-03
2.423899999999999864e+02,5.592904119376835778e-03
2.433600000000000136e+02,5.553471538588810631e-03
2.443199999999999932e+02,5.522211649856377871e-03
2.452899999999999920e+02,5.487949547715777025e-03
2.462500000000000000e+02,5.467934791661307505e-03
2.472100000000000080e+02,5.496666500681590684e-03
2.481800000000000068e+02,5.569698414275940472e-03
2.491399999999999864e+02,5.609468963532421651e-03
2.501100000000000136e+02,5.553331084160373875e-03
2.510699999999999932e+02,5.398396681974712563e-03
2.520399999999999920e+02,5.201483962485318677e-03
2.530000000000000000e+02,5.045215243229319961e-03
2.539600000000000080e+02,5.013643721233727174e-03
2.549300000000000068e+02,5.127025558601934138e-03
2.558899999999999864e+02,5.288987071411128081e-03
2.568600000000000136e+02,5.436578340509285769e-03
2.578199999999999932e+02,5.484236283763551691e-03
2.587900000000000205e+02,5.417213186186427103e-03
2.597500000000000000e+02,5.258170491968525324e-03
2.607099999999999795e+02,5.046084305005377885e-03
2.616800000000000068e+02,4.861470126407333066e-03
2.626399999999999864e+02,4.761255891706527021e-03
2.636100000000000136e+02,4.744844669582038051e-03
2.645699999999999932e+02,4.822511579315330761e-03
2.655400000000000205e+02,4.954753812904163363e-03
2.665000000000000000e+02,5.067920579428810551e-03
2.674599999999999795e+02,5.125204040232957114e-03
2.684300000000000068e+02,5.111514122659747972e-03
2.693899999999999864e+02,5.028988367542179712e-03
2.703600000000000136e+02,4.917937195846090910e-03
2.713199999999999932e+02,4.802237860408408582e-03
2.722799999999999727e+02,4.704841492678439249e-03
2.732500000000000000e+02,4.625971941901536356e-03
2.742099999999999795e+02,4.608432695148541140e-03
2.751800000000000068e+02,4.695172083119663123e-03
2.761399999999999864e+02,4.901547919726021926e-03
2.771100000000000136e+02,5.154383447743926365e-03
2.780699999999999932e+02,5.367180685251124114e-03
2.790299999999999727e+02,5.454253652489866010e-03
2.800000000000000000e+02,5.389126689696853607e-03
2.809599999999999795e+02,5.249225300556470929e-03
2.819300000000000068e+02,5.146855968219090499e-03
2.828899999999999864e+02,5.157903586857029259e-03
2.838600000000000136e+02,5.267796009518366934e-03
2.848199999999999932e+02,5.402820996470918818e-03
2.857799999999999727e+02,5.511076247200636866e-03
2.867500000000000000e+02,5.552009934692750392e-03
2.877099999999999795e+02,5.519068982019773896e-03
2.886800000000000068e+02,5.472424944170896019e-03
2.896399999999999864e+02,5.483507676415959146e-03
2.906100000000000136e+02,5.547221316522675874e-03
2.915699999999999932e+02,5.632363035370169940e-03
2.925299999999999727e+02,5.687342165707511693e-03
2.935000000000000000e+02,5.633701741641373821e-03
2.944599999999999795e+02,5.475988975292889194e-03
2.954300000000000068e+02,5.256673774465335514e-03
2.963899999999999864e+02,5.077989406268510787e-03
2.973600000000000136e+02,4.982116091247050689e-03
2.983199999999999932e+02,4.990143939673276526e-03
2.992799999999999727e+02,5.045232800032843114e-03
3.002500000000000000e+02,5.059747887373234644e-03
3.012099999999999795e+02,4.956276865612719434e-03
3.021800000000000068e+02,4.746293105875487583e-03
3.031399999999999864e+02,4.545706625241880024e-03
3.041000000000000227e+02,4.454481473962022126e-03
3.050699999999999932e+02,4.519546987942573389e-03
3.060299999999999727e+02,4.733643428912931266e-03
3.070000000000000000e+02,5.011958268092286603e-03
3.079599999999999795e+02,5.231734335013229001e-03
3.089300000000000068e+02,5.302497031747926970e-03
3.098899999999999864e+02,5.272435394858221436e-03
3.108500000000000227e+02,5.211960985007667302e-03
3.118199999999999932e+02,5.156174241706711417e-03
3.127799999999999727e+02,5.083515410187923814e-03
3.137500000000000000e+02,4.984819838994786548e-03
3.147099999999999795e+02,4.908807657996707742e-03
3.156800000000000068e+02,4.920763841218703076e-03
3.166399999999999864e+02,5.083541745393236298e-03
3.176000000000000227e+02,5.318030413694527919e-03
3.185699999999999932e+02,5.507907244158672701e-03
3.195299999999999727e+02,5.571304861801427977e-03
3.205000000000000000e+02,5.573789149504684674e-03
3.214599999999999795e+02,5.627109161905889667e-03
3.224300000000000068e+02,5.796541094628348233e-03
3.233899999999999864e+02,6.006669697994943165e-03
3.243500000000000227e+02,6.116698185883897090e-03
3.253199999999999932e+02,6.058835350562425705e-03
3.262799999999999727e+02,5.885799883909929343e-03
3.272500000000000000e+02,5.712834644471634013e-03
3.282099999999999795e+02,5.607809845596329994e-03
3.291700000000000159e+02,5.547072083692451520e-03
3.301399999999999864e+02,5.483393557192855691e-03
3.311000000000000227e+02,5.415597960259233533e-03
3.320699999999999932e+02,5.388858948442595137e-03
3.330299999999999727e+02,5.459748932003045431e-03
3.340000000000000000e+02,5.622373214146487823e-03
3.349599999999999795e+02,5.777263724323282272e-03
3.359200000000000159e+02,5.853477808562289331e-03
3.368899999999999864e+02,5.827243554847927332e-03
3.378500000000000227e+02,5.734144214788429277e-03
3.388199999999999932e+02,5.632617609021772602e-03
3.397799999999999727e+02,5.592162344426568343e-03
3.407500000000000000e+02,5.646737668282098693e-03
3.417099999999999795e+02,5.760536479734778940e-03
3.426700000000000159e+02,5.871741273461983726e-03
3.436399999999999864e+02,5.924894496229444682e-03
3.446000000000000227e+02,5.900999686588978901e-03
3.455699999999999932e+02,5.762783750590035926e-03
3.465299999999999727e+02,5.517374750476572616e-03
3.475000000000000000e+02,5.226787705611212788e-03
3.484599999999999795e+02,5.049608833319370674e-03
3.494200000000000159e+02,5.110311481616108299e-03
3.503899999999999864e+02,5.423603862680955248e-03
3.513500000000000227e+02,5.861062347698662613e-03
3.523199999999999932e+02,6.218970955801667727e-03
3.532799999999999727e+02,6.323811408239658587e-03
3.542400000000000091e+02,6.122689445097606945e-03
3.552099999999999795e+02,5.721994906727311501e-03
3.561700000000000159e+02,5.302786719006616703e-03
3.571399999999999864e+02,5.013854402876419605e-03
3.581000000000000227e+02,4.897588860524030967e-03
3.590699999999999932e+02,4.918494624358985337e-03
3.600299999999999727e+02,5.033575082471298222e-03
3.609900000000000091e+02,5.145688440782564786e-03
3.619599999999999795e+02,5.221661118972665758e-03
3.629200000000000159e+02,5.253390652200246209e-03
