# wavenumber, intensity
2.009300000000000068e+02,2.096189699815122209e-02
2.019000000000000057e+02,1.898508120949910297e-02
2.028600000000000136e+02,1.714913202941819106e-02
2.038199999999999932e+02,1.673088287938183719e-02
2.047899999999999920e+02,1.843620392113312287e-02
2.057500000000000000e+02,2.208176451324460332e-02
2.067199999999999989e+02,2.605749105091358792e-02
2.076800000000000068e+02,2.810911329202829545e-02
2.086500000000000057e+02,2.684078346392582137e-02
2.096100000000000136e+02,2.265501996780654864e-02
2.105699999999999932e+02,1.761196661615377704e-02
2.115399999999999920e+02,1.425467424370046102e-02
2.125000000000000000e+02,1.373406735824159002e-02
2.134699999999999989e+02,1.561140189125856392e-02
2.144300000000000068e+02,1.833862833335670253e-02
2.154000000000000057e+02,2.011626587475500577e-02
2.163600000000000136e+02,2.037630863650376559e-02
2.173199999999999932e+02,1.973745146479967405e-02
2.182899999999999920e+02,1.914944506233080823e-02
2.192500000000000000e+02,1.945054957303926982e-02
2.202199999999999989e+02,2.094813484016996505e-02
2.211800000000000068e+02,2.323775881666452492e-02
2.221399999999999864e+02,2.575720453914491156e-02
2.231100000000000136e+02,2.808998470144450851e-02
2.240699999999999932e+02,2.982875380971993298e-02
2.250399999999999920e+02,3.047185378911004133e-02
2.260000000000000000e+02,2.982911336969352664e-02
2.269699999999999989e+02,2.813197231733632203e-02
2.279300000000000068e+02,2.605699665595087242e-02
2.288899999999999864e+02,2.406798279520145495e-02
2.298600000000000136e+02,2.256747610328686468e-02
2.308199999999999932e+02,2.149056701601257183e-02
2.317899999999999920e+02,2.050651429186404681e-02
2.327500000000000000e+02,1.924163623950561966e-02
2.337199999999999989e+02,1.797323449940790505e-02
2.346800000000000068e+02,1.705468461340981304e-02
2.356399999999999864e+02,1.612737045306069164e-02
2.366100000000000136e+02,1.455935637614406974e-02
2.375699999999999932e+02,1.234729847490738386e-02
2.385399999999999920e+02,1.002721077966821188e-02
2.395000000000000000e+02,8.333809151033984980e-03
2.404699999999999989e+02,7.904045092850019508e-03
2.414300000000000068e+02,9.028523964602462246e-03
2.423899999999999864e+02,1.104818132408325743e-02
2.433600000000000136e+02,1.291110649116733629e-02
2.443199999999999932e+02,1.386056954587677574e-02
2.452899999999999920e+02,1.411279187820429527e-02
2.462500000000000000e+02,1.415130974035274172e-02
2.472100000000000080e+02,1.421378328572759850e-02
2.481800000000000068e+02,1.447958799604939263e-02
2.491399999999999864e+02,1.470784565615096753e-02
2.501100000000000136e+02,1.436765697633594387e-02
2.510699999999999932e+02,1.306585211471135953e-02
2.520399999999999920e+02,1.103327756318702585e-02
2.530000000000000000e+02,8.993098318225542856e-03
2.539600000000000080e+02,7.879163542692191324e-03
2.549300000000000068e+02,8.164618205559215705e-03
2.558899999999999864e+02,9.452409217221364318e-03
2.568600000000000136e+02,1.082089447590972413e-02
2.578199999999999932e+02,1.136768631642979914e-02
2.587900000000000205e+02,1.054193885956174540e-02
2.597500000000000000e+02,8.708129061322490705e-03
2.607099999999999795e+02,6.807908535999573386e-03
2.616800000000000068e+02,5.888235025084647377e-03
2.626399999999999864e+02,6.473239101775430521e-03
2.636100000000000136e+02,8.278481860129627973e-03
2.645699999999999932e+02,1.052562382576924249e-02
2.655400000000000205e+02,1.241838348164455916e-02
2.665000000000000000e+02,1.332576903046908505e-02
2.674599999999999795e+02,1.308472002431446644e-02
2.684300000000000068e+02,1.201641340940331516e-02
2.693899999999999864e+02,1.041906822765796548e-02
2.703600000000000136e+02,8.401019899058132651e-03
2.713199999999999932e+02,6.274132766515866377e-03
2.722799999999999727e+02,4.388438464117601703e-03
2.732500000000000000e+02,3.011530513052852482e-03
2.742099999999999795e+02,2.367396798739346275e-03
2.751800000000000068e+02,2.656635830326348983e-03
2.761399999999999864e+02,3.944112227011845571e-03
2.771100000000000136e+02,5.931948528848310885e-03
2.780699999999999932e+02,8.116464136124244139e-03
2.790299999999999727e+02,1.000176292255184826e-02
2.800000000000000000e+02,1.132005360895623446e-02
2.809599999999999795e+02,1.192253230035357492e-02
2.819300000000000068e+02,1.196750426402417265e-02
2.828899999999999864e+02,1.169690841705686365e-02
2.838600000000000136e+02,1.122491403999954437e-02
2.848199999999999932e+02,1.054613672225081580e-02
2.857799999999999727e+02,9.697305515091519598e-03
2.867500000000000000e+02,8.812410442602081409e-03
2.877099999999999795e+02,7.978006579374710694e-03
2.886800000000000068e+02,7.541644595679486765e-03
2.896399999999999864e+02,7.990330497462273113e-03
2.906100000000000136e+02,9.394690852494469793e-03
2.915699999999999932e+02,1.125376872786306923e-02
2.925299999999999727e+02,1.257294932520155485e-02
2.935000000000000000e+02,1.220134409271259913e-02
2.944599999999999795e+02,1.014495768195133527e-02
2.954300000000000068e+02,7.531783663409809086e-03
2.963899999999999864e+02,5.879929189699534611e-03
2.973600000000000136e+02,5.866931096661496224e-03
2.983199999999999932e+02,7.346924892094512313e-03
2.992799999999999727e+02,9.161282495774063922e-03
3.002500000000000000e+02,9.915873033910406129e-03
3.012099999999999795e+02,8.833615492032317190e-03
3.021800000000000068e+02,6.126308672459851272e-03
3.031399999999999864e+02,3.057715991634033913e-03
3.041000000000000227e+02,1.221910635542284478e-03
3.050699999999999932e+02,1.720494472630716828e-03
3.060299999999999727e+02,4.941711373157195789e-03
