# wavenumber, intensity
2.009300000000000068e+02,3.514321781547591339e-02
2.019000000000000057e+02,3.407125300681554392e-02
2.028600000000000136e+02,3.279977561779198053e-02
2.038199999999999932e+02,3.214521857861291770e-02
2.047899999999999920e+02,3.262357490868036253e-02
2.057500000000000000e+02,3.396605001774295751e-02
2.067199999999999989e+02,3.519253767393022009e-02
2.076800000000000068e+02,3.556367573633645307e-02
2.086500000000000057e+02,3.483564272912345605e-02
2.096100000000000136e+02,3.339471853761306896e-02
2.105699999999999932e+02,3.220080214079164976e-02
2.115399999999999920e+02,3.183434823943136899e-02
2.125000000000000000e+02,3.224734418281163112e-02
2.134699999999999989e+02,3.299648314822588302e-02
2.144300000000000068e+02,3.355414341414093143e-02
2.154000000000000057e+02,3.341527982592505663e-02
2.163600000000000136e+02,3.285557704792622241e-02
2.173199999999999932e+02,3.246973289851550620e-02
2.182899999999999920e+02,3.287246181448698346e-02
2.192500000000000000e+02,3.453509388433952110e-02
2.202199999999999989e+02,3.738036768430986340e-02
2.211800000000000068e+02,4.103818002478118454e-02
2.221399999999999864e+02,4.531220464424143279e-02
2.231100000000000136e+02,4.993528096210620576e-02
2.240699999999999932e+02,5.448863953417108080e-02
2.250399999999999920e+02,5.774296042082608521e-02
2.260000000000000000e+02,5.831028857727213466e-02
2.269699999999999989e+02,5.575845568003364588e-02
2.279300000000000068e+02,5.092451041461904665e-02
2.288899999999999864e+02,4.541569192316326914e-02
2.298600000000000136e+02,4.088324867483773828e-02
2.308199999999999932e+02,3.818961097198169535e-02
2.317899999999999920e+02,3.696598283271219920e-02
2.327500000000000000e+02,3.641485860546619241e-02
2.337199999999999989e+02,3.606972853026285675e-02
2.346800000000000068e+02,3.597204198565970984e-02
2.356399999999999864e+02,3.628650714610893308e-02
2.366100000000000136e+02,3.668204641954491557e-02
2.375699999999999932e+02,3.687790971165122444e-02
2.385399999999999920e+02,3.660979595876111964e-02
2.395000000000000000e+02,3.582449091271329433e-02
2.404699999999999989e+02,3.499591184397952970e-02
2.414300000000000068e+02,3.457883087643112696e-02
2.423899999999999864e+02,3.480827306719789377e-02
2.433600000000000136e+02,3.549883278604358539e-02
2.443199999999999932e+02,3.623201292370843707e-02
2.452899999999999920e+02,3.671478107987762030e-02
2.462500000000000000e+02,3.698044381826706695e-02
2.472100000000000080e+02,3.715087102655409423e-02
2.481800000000000068e+02,3.745242751063249109e-02
2.491399999999999864e+02,3.760991880905446144e-02
2.501100000000000136e+02,3.734556327839892720e-02
2.510699999999999932e+02,3.657673449649523345e-02
2.520399999999999920e+02,3.561702615197007149e-02
2.530000000000000000e+02,3.503425660416934623e-02
2.539600000000000080e+02,3.527524579658418424e-02
2.549300000000000068e+02,3.636523917857260868e-02
2.558899999999999864e+02,3.765697828746923659e-02
2.568600000000000136e+02,3.846679347852496184e-02
2.578199999999999932e+02,3.844884660568052143e-02
2.587900000000000205e+02,3.749502069595732345e-02
2.597500000000000000e+02,3.606509883620600404e-02
2.607099999999999795e+02,3.477591967578786553e-02
2.616800000000000068e+02,3.441749965529125599e-02
2.626399999999999864e+02,3.515528225351845226e-02
2.636100000000000136e+02,3.651581316940343686e-02
2.645699999999999932e+02,3.773219719914862325e-02
2.655400000000000205e+02,3.829391525573720700e-02
2.665000000000000000e+02,3.825753130714803357e-02
