Created As Omnic File,BIOL 022
2726.01,1
2724.71,1
2723.42,0
2722.12,3
2720.82,1
2719.53,2
2718.23,1
2716.94,3
2715.64,3
2714.34,2
2713.05,5
2711.75,0
2710.45,2
2709.16,2
2707.86,4
2706.56,3
2705.27,-0
2703.97,0
2702.67,2
2701.38,4
2700.08,4
2698.78,2
2697.49,2
2696.19,2
2694.90,1
2693.60,3
2692.30,2
2691.01,1
2689.71,3
2688.41,4
2687.12,3
2685.82,2
2684.52,1
2683.23,1
2681.93,2
2680.63,3
2679.34,2
2678.04,0
2676.74,1
2675.45,3
2674.15,2
2672.86,3
2671.56,4
2670.26,3
2668.97,2
2667.67,4
2666.37,3
2665.08,2
2663.78,2
2662.48,-0
2661.19,1
2659.89,2
2658.59,2
2657.30,2
2656.00,1
2654.70,3
2653.41,1
2652.11,2
2650.82,2
2649.52,1
2648.22,2
2646.93,2
2645.63,3
2644.33,1
2643.04,5
2641.74,-0
2640.44,1
2639.15,3
2637.85,1
2636.55,3
2635.26,2
2633.96,-0
2632.66,6
2631.37,4
2630.07,1
2628.78,2
2627.48,1
2626.18,4
2624.89,2
2623.59,2
2622.29,3
2621.00,4
2619.70,4
2618.40,5
2617.11,4
2615.81,3
2614.51,5
2613.22,4
2611.92,4
2610.62,2
2609.33,2
2608.03,-0
2606.74,3
2605.44,4
2604.14,5
2602.85,6
2601.55,2
2600.25,2
2598.96,4
2597.66,1
2596.36,0
2595.07,5
2593.77,5
2592.47,4
2591.18,5
2589.88,5
2588.58,5
2587.29,6
2585.99,4
2584.70,7
2583.40,6
2582.10,5
2580.81,8
2579.51,4
2578.21,5
2576.92,5
2575.62,5
2574.32,6
2573.03,5
2571.73,9
2570.43,4
2569.14,4
2567.84,3
2566.54,6
2565.25,4
2563.95,6
2562.66,4
2561.36,4
2560.06,0
2558.77,5
2557.47,6
2556.17,6
2554.88,3
2553.58,3
2552.28,5
2550.99,7
2549.69,3
2548.39,4
2547.10,9
2545.80,7
2544.50,4
2543.21,8
2541.91,8
2540.62,5
2539.32,6
2538.02,8
2536.73,6
2535.43,5
2534.13,5
2532.84,6
2531.54,8
2530.24,4
2528.95,7
2527.65,2
2526.35,4
2525.06,5
2523.76,-1
2522.46,0
2521.17,3
2519.87,2
2518.58,5
2517.28,5
2515.98,5
2514.69,4
2513.39,4
2512.09,5
2510.80,3
2509.50,5
2508.20,3
2506.91,7
2505.61,6
2504.31,5
2503.02,6
2501.72,3
2500.43,6
2499.13,6
2497.83,6
2496.54,2
2495.24,8
2493.94,6
2492.65,2
2491.35,6
2490.05,8
2488.76,6
2487.46,4
2486.16,6
2484.87,6
2483.57,7
2482.27,7
2480.98,7
2479.68,6
2478.39,5
2477.09,5
2475.79,4
2474.50,3
2473.20,6
2471.90,5
2470.61,5
2469.31,5
2468.01,4
2466.72,3
2465.42,4
2464.12,1
2462.83,3
2461.53,5
2460.23,3
2458.94,5
2457.64,4
2456.35,5
2455.05,4
2453.75,1
2452.46,1
2451.16,3
2449.86,2
2448.57,-0
2447.27,6
2445.97,-1
2444.68,1
2443.38,5
2442.08,2
2440.79,0
2439.49,0
2438.19,1
2436.90,2
2435.60,0
2434.31,2
2433.01,1
2431.71,0
2430.42,-0
2429.12,-0
2427.82,-2
2426.53,1
2425.23,0
2423.93,0
2422.64,-1
2421.34,-1
2420.04,-1
2418.75,-0
2417.45,-0
2416.15,3
2414.86,-1
2413.56,-1
2412.27,-1
2410.97,-3
2409.67,0
2408.38,0
2407.08,-0
2405.78,1
2404.49,-1
2403.19,-0
2401.89,1
2400.60,2
2399.30,1
2398.00,3
2396.71,1
2395.41,5
2394.11,1
2392.82,1
2391.52,-0
2390.23,1
2388.93,3
2387.63,2
2386.34,1
2385.04,3
2383.74,0
2382.45,1
2381.15,3
2379.85,4
2378.56,1
2377.26,2
2375.96,1
2374.67,-0
2373.37,1
2372.07,-0
2370.78,1
2369.48,6
2368.19,3
2366.89,2
2365.59,2
2364.30,-1
2363.00,4
2361.70,4
2360.41,-0
2359.11,-0
2357.81,-0
2356.52,-1
2355.22,1
2353.92,2
2352.63,-3
2351.33,-3
2350.03,0
2348.74,4
2347.44,0
2346.15,-1
2344.85,-1
2343.55,2
2342.26,0
2340.96,1
2339.66,-1
2338.37,-2
2337.07,-2
2335.77,1
2334.48,-0
2333.18,3
2331.88,1
2330.59,-2
2329.29,6
2327.99,-1
2326.70,2
2325.40,0
2324.11,-3
2322.81,-2
2321.51,0
2320.22,-1
2318.92,-0
2317.62,2
2316.33,1
2315.03,2
2313.73,-0
2312.44,-3
2311.14,1
2309.84,2
2308.55,1
2307.25,0
2305.95,0
2304.66,-2
2303.36,3
2302.07,-3
2300.77,2
2299.47,3
2298.18,0
2296.88,-3
2295.58,2
2294.29,-1
2292.99,-2
2291.69,4
2290.40,-2
2289.10,0
2287.80,0
2286.51,-3
2285.21,-4
2283.91,0
2282.62,-1
2281.32,-2
2280.03,-4
2278.73,0
2277.43,1
2276.14,1
2274.84,-0
2273.54,-1
2272.25,1
2270.95,-1
2269.65,-5
2268.36,-0
2267.06,-2
2265.76,-5
2264.47,-6
2263.17,-5
2261.87,-3
2260.58,-4
2259.28,-2
2257.99,-5
2256.69,-8
2255.39,1
2254.10,-4
2252.80,-2
2251.50,-0
2250.21,-2
2248.91,-1
2247.61,-1
2246.32,-4
2245.02,-4
2243.72,-3
2242.43,-2
2241.13,3
2239.84,0
2238.54,2
2237.24,-5
2235.95,-0
2234.65,-4
2233.35,-1
2232.06,-4
2230.76,-3
2229.46,-1
2228.17,2
2226.87,3
2225.57,1
2224.28,0
2222.98,4
2221.68,4
2220.39,2
2219.09,4
2217.80,3
2216.50,2
2215.20,3
2213.91,2
2212.61,1
2211.31,1
2210.02,5
2208.72,5
2207.42,-2
2206.13,-1
2204.83,1
2203.53,3
2202.24,4
2200.94,3
2199.64,4
2198.35,3
2197.05,-1
2195.76,-1
2194.46,-2
2193.16,1
2191.87,2
2190.57,-1
2189.27,-2
2187.98,-0
2186.68,1
2185.38,-1
2184.09,-3
2182.79,0
2181.49,-3
2180.20,-1
2178.90,2
2177.60,-1
2176.31,2
2175.01,-1
2173.72,-3
2172.42,-3
2171.12,-7
2169.83,-4
2168.53,0
2167.23,-2
2165.94,-0
2164.64,-4
2163.34,-5
2162.05,-5
2160.75,1
2159.45,0
2158.16,-1
2156.86,-1
2155.56,-6
2154.27,-1
2152.97,-4
2151.68,-3
2150.38,0
2149.08,-5
2147.79,-0
2146.49,-5
2145.19,-2
2143.90,-2
2142.60,-5
2141.30,-2
2140.01,-1
2138.71,-3
2137.41,-2
2136.12,4
2134.82,-2
2133.52,1
2132.23,2
2130.93,5
2129.64,3
2128.34,-2
2127.04,2
2125.75,-0
2124.45,1
2123.15,-3
2121.86,2
2120.56,5
2119.26,4
2117.97,6
2116.67,1
2115.37,5
2114.08,4
2112.78,1
2111.48,-0
2110.19,4
2108.89,1
2107.60,1
2106.30,-0
2105.00,1
2103.71,1
2102.41,4
2101.11,1
2099.82,-2
2098.52,5
2097.22,5
2095.93,-2
2094.63,3
2093.33,5
2092.04,1
2090.74,1
2089.44,0
2088.15,-2
2086.85,-2
2085.56,-1
2084.26,3
2082.96,-0
2081.67,1
2080.37,-4
2079.07,-2
2077.78,-0
2076.48,-2
2075.18,-7
2073.89,-5
2072.59,-7
2071.29,-5
2070.00,-4
2068.70,-3
2067.40,-7
2066.11,-3
2064.81,-2
2063.52,-5
2062.22,-3
2060.92,-3
2059.63,2
2058.33,-5
2057.03,1
2055.74,-3
2054.44,0
2053.14,1
2051.85,-1
2050.55,-3
2049.25,-0
2047.96,1
2046.66,-1
2045.36,5
2044.07,1
2042.77,3
2041.48,1
2040.18,5
2038.88,5
2037.59,4
2036.29,4
2034.99,5
2033.70,3
2032.40,1
2031.10,1
2029.81,-3
2028.51,2
2027.21,1
2025.92,2
2024.62,2
2023.32,6
2022.03,-1
2020.73,-1
2019.44,2
2018.14,5
2016.84,0
2015.55,5
2014.25,8
2012.95,5
2011.66,4
2010.36,2
2009.06,1
2007.77,-0
2006.47,-3
2005.17,-2
2003.88,-2
2002.58,-1
2001.28,-1
1999.99,-3
1998.69,-2
1997.40,-2
1996.10,-2
1994.80,-2
1993.51,-3
1992.21,-3
1990.91,-3
1989.62,-0
1988.32,-1
1987.02,1
1985.73,-3
1984.43,-0
1983.13,-5
1981.84,-6
1980.54,-4
1979.24,-5
1977.95,-5
1976.65,-4
1975.36,-2
1974.06,-2
1972.76,-2
1971.47,3
1970.17,1
1968.87,1
1967.58,-0
1966.28,-1
1964.98,-0
1963.69,-2
1962.39,-3
1961.09,-3
1959.80,-0
1958.50,4
1957.21,3
1955.91,5
1954.61,6
1953.32,4
1952.02,6
1950.72,4
1949.43,1
1948.13,6
1946.83,5
1945.54,5
1944.24,2
1942.94,3
1941.65,4
1940.35,5
1939.05,6
1937.76,2
1936.46,6
1935.17,4
1933.87,3
1932.57,6
1931.28,1
1929.98,3
1928.68,-1
1927.39,-0
1926.09,0
1924.79,4
1923.50,7
1922.20,4
1920.90,7
1919.61,4
1918.31,0
1917.01,-2
1915.72,-1
1914.42,-2
1913.13,-0
1911.83,0
1910.53,-3
1909.24,-2
1907.94,-3
1906.64,-5
1905.35,-1
1904.05,-0
1902.75,0
1901.46,-6
1900.16,-2
1898.86,-1
1897.57,-3
1896.27,-2
1894.97,0
1893.68,-4
1892.38,-8
1891.09,-4
1889.79,0
1888.49,-5
1887.20,-2
1885.90,0
1884.60,-0
1883.31,2
1882.01,1
1880.71,-2
1879.42,1
1878.12,2
1876.82,1
1875.53,6
1874.23,3
1872.93,0
1871.64,-3
1870.34,6
1869.05,3
1867.75,1
1866.45,-3
1865.16,1
1863.86,7
1862.56,3
1861.27,-1
1859.97,1
1858.67,5
1857.38,4
1856.08,2
1854.78,6
1853.49,8
1852.19,5
1850.89,7
1849.60,6
1848.30,4
1847.01,6
1845.71,6
1844.41,1
1843.12,3
1841.82,1
1840.52,1
1839.23,-1
1837.93,-3
1836.63,-1
1835.34,3
1834.04,3
1832.74,2
1831.45,2
1830.15,2
1828.85,1
1827.56,0
1826.26,2
1824.97,2
1823.67,1
1822.37,-4
1821.08,-9
1819.78,-1
1818.48,-6
1817.19,-2
1815.89,-2
1814.59,-4
1813.30,-1
1812.00,1
1810.70,-3
1809.41,-2
1808.11,-4
1806.81,-3
1805.52,1
1804.22,-1
1802.93,-0
1801.63,-6
1800.33,-4
1799.04,-2
1797.74,0
1796.44,-4
1795.15,-1
1793.85,-3
1792.55,-0
1791.26,-5
1789.96,-4
1788.66,-5
1787.37,-4
1786.07,-4
1784.77,-5
1783.48,-0
1782.18,1
1780.89,-1
1779.59,-1
1778.29,-1
1777.00,-1
1775.70,-1
1774.40,-2
1773.11,1
1771.81,-0
1770.51,2
1769.22,4
1767.92,2
1766.62,2
1765.33,0
1764.03,1
1762.73,5
1761.44,5
1760.14,7
1758.85,4
1757.55,-6
1756.25,2
1754.96,-1
1753.66,4
1752.36,10
1751.07,8
1749.77,2
1748.47,5
1747.18,7
1745.88,3
1744.58,1
1743.29,2
1741.99,3
1740.69,4
1739.40,-2
1738.10,-0
1736.81,-1
1735.51,-3
1734.21,-6
1732.92,-5
1731.62,-1
1730.32,-1
1729.03,-1
1727.73,-1
1726.43,-3
1725.14,-2
1723.84,1
1722.54,0
1721.25,0
1719.95,-0
1718.65,3
1717.36,1
1716.06,5
1714.77,4
1713.47,2
1712.17,0
1710.88,1
1709.58,4
1708.28,2
1706.99,3
1705.69,0
1704.39,5
1703.10,8
1701.80,12
1700.50,9
1699.21,14
1697.91,14
1696.62,11
1695.32,10
1694.02,12
1692.73,12
1691.43,11
1690.13,10
1688.84,14
1687.54,12
1686.24,11
1684.95,13
1683.65,18
1682.35,13
1681.06,8
1679.76,14
1678.46,20
1677.17,16
1675.87,14
1674.58,18
1673.28,20
1671.98,18
1670.69,15
1669.39,16
1668.09,19
1666.80,12
1665.50,18
1664.20,22
1662.91,19
1661.61,19
1660.31,19
1659.02,20
1657.72,18
1656.42,15
1655.13,22
1653.83,22
1652.54,22
1651.24,21
1649.94,20
1648.65,20
1647.35,19
1646.05,22
1644.76,26
1643.46,23
1642.16,28
1640.87,22
1639.57,29
1638.27,29
1636.98,28
1635.68,28
1634.38,26
1633.09,28
1631.79,34
1630.50,34
1629.20,36
1627.90,36
1626.61,36
1625.31,34
1624.01,37
1622.72,39
1621.42,40
1620.12,46
1618.83,49
1617.53,47
1616.23,49
1614.94,49
1613.64,46
1612.34,46
1611.05,54
1609.75,52
1608.46,53
1607.16,57
1605.86,62
1604.57,67
1603.27,68
1601.97,64
1600.68,69
1599.38,71
1598.08,68
1596.79,72
1595.49,72
1594.19,73
1592.90,75
1591.60,78
1590.30,83
1589.01,85
1587.71,85
1586.42,85
1585.12,88
1583.82,90
1582.53,90
1581.23,92
1579.93,93
1578.64,92
1577.34,92
1576.04,94
1574.75,93
1573.45,97
1572.15,97
1570.86,97
1569.56,98
1568.26,93
1566.97,91
1565.67,96
1564.38,97
1563.08,97
1561.78,97
1560.49,96
1559.19,96
1557.89,98
1556.60,99
1555.30,97
1554.00,96
1552.71,97
1551.41,99
1550.11,95
1548.82,91
1547.52,92
1546.22,93
1544.93,97
1543.63,96
1542.34,98
1541.04,99
1539.74,93
1538.45,95
1537.15,95
1535.85,100
1534.56,99
1533.26,95
1531.96,96
1530.67,98
1529.37,99
1528.07,97
1526.78,92
1525.48,100
1524.18,102
1522.89,105
1521.59,98
1520.30,100
1519.00,100
1517.70,96
1516.41,99
1515.11,100
1513.81,104
1512.52,102
1511.22,102
1509.92,106
1508.63,104
1507.33,105
1506.03,104
1504.74,96
1503.44,96
1502.14,105
1500.85,100
1499.55,97
1498.26,105
1496.96,105
1495.66,101
1494.37,101
1493.07,102
1491.77,104
1490.48,106
1489.18,97
1487.88,103
1486.59,99
1485.29,102
1483.99,107
1482.70,104
1481.40,105
1480.10,106
1478.81,105
1477.51,106
1476.22,102
1474.92,97
1473.62,100
1472.33,106
1471.03,104
1469.73,98
1468.44,99
1467.14,105
1465.84,102
1464.55,105
1463.25,111
1461.95,107
1460.66,99
1459.36,102
1458.06,104
1456.77,105
1455.47,100
1454.18,104
1452.88,104
1451.58,101
1450.29,105
1448.99,110
1447.69,104
1446.40,103
1445.10,104
1443.80,103
1442.51,103
1441.21,104
1439.91,105
1438.62,108
1437.32,105
1436.02,106
1434.73,113
1433.43,109
1432.14,102
1430.84,104
1429.54,110
1428.25,108
1426.95,112
1425.65,113
1424.36,113
1423.06,119
1421.76,116
1420.47,115
1419.17,119
1417.87,116
1416.58,121
1415.28,122
1413.99,117
1412.69,120
1411.39,125
1410.10,125
1408.80,124
1407.50,128
1406.21,131
1404.91,124
1403.61,125
1402.32,126
1401.02,126
1399.72,127
1398.43,127
1397.13,132
1395.83,134
1394.54,132
1393.24,131
1391.95,131
1390.65,131
1389.35,132
1388.06,135
1386.76,133
1385.46,142
1384.17,145
1382.87,138
1381.57,136
1380.28,142
1378.98,146
1377.68,143
1376.39,146
1375.09,151
1373.79,149
1372.50,145
1371.20,143
1369.91,142
1368.61,140
1367.31,138
1366.02,147
1364.72,149
1363.42,147
1362.13,145
1360.83,147
1359.53,154
1358.24,150
1356.94,150
1355.64,147
1354.35,152
1353.05,158
1351.75,153
1350.46,144
1349.16,153
1347.87,147
1346.57,153
1345.27,153
1343.98,152
1342.68,152
1341.38,153
1340.09,158
1338.79,151
1337.49,153
1336.20,156
1334.90,156
1333.60,153
1332.31,150
1331.01,155
1329.71,164
1328.42,160
1327.12,158
1325.83,160
1324.53,160
1323.23,155
1321.94,150
1320.64,147
1319.34,157
1318.05,161
1316.75,161
1315.45,162
1314.16,163
1312.86,159
1311.56,155
1310.27,154
1308.97,152
1307.67,150
1306.38,151
1305.08,153
1303.79,147
1302.49,150
1301.19,145
1299.90,149
1298.60,154
1297.30,154
1296.01,152
1294.71,144
1293.41,148
1292.12,144
1290.82,143
1289.52,142
1288.23,140
1286.93,141
1285.63,137
1284.34,135
1283.04,136
1281.75,139
1280.45,138
1279.15,134
1277.86,133
1276.56,133
1275.26,128
1273.97,130
1272.67,130
1271.37,130
1270.08,136
1268.78,125
1267.48,122
1266.19,128
1264.89,125
1263.59,120
1262.30,122
1261.00,125
1259.71,116
1258.41,114
1257.11,112
1255.82,112
1254.52,114
1253.22,117
1251.93,115
1250.63,106
1249.33,102
1248.04,106
1246.74,108
