Created As Omnic File,PLAS 260
Raman Shift / cm-1,INT
3699.66,2
3698.36,2
3697.06,2
3695.77,3
3694.47,2
3693.18,1
3691.88,1
3690.58,1
3689.29,1
3687.99,1
3686.69,-0
3685.40,1
3684.10,0
3682.80,0
3681.51,0
3680.21,-0
3678.91,-0
3677.62,-0
3676.32,-0
3675.02,0
3673.73,-0
3672.43,-0
3671.14,0
3669.84,-0
3668.54,0
3667.25,0
3665.95,1
3664.65,1
3663.36,1
3662.06,0
3660.76,1
3659.47,0
3658.17,1
3656.87,0
3655.58,1
3654.28,-0
3652.98,0
3651.69,-1
3650.39,1
3649.10,-0
3647.80,-1
3646.50,-0
3645.21,-1
3643.91,-1
3642.61,-1
3641.32,-1
3640.02,-1
3638.72,-2
3637.43,-1
3636.13,-1
3634.83,-1
3633.54,-1
3632.24,-1
3630.94,-1
3629.65,-1
3628.35,0
3627.06,-1
3625.76,-1
3624.46,0
3623.17,-0
3621.87,-0
3620.57,-0
3619.28,1
3617.98,-0
3616.68,-0
3615.39,-0
3614.09,0
3612.79,-1
3611.50,0
3610.20,-1
3608.90,0
3607.61,-1
3606.31,-1
3605.02,-1
3603.72,-1
3602.42,-2
3601.13,-1
3599.83,-0
3598.53,-2
3597.24,-1
3595.94,-1
3594.64,-0
3593.35,-1
3592.05,-1
3590.75,-1
3589.46,-1
3588.16,-0
3586.87,0
3585.57,-1
3584.27,-0
3582.98,0
3581.68,5
3580.38,9
3579.09,11
3577.79,12
3576.49,12
3575.20,8
3573.90,2
3572.60,1
3571.31,0
3570.01,1
3568.71,-0
3567.42,1
3566.12,-1
3564.83,-0
3563.53,-1
3562.23,-0
3560.94,-1
3559.64,-0
3558.34,-2
3557.05,-1
3555.75,-1
3554.45,-1
3553.16,-2
3551.86,-0
3550.56,-1
3549.27,-0
3547.97,-1
3546.67,-1
3545.38,-1
3544.08,-0
3542.79,-1
3541.49,0
3540.19,0
3538.90,0
3537.60,1
3536.30,-1
3535.01,-0
3533.71,0
3532.41,0
3531.12,0
3529.82,1
3528.52,1
3527.23,-0
3525.93,-0
3524.63,0
3523.34,-0
3522.04,0
3520.75,0
3519.45,-0
3518.15,-1
3516.86,-1
3515.56,-0
3514.26,1
3512.97,-1
3511.67,1
3510.37,-2
3509.08,1
3507.78,-0
3506.48,-0
3505.19,-0
3503.89,-1
3502.59,-0
3501.30,-0
3500.00,-1
3498.71,-0
3497.41,-0
3496.11,-1
3494.82,-1
3493.52,-1
3492.22,-2
3490.93,-1
3489.63,-1
3488.33,-1
3487.04,-1
3485.74,-1
3484.44,-1
3483.15,-1
3481.85,-0
3480.55,-2
3479.26,-0
3477.96,-0
3476.67,-1
3475.37,-1
3474.07,-1
3472.78,0
3471.48,-0
3470.18,-1
3468.89,0
3467.59,1
3466.29,1
3465.00,-0
3463.70,1
3462.40,1
3461.11,1
3459.81,1
3458.51,0
3457.22,0
3455.92,1
3454.63,1
3453.33,1
3452.03,1
3450.74,0
3449.44,1
3448.14,1
3446.85,1
3445.55,0
3444.25,0
3442.96,0
3441.66,0
3440.36,1
3439.07,-0
3437.77,1
3436.47,-0
3435.18,-0
3433.88,-0
3432.59,0
3431.29,0
3429.99,0
3428.70,-0
3427.40,-0
3426.10,-0
3424.81,-0
3423.51,-1
3422.21,0
3420.92,-0
3419.62,-0
3418.32,-1
3417.03,0
3415.73,-0
3414.43,-1
3413.14,-0
3411.84,-0
3410.55,-0
3409.25,0
3407.95,-0
3406.66,-0
3405.36,0
3404.06,-0
3402.77,-0
3401.47,0
3400.17,-0
3398.88,-0
3397.58,-0
3396.28,-0
3394.99,-0
3393.69,-0
3392.39,-1
3391.10,-0
3389.80,-1
3388.51,-1
3387.21,-1
