Created As Omnic File,PLAS 189
Raman Shift / cm-1,INT
3418.58,-2
3417.61,-0
3416.65,-1
3415.68,-2
3414.72,-3
3413.76,-3
3412.79,-2
3411.83,-1
3410.86,-0
3409.90,-0
3408.94,-2
3407.97,-2
3407.01,-0
3406.04,0
3405.08,1
3404.11,2
3403.15,4
3402.19,4
3401.22,2
3400.26,2
3399.29,2
3398.33,0
3397.36,0
3396.40,2
3395.44,5
3394.47,8
3393.51,9
3392.54,7
3391.58,6
3390.61,6
3389.65,7
3388.69,7
3387.72,6
3386.76,5
3385.79,5
3384.83,5
3383.87,6
3382.90,6
3381.94,4
3380.97,3
3380.01,2
3379.04,2
3378.08,4
3377.12,3
3376.15,2
3375.19,5
3374.22,9
3373.26,10
3372.29,9
3371.33,8
3370.37,6
3369.40,7
3368.44,7
3367.47,6
3366.51,5
3365.54,4
3364.58,4
3363.62,4
3362.65,2
3361.69,1
3360.72,1
3359.76,1
3358.80,1
3357.83,2
3356.87,4
3355.90,5
3354.94,2
3353.97,0
3353.01,-1
3352.05,-2
3351.08,-2
3350.12,-2
3349.15,-2
3348.19,-2
3347.22,-1
3346.26,-0
3345.30,-0
3344.33,-1
3343.37,-2
3342.40,-3
3341.44,-3
3340.47,-5
3339.51,-4
3338.55,-2
3337.58,-1
3336.62,-3
3335.65,-4
3334.69,-4
3333.73,-5
3332.76,-6
3331.80,-4
3330.83,-2
3329.87,-4
3328.90,-8
3327.94,-9
3326.98,-8
3326.01,-7
3325.05,-6
3324.08,-5
3323.12,-5
3322.15,-5
3321.19,-4
3320.23,-4
3319.26,-3
3318.30,-4
3317.33,-4
3316.37,-5
3315.40,-5
3314.44,-5
3313.48,-5
3312.51,-5
3311.55,-4
3310.58,-4
3309.62,-5
3308.66,-5
3307.69,-4
3306.73,-4
3305.76,-4
3304.80,-3
3303.83,-3
3302.87,-3
3301.91,-5
3300.94,-4
3299.98,-2
3299.01,-1
3298.05,1
3297.08,0
3296.12,-1
3295.16,-1
3294.19,0
3293.23,2
3292.26,3
3291.30,1
3290.33,-2
3289.37,-2
3288.41,-2
3287.44,-3
3286.48,-3
3285.51,-3
3284.55,-1
3283.59,0
3282.62,-1
3281.66,-2
3280.69,0
3279.73,2
3278.76,2
3277.80,1
3276.84,-1
3275.87,-2
3274.91,-2
3273.94,-1
3272.98,-1
3272.01,-1
3271.05,-0
3270.09,1
3269.12,3
3268.16,2
3267.19,0
3266.23,-0
3265.26,0
3264.30,-1
3263.34,-2
3262.37,1
3261.41,3
3260.44,3
3259.48,1
3258.51,1
3257.55,0
3256.59,0
3255.62,0
3254.66,-0
3253.69,-1
3252.73,-3
3251.77,-3
3250.80,-3
3249.84,-4
3248.87,-4
3247.91,-3
3246.94,-0
3245.98,-2
3245.02,-3
3244.05,-3
3243.09,-3
3242.12,-5
3241.16,-6
3240.19,-5
3239.23,-2
3238.27,-1
3237.30,-1
3236.34,-3
3235.37,-4
3234.41,-2
3233.44,-3
3232.48,-4
3231.52,-5
3230.55,-6
3229.59,-6
3228.62,-6
3227.66,-7
3226.70,-9
3225.73,-9
3224.77,-8
3223.80,-9
3222.84,-10
3221.87,-10
3220.91,-10
3219.95,-10
3218.98,-9
3218.02,-8
3217.05,-9
3216.09,-11
3215.12,-11
3214.16,-9
3213.20,-9
3212.23,-11
3211.27,-10
3210.30,-8
3209.34,-9
3208.37,-11
3207.41,-11
3206.45,-11
3205.48,-11
3204.52,-13
3203.55,-13
3202.59,-12
3201.63,-11
3200.66,-9
3199.70,-8
3198.73,-8
3197.77,-10
3196.80,-10
3195.84,-9
3194.88,-9
3193.91,-10
3192.95,-10
3191.98,-10
3191.02,-10
3190.05,-10
3189.09,-10
3188.13,-9
3187.16,-6
3186.20,-5
3185.23,-6
3184.27,-7
3183.30,-7
3182.34,-6
3181.38,-6
3180.41,-5
3179.45,-3
3178.48,-2
3177.52,-2
3176.56,-2
3175.59,-2
3174.63,-3
3173.66,-5
3172.70,-6
3171.73,-5
3170.77,-2
3169.81,0
3168.84,-1
3167.88,-3
3166.91,-2
3165.95,-1
3164.98,-1
3164.02,-2
3163.06,-2
3162.09,-1
3161.13,-0
3160.16,0
3159.20,1
3158.23,-1
3157.27,-2
3156.31,-2
3155.34,0
3154.38,3
3153.41,4
3152.45,2
3151.49,-0
3150.52,-0
3149.56,1
3148.59,0
3147.63,-2
3146.66,-0
3145.70,3
3144.74,5
3143.77,5
3142.81,5
3141.84,5
3140.88,5
3139.91,4
3138.95,3
3137.99,2
3137.02,4
3136.06,5
3135.09,4
3134.13,3
3133.16,2
3132.20,3
3131.24,4
3130.27,4
3129.31,3
3128.34,4
3127.38,6
3126.42,5
3125.45,1
3124.49,1
3123.52,3
3122.56,2
3121.59,-0
3120.63,-0
3119.67,0
3118.70,0
3117.74,-1
3116.77,-1
3115.81,-0
3114.84,-1
3113.88,-2
3112.92,-3
3111.95,-3
3110.99,-0
3110.02,0
3109.06,-2
3108.09,-4
3107.13,-4
3106.17,-4
3105.20,-2
3104.24,-1
3103.27,-1
3102.31,-2
3101.34,-2
3100.38,-3
3099.42,-5
3098.45,-6
3097.49,-7
3096.52,-6
3095.56,-4
3094.60,-4
3093.63,-6
3092.67,-7
3091.70,-5
3090.74,-4
3089.77,-3
3088.81,-3
3087.85,-4
3086.88,-4
3085.92,-5
3084.95,-5
3083.99,-4
3083.02,-4
3082.06,-4
3081.10,-4
3080.13,-4
3079.17,-5
3078.20,-6
3077.24,-8
3076.27,-7
3075.31,-4
3074.35,-2
3073.38,-2
3072.42,-4
