Created As Omnic File,PLAS 195
Raman Shift / cm-1,INT
3418.58,-12
3417.61,-8
3416.65,-9
3415.68,-11
3414.72,-6
3413.76,-0
3412.79,-1
3411.83,-5
3410.86,-7
3409.90,-10
3408.94,-13
3407.97,-12
3407.01,-8
3406.04,-5
3405.08,-2
3404.11,1
3403.15,2
3402.19,-1
3401.22,-9
3400.26,-8
3399.29,-5
3398.33,-6
3397.36,-6
3396.40,-5
3395.44,-3
3394.47,-3
3393.51,-4
3392.54,-5
3391.58,-4
3390.61,-2
3389.65,-0
3388.69,-2
3387.72,-4
3386.76,-3
3385.79,-1
3384.83,2
3383.87,3
3382.90,3
3381.94,3
3380.97,2
3380.01,-2
3379.04,-4
3378.08,-3
3377.12,-4
3376.15,-5
3375.19,-1
3374.22,3
3373.26,8
3372.29,9
3371.33,4
3370.37,-0
3369.40,1
3368.44,2
3367.47,0
3366.51,0
3365.54,-1
3364.58,-2
3363.62,-4
3362.65,-4
3361.69,-3
3360.72,-2
3359.76,-2
3358.80,-4
3357.83,-5
3356.87,-2
3355.90,-1
3354.94,-6
3353.97,-7
3353.01,-6
3352.05,-6
3351.08,-7
3350.12,-6
3349.15,-5
3348.19,-6
3347.22,-7
3346.26,-6
3345.30,-3
3344.33,-2
3343.37,-3
3342.40,-4
3341.44,-4
3340.47,-3
3339.51,-1
3338.55,-0
3337.58,-3
3336.62,-8
3335.65,-9
3334.69,-6
3333.73,-6
3332.76,-6
3331.80,-4
3330.83,-3
3329.87,-6
3328.90,-10
3327.94,-9
3326.98,-6
3326.01,-7
3325.05,-7
3324.08,-5
3323.12,-6
3322.15,-9
3321.19,-7
3320.23,-3
3319.26,-3
3318.30,-4
3317.33,-7
3316.37,-9
3315.40,-9
3314.44,-7
3313.48,-8
3312.51,-10
3311.55,-11
3310.58,-11
3309.62,-8
3308.66,-6
3307.69,-7
3306.73,-5
3305.76,-0
3304.80,-1
3303.83,-7
3302.87,-8
3301.91,-7
3300.94,-8
3299.98,-7
3299.01,-4
3298.05,-0
3297.08,3
3296.12,3
3295.16,-2
3294.19,-2
3293.23,3
3292.26,5
3291.30,3
3290.33,-2
3289.37,-4
3288.41,-6
3287.44,-8
3286.48,-8
3285.51,-8
3284.55,-6
3283.59,-4
3282.62,-1
3281.66,2
3280.69,4
3279.73,5
3278.76,3
3277.80,0
3276.84,-2
3275.87,-3
3274.91,-2
3273.94,-1
3272.98,-2
3272.01,-0
3271.05,4
3270.09,3
3269.12,-4
3268.16,-4
3267.19,-1
3266.23,-0
3265.26,1
3264.30,1
3263.34,1
3262.37,3
3261.41,6
3260.44,6
3259.48,6
3258.51,5
3257.55,3
3256.59,-0
3255.62,-1
3254.66,1
3253.69,2
3252.73,2
3251.77,4
3250.80,6
3249.84,5
3248.87,2
3247.91,2
3246.94,3
3245.98,3
3245.02,4
3244.05,5
3243.09,4
3242.12,1
3241.16,-2
3240.19,-2
3239.23,1
3238.27,6
3237.30,8
3236.34,7
3235.37,5
3234.41,2
3233.44,2
3232.48,3
3231.52,5
3230.55,7
3229.59,8
3228.62,7
3227.66,7
3226.70,6
3225.73,0
3224.77,-5
3223.80,-4
3222.84,-3
3221.87,-2
3220.91,0
3219.95,5
3218.98,7
3218.02,5
3217.05,2
3216.09,2
3215.12,2
3214.16,3
3213.20,3
3212.23,4
3211.27,4
3210.30,3
3209.34,2
3208.37,1
3207.41,-3
3206.45,-6
3205.48,-4
3204.52,-2
3203.55,-3
3202.59,-4
3201.63,-3
3200.66,-2
3199.70,-2
3198.73,-2
3197.77,-2
3196.80,-3
3195.84,-2
3194.88,-2
3193.91,-3
3192.95,-2
3191.98,1
3191.02,-1
3190.05,-5
3189.09,-5
3188.13,-3
3187.16,-2
3186.20,-2
3185.23,-2
3184.27,-2
3183.30,-2
3182.34,-3
3181.38,-4
3180.41,-3
3179.45,-1
3178.48,-1
3177.52,-2
3176.56,-0
3175.59,2
3174.63,-2
3173.66,-11
3172.70,-13
3171.73,-8
3170.77,-1
3169.81,3
3168.84,3
3167.88,-0
3166.91,-4
3165.95,-6
3164.98,-6
3164.02,-6
3163.06,-8
3162.09,-8
3161.13,-3
3160.16,1
3159.20,1
3158.23,-3
3157.27,-7
3156.31,-7
3155.34,-2
3154.38,3
3153.41,5
3152.45,-0
3151.49,-6
3150.52,-7
3149.56,-2
3148.59,-1
3147.63,-3
3146.66,-4
3145.70,-5
3144.74,-7
3143.77,-9
3142.81,-7
3141.84,-5
3140.88,-5
3139.91,-6
3138.95,-7
3137.99,-8
3137.02,-7
3136.06,-6
3135.09,-2
3134.13,0
3133.16,-0
3132.20,-1
3131.24,-5
3130.27,-7
3129.31,-6
3128.34,-5
3127.38,-6
3126.42,-6
3125.45,-4
3124.49,-3
3123.52,-4
3122.56,-2
3121.59,-1
3120.63,-2
3119.67,-3
3118.70,-1
3117.74,1
3116.77,0
3115.81,-2
3114.84,-5
3113.88,-7
3112.92,-2
3111.95,5
3110.99,6
3110.02,8
3109.06,12
3108.09,11
3107.13,4
3106.17,-2
3105.20,-1
3104.24,2
3103.27,4
3102.31,9
3101.34,14
3100.38,17
3099.42,18
3098.45,19
3097.49,21
3096.52,21
3095.56,19
3094.60,19
3093.63,20
3092.67,19
3091.70,20
3090.74,21
3089.77,25
3088.81,31
3087.85,36
3086.88,37
3085.92,38
