Created As Omnic File,PLAS 140
Raman Shift / cm-1,INT
3418.58,38
3417.61,46
3416.65,48
3415.68,49
3414.72,55
3413.76,64
3412.79,62
3411.83,46
3410.86,17
3409.90,0
3408.94,32
3407.97,52
3407.01,46
3406.04,37
3405.08,34
3404.11,44
3403.15,60
3402.19,65
3401.22,54
3400.26,40
3399.29,36
3398.33,33
3397.36,30
3396.40,28
3395.44,28
3394.47,33
3393.51,40
3392.54,50
3391.58,60
3390.61,68
3389.65,65
3388.69,43
3387.72,28
3386.76,26
3385.79,34
3384.83,41
3383.87,34
3382.90,27
3381.94,29
3380.97,29
3380.01,18
3379.04,-1
3378.08,-10
3377.12,3
3376.15,29
3375.19,49
3374.22,57
3373.26,53
3372.29,36
3371.33,14
3370.37,-1
3369.40,-2
3368.44,2
3367.47,1
3366.51,-6
3365.54,-18
3364.58,-22
3363.62,-22
3362.65,-5
3361.69,8
3360.72,4
3359.76,-8
3358.80,0
3357.83,14
3356.87,22
3355.90,25
3354.94,23
3353.97,11
3353.01,-11
3352.05,-19
3351.08,-6
3350.12,18
3349.15,39
3348.19,46
3347.22,45
3346.26,57
3345.30,73
3344.33,70
3343.37,50
3342.40,33
3341.44,32
3340.47,49
3339.51,66
3338.55,66
3337.58,57
3336.62,48
3335.65,30
3334.69,5
3333.73,15
3332.76,41
3331.80,32
3330.83,14
3329.87,3
3328.90,-17
3327.94,-44
3326.98,-46
3326.01,-24
3325.05,-1
3324.08,2
3323.12,-12
3322.15,-25
3321.19,-20
3320.23,-4
3319.26,7
3318.30,13
3317.33,11
3316.37,-0
3315.40,-16
3314.44,-23
3313.48,-14
3312.51,-8
3311.55,-14
3310.58,-16
3309.62,4
3308.66,20
3307.69,13
3306.73,2
3305.76,-5
3304.80,-12
3303.83,-17
3302.87,-13
3301.91,-4
3300.94,-3
3299.98,2
3299.01,11
3298.05,18
3297.08,20
3296.12,13
3295.16,12
3294.19,27
3293.23,39
3292.26,48
3291.30,46
3290.33,20
3289.37,-6
3288.41,-4
3287.44,7
3286.48,4
3285.51,-4
3284.55,3
3283.59,18
3282.62,23
3281.66,21
3280.69,29
3279.73,35
3278.76,24
3277.80,9
3276.84,2
3275.87,-5
3274.91,-7
3273.94,-2
3272.98,0
3272.01,2
3271.05,10
3270.09,17
3269.12,12
3268.16,11
3267.19,9
3266.23,5
3265.26,7
3264.30,-1
3263.34,-8
3262.37,3
3261.41,23
3260.44,42
3259.48,50
3258.51,36
3257.55,27
3256.59,33
3255.62,34
3254.66,36
3253.69,33
3252.73,27
3251.77,20
3250.80,11
3249.84,7
3248.87,9
3247.91,15
3246.94,28
3245.98,44
3245.02,51
3244.05,48
3243.09,49
3242.12,57
3241.16,58
3240.19,52
3239.23,67
3238.27,102
3237.30,137
3236.34,157
3235.37,158
3234.41,151
3233.44,166
3232.48,194
3231.52,221
3230.55,243
3229.59,256
3228.62,259
3227.66,254
3226.70,247
3225.73,241
3224.77,247
3223.80,266
3222.84,266
3221.87,240
3220.91,217
3219.95,207
3218.98,204
3218.02,198
3217.05,183
3216.09,166
3215.12,158
3214.16,155
3213.20,140
3212.23,116
3211.27,98
3210.30,81
3209.34,68
3208.37,61
3207.41,50
3206.45,43
3205.48,50
3204.52,52
3203.55,37
3202.59,27
3201.63,25
3200.66,31
3199.70,40
3198.73,36
3197.77,23
3196.80,9
3195.84,1
3194.88,1
3193.91,2
3192.95,6
3191.98,10
3191.02,4
3190.05,-4
3189.09,-12
3188.13,-14
3187.16,-2
3186.20,15
3185.23,25
3184.27,24
3183.30,20
3182.34,15
3181.38,7
3180.41,3
3179.45,-2
3178.48,3
3177.52,28
3176.56,36
3175.59,17
3174.63,2
3173.66,-3
3172.70,-8
3171.73,0
3170.77,26
3169.81,46
3168.84,58
3167.88,58
3166.91,42
3165.95,28
3164.98,15
3164.02,5
3163.06,10
3162.09,29
3161.13,45
3160.16,54
3159.20,53
3158.23,35
3157.27,25
3156.31,39
3155.34,69
3154.38,93
3153.41,90
3152.45,59
3151.49,32
3150.52,22
3149.56,20
3148.59,15
3147.63,11
3146.66,23
3145.70,49
3144.74,38
3143.77,11
3142.81,7
3141.84,15
3140.88,26
3139.91,25
3138.95,3
3137.99,-14
3137.02,2
3136.06,12
3135.09,-3
3134.13,-10
3133.16,9
3132.20,22
3131.24,9
3130.27,0
3129.31,9
3128.34,19
3127.38,22
3126.42,16
3125.45,16
3124.49,34
3123.52,51
3122.56,53
3121.59,37
3120.63,24
3119.67,31
3118.70,54
3117.74,74
3116.77,84
3115.81,88
3114.84,95
3113.88,109
3112.92,141
3111.95,185
3110.99,228
3110.02,261
3109.06,276
3108.09,287
3107.13,298
3106.17,308
3105.20,333
3104.24,372
3103.27,416
3102.31,476
3101.34,543
3100.38,599
3099.42,653
3098.45,715
3097.49,787
3096.52,884
3095.56,1000
3094.60,1133
3093.63,1284
3092.67,1477
3091.70,1721
3090.74,2017
3089.77,2376
3088.81,2840
3087.85,3380
3086.88,4005
3085.92,4706
3084.95,5481
3083.99,6207
3083.02,6748
3082.06,7005
3081.10,6817
3080.13,6346
3079.17,5695
3078.20,4989
3077.24,4377
3076.27,3888
3075.31,3548
3074.35,3290
3073.38,3097
3072.42,2912
3071.45,2740
3070.49,2562
3069.53,2356
3068.56,2146
3067.60,1938
3066.63,1738
3065.67,1550
3064.70,1375
3063.74,1203
3062.78,1038
3061.81,883
3060.85,741
3059.88,629
3058.92,562
3057.95,525
3056.99,478
3056.03,418
3055.06,365
3054.10,331
3053.13,309
3052.17,293
3051.20,271
3050.24,238
3049.28,207
3048.31,183
3047.35,163
3046.38,156
3045.42,152
3044.46,133
3043.49,107
3042.53,91
3041.56,100
3040.60,125
3039.63,147
3038.67,160
3037.71,169
3036.74,180
3035.78,187
3034.81,178
3033.85,162
3032.88,175
3031.92,223
3030.96,251
3029.99,239
3029.03,241
3028.06,261
3027.10,290
3026.13,321
3025.17,337
3024.21,336
3023.24,336
3022.28,345
3021.31,364
3020.35,377
3019.39,403
3018.42,461
3017.46,524
3016.49,581
3015.53,629
3014.56,667
3013.60,705
3012.64,759
3011.67,834
3010.71,907
3009.74,959
3008.78,1015
3007.81,1098
3006.85,1179
3005.89,1239
3004.92,1302
3003.96,1366
3002.99,1417
3002.03,1458
3001.06,1489
3000.10,1504
2999.14,1502
2998.17,1476
2997.21,1425
2996.24,1355
2995.28,1300
2994.32,1262
2993.35,1237
2992.39,1207
2991.42,1178
2990.46,1172
2989.49,1184
2988.53,1198
2987.57,1201
2986.60,1185
2985.64,1180
2984.67,1204
2983.71,1228
2982.74,1262
2981.78,1324
2980.82,1395
2979.85,1453
2978.89,1507
2977.92,1569
2976.96,1646
2975.99,1745
2975.03,1858
2974.07,1942
2973.10,2017
2972.14,2116
2971.17,2215
2970.21,2312
2969.25,2418
2968.28,2522
2967.32,2618
2966.35,2693
2965.39,2731
2964.42,2738
2963.46,2723
2962.50,2685
2961.53,2633
2960.57,2562
2959.60,2469
2958.64,2362
2957.67,2266
2956.71,2193
2955.75,2129
2954.78,2053
2953.82,1963
2952.85,1876
2951.89,1819
2950.92,1795
2949.96,1773
2949.00,1737
2948.03,1695
2947.07,1653
2946.10,1614
2945.14,1575
2944.17,1541
2943.21,1525
2942.25,1526
2941.28,1527
2940.32,1519
2939.35,1505
2938.39,1501
2937.43,1509
2936.46,1506
2935.50,1490
2934.53,1481
2933.57,1484
2932.60,1491
2931.64,1491
2930.68,1487
2929.71,1487
2928.75,1481
2927.78,1477
2926.82,1489
2925.85,1496
2924.89,1481
2923.93,1463
2922.96,1446
2922.00,1439
2921.03,1444
2920.07,1449
2919.10,1444
2918.14,1443
2917.18,1462
2916.21,1477
2915.25,1454
2914.28,1417
