Created As Omnic File,PLAS 194
Raman Shift / cm-1,INT
3418.58,-35
3417.61,-12
3416.65,-6
3415.68,-5
3414.72,15
3413.76,40
3412.79,39
3411.83,17
3410.86,-7
3409.90,0
3408.94,50
3407.97,86
3407.01,81
3406.04,60
3405.08,49
3404.11,73
3403.15,116
3402.19,139
3401.22,128
3400.26,97
3399.29,77
3398.33,55
3397.36,47
3396.40,69
3395.44,82
3394.47,86
3393.51,94
3392.54,105
3391.58,117
3390.61,127
3389.65,125
3388.69,95
3387.72,66
3386.76,57
3385.79,64
3384.83,75
3383.87,76
3382.90,76
3381.94,82
3380.97,74
3380.01,40
3379.04,9
3378.08,9
3377.12,29
3376.15,62
3375.19,79
3374.22,77
3373.26,64
3372.29,44
3371.33,36
3370.37,29
3369.40,10
3368.44,3
3367.47,8
3366.51,0
3365.54,-15
3364.58,-5
3363.62,14
3362.65,29
3361.69,34
3360.72,15
3359.76,-7
3358.80,-0
3357.83,27
3356.87,65
3355.90,91
3354.94,83
3353.97,66
3353.01,45
3352.05,29
3351.08,36
3350.12,63
3349.15,88
3348.19,95
3347.22,90
3346.26,92
3345.30,103
3344.33,116
3343.37,109
3342.40,96
3341.44,90
3340.47,82
3339.51,89
3338.55,96
3337.58,86
3336.62,73
3335.65,62
3334.69,57
3333.73,65
3332.76,81
3331.80,98
3330.83,102
3329.87,74
3328.90,22
3327.94,-14
3326.98,0
3326.01,45
3325.05,85
3324.08,87
3323.12,54
3322.15,12
3321.19,17
3320.23,49
3319.26,64
3318.30,69
3317.33,68
3316.37,57
3315.40,42
3314.44,38
3313.48,42
3312.51,39
3311.55,29
3310.58,23
3309.62,46
3308.66,68
3307.69,58
3306.73,45
3305.76,40
3304.80,39
3303.83,41
3302.87,46
3301.91,47
3300.94,39
3299.98,37
3299.01,48
3298.05,60
3297.08,66
3296.12,54
3295.16,43
3294.19,67
3293.23,108
3292.26,134
3291.30,120
3290.33,65
3289.37,10
3288.41,8
3287.44,26
3286.48,17
3285.51,0
3284.55,13
3283.59,46
3282.62,69
3281.66,78
3280.69,73
3279.73,68
3278.76,63
3277.80,47
3276.84,25
3275.87,3
3274.91,-4
3273.94,2
3272.98,7
3272.01,8
3271.05,16
3270.09,24
3269.12,16
3268.16,-5
3267.19,-31
3266.23,-28
3265.26,-8
3264.30,-2
3263.34,-3
3262.37,15
3261.41,35
3260.44,39
3259.48,36
3258.51,19
3257.55,8
3256.59,13
3255.62,6
3254.66,-6
3253.69,-13
3252.73,-18
3251.77,-16
3250.80,-13
3249.84,-13
3248.87,-14
3247.91,-21
3246.94,-24
3245.98,-5
3245.02,11
3244.05,30
3243.09,42
3242.12,32
3241.16,16
3240.19,15
3239.23,39
3238.27,79
3237.30,110
3236.34,113
3235.37,111
3234.41,121
3233.44,137
3232.48,162
3231.52,182
3230.55,194
3229.59,210
3228.62,219
3227.66,215
3226.70,208
3225.73,199
3224.77,207
3223.80,225
3222.84,227
3221.87,216
3220.91,210
3219.95,217
3218.98,219
3218.02,204
3217.05,184
3216.09,174
3215.12,180
3214.16,187
3213.20,166
3212.23,122
3211.27,114
3210.30,112
3209.34,96
3208.37,79
3207.41,56
3206.45,36
3205.48,39
3204.52,48
3203.55,61
3202.59,78
3201.63,79
3200.66,82
3199.70,83
3198.73,68
3197.77,44
3196.80,29
3195.84,34
3194.88,50
3193.91,58
3192.95,46
3191.98,19
3191.02,8
3190.05,12
3189.09,4
3188.13,4
3187.16,30
3186.20,57
3185.23,57
3184.27,38
3183.30,26
3182.34,13
3181.38,-7
3180.41,-8
3179.45,10
3178.48,15
3177.52,7
3176.56,19
3175.59,36
3174.63,15
3173.66,-27
3172.70,-54
3171.73,-41
3170.77,4
3169.81,41
3168.84,44
3167.88,23
3166.91,4
3165.95,-11
3164.98,-44
3164.02,-78
3163.06,-81
3162.09,-58
3161.13,-29
3160.16,-6
3159.20,1
3158.23,-21
3157.27,-45
3156.31,-33
3155.34,0
3154.38,37
3153.41,39
3152.45,2
3151.49,-32
3150.52,-43
3149.56,-43
3148.59,-41
3147.63,-35
3146.66,-14
3145.70,23
3144.74,14
3143.77,-21
3142.81,-36
3141.84,-35
3140.88,-21
3139.91,-15
3138.95,-35
3137.99,-53
3137.02,-50
3136.06,-51
3135.09,-59
3134.13,-65
3133.16,-63
3132.20,-46
3131.24,-32
3130.27,-36
3129.31,-46
3128.34,-48
3127.38,-49
3126.42,-55
3125.45,-44
3124.49,0
3123.52,49
3122.56,47
3121.59,4
3120.63,-1
3119.67,29
3118.70,57
3117.74,69
3116.77,76
3115.81,81
3114.84,82
3113.88,95
3112.92,146
3111.95,213
3110.99,265
3110.02,307
3109.06,337
3108.09,360
3107.13,377
3106.17,390
3105.20,422
3104.24,466
3103.27,505
3102.31,565
3101.34,639
3100.38,702
3099.42,768
3098.45,830
3097.49,896
3096.52,971
3095.56,1056
3094.60,1154
3093.63,1269
3092.67,1428
3091.70,1635
3090.74,1854
3089.77,2093
3088.81,2358
3087.85,2616
3086.88,2842
3085.92,3060
3084.95,3291
3083.99,3519
3083.02,3710
3082.06,3833
3081.10,3860
3080.13,3825
3079.17,3742
3078.20,3593
3077.24,3379
3076.27,3163
3075.31,2954
3074.35,2754
3073.38,2550
3072.42,2362
3071.45,2221
3070.49,2120
3069.53,2037
3068.56,1955
3067.60,1870
3066.63,1780
3065.67,1691
3064.70,1575
3063.74,1433
3062.78,1312
3061.81,1198
3060.85,1070
3059.88,948
3058.92,856
3057.95,790
3056.99,742
3056.03,685
3055.06,600
3054.10,538
3053.13,529
3052.17,528
3051.20,495
3050.24,442
3049.28,396
3048.31,362
3047.35,338
3046.38,329
3045.42,313
3044.46,275
3043.49,230
3042.53,209
3041.56,235
3040.60,275
3039.63,304
3038.67,314
3037.71,312
3036.74,312
3035.78,312
3034.81,311
3033.85,318
3032.88,324
3031.92,341
3030.96,387
3029.99,421
3029.03,411
3028.06,399
3027.10,410
3026.13,434
3025.17,451
3024.21,458
3023.24,479
3022.28,513
3021.31,531
3020.35,524
3019.39,528
3018.42,571
3017.46,626
3016.49,676
3015.53,717
3014.56,741
3013.60,755
3012.64,775
3011.67,803
3010.71,824
3009.74,833
3008.78,852
3007.81,908
3006.85,972
3005.89,1026
3004.92,1075
3003.96,1111
3002.99,1134
3002.03,1154
3001.06,1170
3000.10,1179
2999.14,1197
2998.17,1225
2997.21,1224
2996.24,1198
2995.28,1187
2994.32,1194
2993.35,1230
2992.39,1265
2991.42,1282
2990.46,1309
2989.49,1357
2988.53,1407
2987.57,1441
2986.60,1445
2985.64,1447
2984.67,1470
2983.71,1505
2982.74,1554
2981.78,1622
2980.82,1698
2979.85,1775
2978.89,1850
2977.92,1917
2976.96,1984
2975.99,2067
2975.03,2163
2974.07,2258
2973.10,2351
2972.14,2446
2971.17,2532
2970.21,2611
2969.25,2708
2968.28,2823
2967.32,2946
2966.35,3061
2965.39,3152
2964.42,3228
2963.46,3295
2962.50,3339
2961.53,3386
2960.57,3436
2959.60,3472
2958.64,3496
2957.67,3510
2956.71,3513
2955.75,3514
2954.78,3504
2953.82,3458
2952.85,3390
2951.89,3350
2950.92,3350
2949.96,3343
2949.00,3305
2948.03,3248
2947.07,3183
2946.10,3101
2945.14,2995
2944.17,2901
2943.21,2842
2942.25,2798
2941.28,2748
2940.32,2696
2939.35,2648
2938.39,2575
2937.43,2472
2936.46,2411
2935.50,2379
2934.53,2332
2933.57,2284
2932.60,2231
2931.64,2165
2930.68,2097
2929.71,2041
2928.75,2000
2927.78,1980
2926.82,1974
2925.85,1956
2924.89,1918
2923.93,1881
2922.96,1845
2922.00,1821
2921.03,1819
2920.07,1820
2919.10,1806
2918.14,1794
2917.18,1800
2916.21,1799
2915.25,1767
2914.28,1725
2913.32,1697
2912.36,1693
2911.39,1709
2910.43,1725
2909.46,1735
2908.50,1745
2907.53,1747
2906.57,1735
2905.61,1725
2904.64,1717
2903.68,1718
2902.71,1755
2901.75,1822
2900.78,1867
2899.82,1862
2898.86,1859
2897.89,1897
2896.93,1948
2895.96,1959
2895.00,1949
2894.03,1971
2893.07,2011
2892.11,2025
2891.14,2043
2890.18,2068
2889.21,2070
2888.25,2047
2887.29,2024
2886.32,2021
2885.36,2029
2884.39,2011
2883.43,1955
2882.46,1900
2881.50,1864
2880.54,1824
2879.57,1803
2878.61,1793
2877.64,1736
2876.68,1646
2875.71,1582
2874.75,1557
2873.79,1550
2872.82,1538
2871.86,1507
2870.89,1456
2869.93,1416
2868.96,1429
2868.00,1475
2867.04,1527
2866.07,1570
2865.11,1583
2864.14,1612
2863.18,1691
2862.22,1752
2861.25,1758
2860.29,1753
2859.32,1773
2858.36,1804
2857.39,1825
2856.43,1816
2855.47,1781
2854.50,1750
2853.54,1712
2852.57,1637
2851.61,1519
2850.64,1402
2849.68,1315
2848.72,1223
2847.75,1091
2846.79,957
2845.82,851
2844.86,757
2843.89,658
2842.93,570
2841.97,506
2841.00,445
2840.04,382
2839.07,326
2838.11,271
2837.15,214
2836.18,165
2835.22,129
2834.25,97
2833.29,74
2832.32,76
2831.36,88
2830.40,90
2829.43,77
2828.47,51
2827.50,35
2826.54,41
2825.57,37
2824.61,11
2823.65,-11
2822.68,-6
2821.72,29
2820.75,71
2819.79,86
2818.82,63
2817.86,28
2816.90,4
2815.93,-5
2814.97,6
2814.00,27
2813.04,26
2812.08,-1
2811.11,-27
2810.15,-27
2809.18,-2
2808.22,17
2807.25,-1
2806.29,-27
2805.33,-29
2804.36,-24
2803.40,-20
2802.43,-18
2801.47,-18
2800.50,-25
2799.54,-39
2798.58,-39
2797.61,-16
2796.65,0
2795.68,-10
2794.72,-17
2793.75,-16
2792.79,-12
2791.83,-9
2790.86,-14
2789.90,-25
2788.93,-25
2787.97,-5
2787.00,25
2786.04,50
2785.08,67
2784.11,72
2783.15,62
2782.18,44
2781.22,25
2780.26,10
2779.29,6
2778.33,6
2777.36,21
2776.40,54
2775.43,60
2774.47,20
2773.51,5
2772.54,35
2771.58,55
2770.61,46
2769.65,19
2768.68,-1
2767.72,-3
2766.76,-2
2765.79,-7
2764.83,-12
2763.86,-6
2762.90,15
2761.93,32
2760.97,21
2760.01,10
2759.04,20
2758.08,32
2757.11,31
2756.15,15
2755.19,0
2754.22,-4
2753.26,9
2752.29,31
2751.33,57
2750.36,78
2749.40,83
2748.44,71
2747.47,67
2746.51,53
2745.54,8
2744.58,-30
2743.61,-24
2742.65,2
2741.69,25
2740.72,35
2739.76,33
2738.79,23
2737.83,6
2736.86,-10
2735.90,-11
2734.94,4
2733.97,27
2733.01,49
2732.04,47
2731.08,33
2730.12,22
2729.15,21
2728.19,29
2727.22,42
2726.26,51
2725.29,49
2724.33,36
2723.37,25
2722.40,24
2721.44,26
2720.47,-0
2719.51,-37
2718.54,-14
2717.58,44
2716.62,83
2715.65,86
2714.69,67
2713.72,40
2712.76,18
2711.79,9
2710.83,5
2709.87,7
2708.90,11
2707.94,-3
2706.97,-20
2706.01,-22
2705.05,-34
2704.08,-39
2703.12,-18
2702.15,8
2701.19,15
2700.22,1
2699.26,-19
2698.30,-32
2697.33,-26
2696.37,-4
2695.40,10
2694.44,8
2693.47,1
2692.51,-2
2691.55,11
2690.58,40
2689.62,63
2688.65,58
2687.69,40
2686.72,35
2685.76,48
2684.80,64
2683.83,70
2682.87,58
2681.90,35
2680.94,15
2679.98,13
2679.01,31
2678.05,51
2677.08,52
2676.12,46
2675.15,49
2674.19,47
2673.23,22
2672.26,-5
2671.30,-3
2670.33,14
2669.37,13
2668.40,2
2667.44,-4
2666.48,0
2665.51,19
2664.55,38
2663.58,28
2662.62,-3
2661.65,-16
2660.69,-7
2659.73,-8
2658.76,-18
2657.80,7
2656.83,47
2655.87,56
2654.91,40
2653.94,26
2652.98,27
2652.01,31
2651.05,29
2650.08,30
2649.12,29
2648.16,17
2647.19,4
2646.23,1
2645.26,11
2644.30,25
2643.33,45
2642.37,75
2641.41,104
