Created As Omnic File,PLAS 233
Raman Shift / cm-1,INT
3418.58,-5
3417.61,-1
3416.65,-1
3415.68,-4
3414.72,-3
3413.76,-0
3412.79,-3
3411.83,-6
3410.86,-3
3409.90,-2
3408.94,-6
3407.97,-7
3407.01,-10
3406.04,-4
3405.08,8
3404.11,9
3403.15,3
3402.19,4
3401.22,5
3400.26,-0
3399.29,-2
3398.33,-4
3397.36,-1
3396.40,8
3395.44,13
3394.47,12
3393.51,9
3392.54,5
3391.58,3
3390.61,5
3389.65,16
3388.69,23
3387.72,8
3386.76,-6
3385.79,-4
3384.83,2
3383.87,8
3382.90,12
3381.94,13
3380.97,9
3380.01,-1
3379.04,-7
3378.08,-3
3377.12,3
3376.15,10
3375.19,14
3374.22,15
3373.26,15
3372.29,12
3371.33,9
3370.37,6
3369.40,1
3368.44,-2
3367.47,-3
3366.51,-3
3365.54,1
3364.58,3
3363.62,2
3362.65,-2
3361.69,-7
3360.72,-8
3359.76,-6
3358.80,-7
3357.83,-6
3356.87,-2
3355.90,1
3354.94,-2
3353.97,-5
3353.01,-6
3352.05,-8
3351.08,-5
3350.12,-3
3349.15,-3
3348.19,-2
3347.22,-0
3346.26,3
3345.30,8
3344.33,14
3343.37,12
3342.40,4
3341.44,4
3340.47,15
3339.51,20
3338.55,11
3337.58,-1
3336.62,-8
3335.65,-10
3334.69,-8
3333.73,-6
3332.76,-4
3331.80,3
3330.83,9
3329.87,5
3328.90,-4
3327.94,-9
3326.98,-5
3326.01,5
3325.05,11
3324.08,5
3323.12,-3
3322.15,-4
3321.19,-4
3320.23,-3
3319.26,1
3318.30,5
3317.33,4
3316.37,-1
3315.40,-3
3314.44,-1
3313.48,-4
3312.51,-8
3311.55,-9
3310.58,-6
3309.62,7
3308.66,18
3307.69,19
3306.73,14
3305.76,7
3304.80,2
3303.83,1
3302.87,0
3301.91,-2
3300.94,-1
3299.98,3
3299.01,4
3298.05,5
3297.08,9
3296.12,10
3295.16,10
3294.19,16
3293.23,22
3292.26,25
3291.30,22
3290.33,12
3289.37,6
3288.41,8
3287.44,14
3286.48,9
3285.51,1
3284.55,2
3283.59,9
3282.62,14
3281.66,16
3280.69,15
3279.73,15
3278.76,16
3277.80,13
3276.84,6
3275.87,-2
3274.91,-6
3273.94,-4
3272.98,-2
3272.01,-2
3271.05,-2
3270.09,1
3269.12,2
3268.16,5
3267.19,7
3266.23,7
3265.26,8
3264.30,8
3263.34,6
3262.37,6
3261.41,7
3260.44,5
3259.48,4
3258.51,5
3257.55,10
3256.59,17
3255.62,19
3254.66,17
3253.69,12
3252.73,6
3251.77,3
3250.80,2
3249.84,3
3248.87,6
3247.91,6
3246.94,7
3245.98,7
3245.02,6
3244.05,9
3243.09,13
3242.12,17
3241.16,17
3240.19,15
3239.23,18
3238.27,28
3237.30,33
3236.34,28
3235.37,30
3234.41,41
3233.44,43
3232.48,43
3231.52,48
3230.55,54
3229.59,57
3228.62,60
3227.66,66
3226.70,70
3225.73,61
3224.77,55
3223.80,63
3222.84,69
3221.87,73
3220.91,72
3219.95,66
3218.98,60
3218.02,53
3217.05,48
3216.09,48
3215.12,49
3214.16,47
3213.20,43
3212.23,35
3211.27,33
3210.30,30
3209.34,19
3208.37,11
3207.41,13
3206.45,18
3205.48,16
3204.52,12
3203.55,10
3202.59,13
3201.63,20
3200.66,24
3199.70,22
3198.73,18
3197.77,13
3196.80,10
3195.84,11
3194.88,10
3193.91,4
3192.95,2
3191.98,3
3191.02,-2
3190.05,-5
3189.09,-1
3188.13,5
3187.16,5
3186.20,4
3185.23,8
3184.27,9
3183.30,8
3182.34,5
3181.38,1
3180.41,0
3179.45,3
3178.48,4
3177.52,1
3176.56,8
3175.59,21
3174.63,23
3173.66,16
3172.70,9
3171.73,7
3170.77,19
3169.81,35
3168.84,39
3167.88,34
3166.91,30
3165.95,28
3164.98,28
3164.02,25
3163.06,21
3162.09,23
3161.13,35
3160.16,46
3159.20,50
3158.23,45
3157.27,39
3156.31,40
3155.34,45
3154.38,56
3153.41,67
3152.45,65
3151.49,61
3150.52,63
3149.56,70
3148.59,72
3147.63,71
3146.66,75
3145.70,83
3144.74,77
3143.77,67
3142.81,69
3141.84,76
3140.88,79
3139.91,77
3138.95,68
3137.99,61
3137.02,64
3136.06,65
3135.09,62
3134.13,57
3133.16,52
3132.20,55
3131.24,64
3130.27,68
3129.31,67
3128.34,67
3127.38,67
3126.42,64
3125.45,64
3124.49,71
3123.52,77
3122.56,79
3121.59,76
3120.63,74
3119.67,78
3118.70,84
3117.74,85
3116.77,81
3115.81,74
3114.84,70
3113.88,70
3112.92,77
3111.95,89
3110.99,105
3110.02,117
3109.06,120
3108.09,119
3107.13,112
3106.17,106
3105.20,111
3104.24,119
3103.27,125
3102.31,136
3101.34,150
3100.38,158
3099.42,163
3098.45,160
3097.49,152
3096.52,158
3095.56,172
3094.60,181
3093.63,186
3092.67,196
3091.70,209
3090.74,215
3089.77,219
3088.81,230
3087.85,238
3086.88,242
3085.92,249
3084.95,264
3083.99,285
3083.02,301
3082.06,312
3081.10,321
3080.13,332
3079.17,348
3078.20,366
3077.24,386
3076.27,415
3075.31,450
3074.35,490
3073.38,531
3072.42,569
3071.45,613
3070.49,674
3069.53,746
3068.56,819
3067.60,890
3066.63,970
3065.67,1060
3064.70,1166
3063.74,1284
3062.78,1416
3061.81,1557
3060.85,1699
3059.88,1853
3058.92,2031
3057.95,2224
3056.99,2405
3056.03,2574
3055.06,2734
3054.10,2891
3053.13,3041
3052.17,3156
3051.20,3201
3050.24,3191
3049.28,3136
3048.31,3037
3047.35,2893
3046.38,2718
3045.42,2526
3044.46,2324
3043.49,2139
3042.53,1974
3041.56,1838
3040.60,1733
3039.63,1653
3038.67,1596
3037.71,1566
3036.74,1566
3035.78,1591
3034.81,1622
3033.85,1658
3032.88,1711
3031.92,1782
3030.96,1839
3029.99,1873
3029.03,1899
3028.06,1918
3027.10,1905
3026.13,1864
3025.17,1799
3024.21,1715
3023.24,1631
3022.28,1548
3021.31,1461
3020.35,1372
3019.39,1313
3018.42,1284
3017.46,1278
3016.49,1290
3015.53,1319
3014.56,1363
3013.60,1426
3012.64,1506
3011.67,1592
3010.71,1684
3009.74,1776
3008.78,1853
3007.81,1900
3006.85,1910
3005.89,1873
3004.92,1798
3003.96,1683
3002.99,1550
3002.03,1415
3001.06,1284
3000.10,1164
2999.14,1060
2998.17,978
2997.21,905
2996.24,844
2995.28,796
2994.32,763
2993.35,738
2992.39,714
2991.42,694
2990.46,684
2989.49,681
2988.53,677
2987.57,673
2986.60,665
2985.64,659
2984.67,661
2983.71,670
2982.74,684
2981.78,694
2980.82,702
2979.85,716
2978.89,730
2977.92,738
2976.96,742
2975.99,751
2975.03,763
2974.07,771
2973.10,775
2972.14,770
2971.17,764
2970.21,771
2969.25,783
2968.28,787
2967.32,789
2966.35,796
2965.39,800
2964.42,804
2963.46,810
2962.50,820
2961.53,834
2960.57,846
2959.60,856
2958.64,868
2957.67,887
2956.71,916
2955.75,947
2954.78,971
2953.82,991
2952.85,1018
2951.89,1052
2950.92,1088
2949.96,1128
2949.00,1170
2948.03,1208
2947.07,1245
2946.10,1278
2945.14,1303
2944.17,1328
2943.21,1358
2942.25,1398
2941.28,1444
2940.32,1486
2939.35,1524
2938.39,1569
2937.43,1621
2936.46,1679
2935.50,1739
2934.53,1811
2933.57,1894
2932.60,1990
2931.64,2094
2930.68,2211
2929.71,2345
2928.75,2488
2927.78,2643
2926.82,2813
2925.85,2990
2924.89,3154
2923.93,3315
2922.96,3454
2922.00,3575
2921.03,3665
2920.07,3717
2919.10,3733
2918.14,3715
2917.18,3665
2916.21,3580
2915.25,3482
2914.28,3374
2913.32,3267
2912.36,3167
2911.39,3086
2910.43,3009
2909.46,2927
2908.50,2851
2907.53,2788
2906.57,2729
2905.61,2666
2904.64,2604
2903.68,2551
2902.71,2512
2901.75,2466
2900.78,2407
2899.82,2343
2898.86,2281
2897.89,2230
2896.93,2185
2895.96,2134
2895.00,2076
2894.03,2016
2893.07,1956
2892.11,1895
2891.14,1838
2890.18,1789
2889.21,1736
2888.25,1681
2887.29,1631
2886.32,1595
2885.36,1566
2884.39,1528
2883.43,1477
2882.46,1426
2881.50,1388
2880.54,1366
2879.57,1355
2878.61,1340
2877.64,1312
2876.68,1283
2875.71,1267
2874.75,1270
2873.79,1274
2872.82,1267
2871.86,1254
2870.89,1247
2869.93,1243
2868.96,1245
2868.00,1257
2867.04,1278
2866.07,1303
2865.11,1324
2864.14,1339
2863.18,1349
2862.22,1352
2861.25,1344
2860.29,1333
2859.32,1328
2858.36,1323
2857.39,1311
2856.43,1285
2855.47,1251
2854.50,1221
2853.54,1196
2852.57,1160
2851.61,1110
2850.64,1060
2849.68,1017
2848.72,975
2847.75,925
2846.79,871
2845.82,820
2844.86,770
2843.89,716
2842.93,662
2841.97,611
2841.00,558
2840.04,503
2839.07,452
2838.11,408
2837.15,358
2836.18,304
2835.22,260
2834.25,230
2833.29,204
2832.32,180
2831.36,166
2830.40,159
2829.43,147
2828.47,128
2827.50,117
2826.54,121
2825.57,118
2824.61,99
2823.65,87
2822.68,93
2821.72,103
2820.75,100
2819.79,93
2818.82,87
2817.86,77
2816.90,68
2815.93,59
2814.97,52
2814.00,50
2813.04,47
2812.08,41
2811.11,44
2810.15,47
2809.18,44
2808.22,43
2807.25,45
2806.29,36
2805.33,18
2804.36,12
2803.40,20
2802.43,25
2801.47,23
2800.50,22
2799.54,27
2798.58,30
2797.61,27
2796.65,24
2795.68,26
2794.72,29
2793.75,25
2792.79,25
2791.83,32
2790.86,33
2789.90,28
2788.93,21
2787.97,15
2787.00,16
2786.04,24
2785.08,30
2784.11,23
2783.15,13
2782.18,4
2781.22,-3
2780.26,-8
2779.29,-8
2778.33,-6
2777.36,-5
2776.40,-8
2775.43,-12
2774.47,-10
2773.51,-0
2772.54,-0
2771.58,-5
2770.61,-6
2769.65,-11
2768.68,-18
2767.72,-17
2766.76,-9
2765.79,-6
2764.83,-8
2763.86,-10
2762.90,-6
2761.93,-0
2760.97,4
2760.01,9
2759.04,12
2758.08,15
2757.11,20
2756.15,22
2755.19,22
2754.22,23
2753.26,22
2752.29,24
2751.33,32
2750.36,43
2749.40,53
2748.44,57
2747.47,55
2746.51,47
2745.54,41
2744.58,42
2743.61,54
2742.65,72
2741.69,86
2740.72,95
2739.76,105
2738.79,116
2737.83,129
2736.86,144
2735.90,158
2734.94,173
2733.97,191
2733.01,208
2732.04,220
2731.08,226
2730.12,223
2729.15,216
2728.19,212
2727.22,207
2726.26,192
2725.29,166
2724.33,142
2723.37,123
2722.40,105
2721.44,88
2720.47,72
2719.51,62
2718.54,57
2717.58,58
2716.62,66
2715.65,73
2714.69,66
2713.72,49
2712.76,37
2711.79,35
2710.83,34
2709.87,32
2708.90,33
2707.94,27
2706.97,21
2706.01,18
2705.05,10
2704.08,3
2703.12,9
2702.15,19
2701.19,23
2700.22,19
2699.26,9
2698.30,-3
2697.33,-4
2696.37,7
2695.40,12
2694.44,5
2693.47,1
2692.51,8
2691.55,16
2690.58,18
2689.62,17
2688.65,15
2687.69,11
2686.72,14
2685.76,21
2684.80,21
2683.83,15
2682.87,10
2681.90,5
2680.94,4
2679.98,7
2679.01,9
2678.05,9
2677.08,5
2676.12,-0
2675.15,0
2674.19,2
2673.23,-2
2672.26,-6
2671.30,-12
2670.33,-18
2669.37,-24
2668.40,-30
2667.44,-34
2666.48,-33
2665.51,-27
2664.55,-20
2663.58,-17
2662.62,-19
2661.65,-16
2660.69,-10
2659.73,-11
2658.76,-19
2657.80,-12
2656.83,2
2655.87,4
2654.91,-3
2653.94,-13
2652.98,-20
2652.01,-17
2651.05,-6
2650.08,1
2649.12,-4
2648.16,-11
2647.19,-12
2646.23,-14
2645.26,-15
2644.30,-10
2643.33,3
2642.37,17
2641.41,23
2640.44,22
2639.48,14
2638.51,0
2637.55,-13
2636.58,-19
2635.62,-20
2634.66,-19
2633.69,-12
2632.73,-10
2631.76,-19
2630.80,-27
2629.83,-27
2628.87,-14
2627.91,10
2626.94,29
2625.98,26
2625.01,14
2624.05,7
2623.09,7
2622.12,2
2621.16,-10
2620.19,-12
2619.23,-10
2618.26,-10
2617.30,-12
2616.34,-10
2615.37,-6
2614.41,-9
2613.44,-18
2612.48,-23
2611.51,-22
2610.55,-15
2609.59,-2
2608.62,3
2607.66,-6
2606.69,-12
2605.73,-13
2604.76,-12
2603.80,-9
2602.84,-4
2601.87,0
2600.91,2
2599.94,1
2598.98,-1
2598.02,-4
2597.05,-6
2596.09,-7
2595.12,-2
2594.16,7
2593.19,15
2592.23,19
2591.27,22
2590.30,23
2589.34,25
2588.37,32
2587.41,40
2586.44,38
2585.48,29
2584.52,26
2583.55,20
2582.59,18
2581.62,26
2580.66,31
2579.69,33
2578.73,32
2577.77,26
2576.80,15
2575.84,7
2574.87,4
2573.91,6
2572.95,17
2571.98,28
2571.02,20
2570.05,-1
2569.09,-8
2568.12,2
2567.16,15
2566.20,21
2565.23,15
2564.27,1
2563.30,-13
2562.34,-17
2561.37,-12
2560.41,-3
2559.45,-0
2558.48,-10
2557.52,-21
2556.55,-19
2555.59,-11
2554.62,-6
2553.66,-10
2552.70,-20
2551.73,-28
2550.77,-24
2549.80,-16
2548.84,-24
2547.88,-43
2546.91,-44
2545.95,-33
2544.98,-33
2544.02,-37
2543.05,-30
2542.09,-20
2541.13,-17
2540.16,-23
2539.20,-29
2538.23,-29
2537.27,-23
2536.30,-18
2535.34,-20
2534.38,-25
2533.41,-26
2532.45,-23
2531.48,-21
2530.52,-25
2529.55,-27
2528.59,-21
2527.63,-11
2526.66,-12
2525.70,-20
2524.73,-29
2523.77,-39
2522.81,-44
2521.84,-41
2520.88,-36
2519.91,-29
2518.95,-25
2517.98,-34
2517.02,-41
2516.06,-40
2515.09,-36
2514.13,-30
2513.16,-20
2512.20,-13
2511.23,-17
