Created As Omnic File,PLAS 104
Raman Shift / cm-1,INT
3418.58,0
3417.61,-1
3416.65,-1
3415.68,-0
3414.72,-1
3413.76,-3
3412.79,-5
3411.83,-6
3410.86,-5
3409.90,-4
3408.94,-3
3407.97,-3
3407.01,-5
3406.04,-4
3405.08,-2
3404.11,-1
3403.15,-1
3402.19,-2
3401.22,-4
3400.26,-5
3399.29,-5
3398.33,-4
3397.36,-3
3396.40,-1
3395.44,-1
3394.47,-2
3393.51,-2
3392.54,-2
3391.58,0
3390.61,3
3389.65,4
3388.69,3
3387.72,-0
3386.76,-2
3385.79,-0
3384.83,2
3383.87,3
3382.90,3
3381.94,4
3380.97,3
3380.01,-0
3379.04,-3
3378.08,-4
3377.12,0
3376.15,4
3375.19,5
3374.22,6
3373.26,7
3372.29,7
3371.33,3
3370.37,1
3369.40,1
3368.44,3
3367.47,4
3366.51,2
3365.54,-1
3364.58,-1
3363.62,1
3362.65,1
3361.69,-0
3360.72,1
3359.76,2
3358.80,2
3357.83,3
3356.87,4
3355.90,4
3354.94,3
3353.97,2
3353.01,2
3352.05,1
3351.08,0
3350.12,-0
3349.15,1
3348.19,3
3347.22,6
3346.26,5
3345.30,3
3344.33,3
3343.37,3
3342.40,4
3341.44,6
3340.47,6
3339.51,5
3338.55,2
3337.58,-0
3336.62,-0
3335.65,0
3334.69,-0
3333.73,0
3332.76,1
3331.80,1
3330.83,1
3329.87,0
3328.90,-1
3327.94,-2
3326.98,-2
3326.01,-1
3325.05,0
3324.08,-0
3323.12,-1
3322.15,-1
3321.19,-1
3320.23,-2
3319.26,-2
3318.30,-2
3317.33,-2
3316.37,-2
3315.40,-4
3314.44,-6
3313.48,-4
3312.51,-2
3311.55,-4
3310.58,-5
3309.62,-3
3308.66,-2
3307.69,-2
3306.73,-4
3305.76,-5
3304.80,-5
3303.83,-3
3302.87,-3
3301.91,-5
3300.94,-5
3299.98,-5
3299.01,-4
3298.05,-3
3297.08,-3
3296.12,-3
3295.16,-2
3294.19,-0
3293.23,1
3292.26,2
3291.30,2
3290.33,-0
3289.37,-3
3288.41,-4
3287.44,-5
3286.48,-6
3285.51,-7
3284.55,-5
3283.59,-1
3282.62,-1
3281.66,-2
3280.69,-4
3279.73,-4
3278.76,-1
3277.80,-0
3276.84,-2
3275.87,-3
3274.91,-2
3273.94,-2
3272.98,-4
3272.01,-4
3271.05,-3
3270.09,-3
3269.12,-5
3268.16,-5
3267.19,-3
3266.23,-3
3265.26,-2
3264.30,-1
3263.34,-1
3262.37,-3
3261.41,-3
3260.44,1
3259.48,3
3258.51,-1
3257.55,-3
3256.59,-2
3255.62,-1
3254.66,1
3253.69,-0
3252.73,-3
3251.77,-3
3250.80,-1
3249.84,-2
3248.87,-4
3247.91,-4
3246.94,-3
3245.98,-2
3245.02,-2
3244.05,-2
3243.09,-1
3242.12,0
3241.16,-1
3240.19,-4
3239.23,-4
3238.27,-2
3237.30,-1
3236.34,-1
3235.37,-3
3234.41,-5
3233.44,-3
3232.48,-0
3231.52,-1
3230.55,-4
3229.59,-3
3228.62,-2
3227.66,-5
3226.70,-8
3225.73,-8
3224.77,-7
3223.80,-7
3222.84,-7
3221.87,-6
3220.91,-6
3219.95,-8
3218.98,-8
3218.02,-7
3217.05,-5
3216.09,-4
3215.12,-2
3214.16,-1
3213.20,-1
3212.23,-2
3211.27,-2
3210.30,-3
3209.34,-4
3208.37,-4
3207.41,-2
3206.45,-1
3205.48,-1
3204.52,-1
3203.55,2
3202.59,5
3201.63,5
3200.66,4
3199.70,3
3198.73,1
3197.77,-0
3196.80,-1
3195.84,-0
3194.88,-0
3193.91,-2
3192.95,-1
3191.98,1
3191.02,-1
3190.05,-3
3189.09,-3
3188.13,-3
3187.16,-2
3186.20,-1
3185.23,1
3184.27,1
3183.30,1
3182.34,1
3181.38,2
3180.41,2
3179.45,1
3178.48,1
3177.52,3
3176.56,5
3175.59,6
3174.63,6
3173.66,4
3172.70,3
3171.73,2
3170.77,6
3169.81,10
3168.84,13
3167.88,15
3166.91,13
3165.95,12
3164.98,11
3164.02,11
3163.06,10
3162.09,10
3161.13,13
3160.16,16
3159.20,13
3158.23,9
3157.27,7
3156.31,6
3155.34,7
3154.38,8
3153.41,7
3152.45,4
3151.49,2
3150.52,3
3149.56,7
3148.59,7
3147.63,4
3146.66,3
3145.70,4
3144.74,4
3143.77,4
3142.81,4
3141.84,4
3140.88,4
3139.91,4
3138.95,5
3137.99,5
3137.02,3
3136.06,1
3135.09,3
3134.13,4
3133.16,5
3132.20,4
3131.24,2
3130.27,0
3129.31,-0
3128.34,1
3127.38,2
3126.42,1
3125.45,-1
3124.49,1
3123.52,4
3122.56,2
3121.59,-4
3120.63,-3
3119.67,1
3118.70,2
3117.74,2
3116.77,1
3115.81,1
3114.84,-0
3113.88,0
3112.92,2
3111.95,5
3110.99,4
3110.02,5
3109.06,8
3108.09,10
3107.13,9
3106.17,6
3105.20,3
3104.24,2
3103.27,4
3102.31,7
3101.34,9
3100.38,9
3099.42,7
3098.45,8
3097.49,10
3096.52,12
3095.56,13
3094.60,14
3093.63,14
3092.67,14
3091.70,15
3090.74,19
3089.77,24
3088.81,27
3087.85,28
3086.88,32
3085.92,36
3084.95,39
3083.99,43
3083.02,45
3082.06,47
3081.10,49
3080.13,53
3079.17,59
3078.20,67
3077.24,73
3076.27,83
3075.31,96
3074.35,107
3073.38,116
3072.42,127
3071.45,143
3070.49,159
3069.53,175
3068.56,195
3067.60,218
3066.63,239
3065.67,257
3064.70,276
3063.74,294
3062.78,307
3061.81,318
3060.85,327
3059.88,336
3058.92,340
3057.95,343
3056.99,347
3056.03,350
3055.06,350
3054.10,349
3053.13,349
3052.17,346
3051.20,332
3050.24,312
3049.28,288
3048.31,263
3047.35,240
3046.38,219
3045.42,202
3044.46,187
3043.49,175
3042.53,168
3041.56,169
3040.60,170
3039.63,169
3038.67,169
3037.71,168
3036.74,166
3035.78,161
3034.81,153
3033.85,144
3032.88,135
3031.92,126
3030.96,118
3029.99,110
3029.03,101
3028.06,91
3027.10,81
3026.13,73
3025.17,68
3024.21,63
3023.24,55
3022.28,46
3021.31,39
3020.35,32
3019.39,28
3018.42,28
3017.46,26
3016.49,23
3015.53,21
3014.56,19
3013.60,18
3012.64,19
3011.67,17
3010.71,17
3009.74,19
3008.78,21
3007.81,21
3006.85,22
3005.89,27
3004.92,31
3003.96,34
3002.99,35
3002.03,36
3001.06,35
3000.10,33
2999.14,29
2998.17,23
2997.21,18
2996.24,13
2995.28,10
2994.32,10
2993.35,10
2992.39,9
2991.42,7
2990.46,6
2989.49,8
2988.53,11
2987.57,12
2986.60,10
2985.64,8
2984.67,9
2983.71,14
2982.74,20
2981.78,24
2980.82,27
2979.85,31
2978.89,35
2977.92,35
2976.96,34
2975.99,35
2975.03,36
2974.07,33
2973.10,28
2972.14,25
2971.17,22
2970.21,19
2969.25,18
2968.28,19
2967.32,21
2966.35,23
2965.39,23
2964.42,25
2963.46,26
2962.50,25
2961.53,26
2960.57,29
2959.60,31
2958.64,31
2957.67,31
2956.71,31
2955.75,33
2954.78,35
2953.82,37
2952.85,38
2951.89,40
2950.92,43
2949.96,46
2949.00,48
2948.03,49
2947.07,49
2946.10,53
2945.14,60
2944.17,63
2943.21,64
2942.25,65
2941.28,68
2940.32,70
2939.35,73
2938.39,74
2937.43,74
2936.46,78
2935.50,84
2934.53,85
2933.57,84
2932.60,84
2931.64,84
2930.68,86
2929.71,90
2928.75,92
2927.78,93
2926.82,96
2925.85,100
2924.89,102
2923.93,104
2922.96,104
2922.00,106
2921.03,109
2920.07,114
2919.10,117
2918.14,119
2917.18,124
2916.21,127
2915.25,126
2914.28,121
2913.32,123
2912.36,128
2911.39,132
2910.43,134
2909.46,135
2908.50,137
2907.53,140
2906.57,143
2905.61,141
2904.64,137
2903.68,136
2902.71,137
2901.75,136
2900.78,133
2899.82,132
2898.86,132
2897.89,128
2896.93,125
2895.96,123
2895.00,120
2894.03,115
2893.07,109
2892.11,103
2891.14,97
2890.18,95
2889.21,93
2888.25,87
2887.29,83
2886.32,82
2885.36,82
2884.39,80
2883.43,75
2882.46,68
2881.50,63
2880.54,60
2879.57,60
2878.61,59
2877.64,56
2876.68,54
2875.71,53
2874.75,52
2873.79,51
2872.82,49
2871.86,45
2870.89,42
2869.93,41
2868.96,42
2868.00,44
2867.04,47
2866.07,50
2865.11,52
2864.14,52
2863.18,52
2862.22,53
2861.25,55
2860.29,58
2859.32,59
2858.36,62
2857.39,66
2856.43,68
2855.47,70
2854.50,70
2853.54,70
2852.57,68
2851.61,65
2850.64,61
2849.68,57
2848.72,55
2847.75,56
2846.79,54
2845.82,47
2844.86,41
2843.89,39
2842.93,37
2841.97,33
2841.00,29
2840.04,25
2839.07,22
2838.11,20
2837.15,17
2836.18,14
2835.22,11
