Created As Omnic File,PLAS 260
Raman Shift / cm-1,INT
3418.58,-87
3417.61,-51
3416.65,-37
3415.68,-32
3414.72,-2
3413.76,16
3412.79,-4
3411.83,-58
3410.86,-117
3409.90,-131
3408.94,-58
3407.97,-1
3407.01,0
3406.04,1
3405.08,21
3404.11,52
3403.15,81
3402.19,81
3401.22,40
3400.26,2
3399.29,-6
3398.33,-10
3397.36,-14
3396.40,-9
3395.44,5
3394.47,33
3393.51,56
3392.54,73
3391.58,100
3390.61,131
3389.65,131
3388.69,77
3387.72,34
3386.76,23
3385.79,39
3384.83,56
3383.87,45
3382.90,44
3381.94,68
3380.97,60
3380.01,2
3379.04,-50
3378.08,-22
3377.12,8
3376.15,42
3375.19,69
3374.22,86
3373.26,119
3372.29,120
3371.33,64
3370.37,11
3369.40,-3
3368.44,4
3367.47,9
3366.51,3
3365.54,-12
3364.58,14
3363.62,50
3362.65,60
3361.69,55
3360.72,40
3359.76,26
3358.80,18
3357.83,29
3356.87,69
3355.90,89
3354.94,56
3353.97,21
3353.01,-8
3352.05,-19
3351.08,10
3350.12,47
3349.15,67
3348.19,85
3347.22,102
3346.26,102
3345.30,110
3344.33,141
3343.37,130
3342.40,84
3341.44,65
3340.47,81
3339.51,112
3338.55,121
3337.58,103
3336.62,79
3335.65,67
3334.69,71
3333.73,90
3332.76,118
3331.80,146
3330.83,152
3329.87,105
3328.90,28
3327.94,-17
3326.98,-3
3326.01,35
3325.05,79
3324.08,96
3323.12,68
3322.15,38
3321.19,62
3320.23,119
3319.26,134
3318.30,122
3317.33,111
3316.37,97
3315.40,85
3314.44,89
3313.48,85
3312.51,73
3311.55,72
3310.58,72
3309.62,95
3308.66,121
3307.69,111
3306.73,96
3305.76,91
3304.80,88
3303.83,86
3302.87,68
3301.91,35
3300.94,40
3299.98,73
3299.01,102
3298.05,122
3297.08,130
3296.12,109
3295.16,84
3294.19,110
3293.23,158
3292.26,190
3291.30,174
3290.33,95
3289.37,14
3288.41,14
3287.44,44
3286.48,31
3285.51,-1
3284.55,2
3283.59,38
3282.62,83
3281.66,114
3280.69,93
3279.73,71
3278.76,83
3277.80,60
3276.84,-10
3275.87,-45
3274.91,-10
3273.94,25
3272.98,25
3272.01,7
3271.05,-4
3270.09,1
3269.12,1
3268.16,-17
3267.19,-38
3266.23,-28
3265.26,9
3264.30,30
3263.34,30
3262.37,26
3261.41,28
3260.44,42
3259.48,51
3258.51,38
3257.55,28
3256.59,32
3255.62,33
3254.66,38
3253.69,17
3252.73,-16
3251.77,-15
3250.80,4
3249.84,0
3248.87,-8
3247.91,8
3246.94,44
3245.98,73
3245.02,84
3244.05,71
3243.09,60
3242.12,52
3241.16,34
3240.19,15
3239.23,23
3238.27,53
3237.30,91
3236.34,116
3235.37,115
3234.41,115
3233.44,101
3232.48,89
3231.52,99
3230.55,108
3229.59,98
3228.62,73
3227.66,56
3226.70,46
3225.73,20
3224.77,27
3223.80,76
3222.84,89
3221.87,52
3220.91,40
3219.95,75
3218.98,107
3218.02,111
3217.05,96
3216.09,85
3215.12,103
3214.16,135
3213.20,149
3212.23,143
3211.27,120
3210.30,87
3209.34,62
3208.37,54
3207.41,51
3206.45,52
3205.48,59
3204.52,57
3203.55,47
3202.59,61
3201.63,100
3200.66,117
3199.70,93
3198.73,59
3197.77,34
3196.80,21
3195.84,37
3194.88,71
3193.91,92
3192.95,79
3191.98,38
3191.02,29
3190.05,46
3189.09,44
3188.13,51
3187.16,83
3186.20,117
3185.23,121
3184.27,96
3183.30,73
3182.34,54
3181.38,45
3180.41,53
3179.45,61
3178.48,57
3177.52,49
3176.56,72
3175.59,102
3174.63,74
3173.66,11
3172.70,-32
3171.73,-18
3170.77,53
3169.81,116
3168.84,114
3167.88,69
3166.91,52
3165.95,48
3164.98,2
3164.02,-50
3163.06,-59
3162.09,-23
3161.13,28
3160.16,64
3159.20,58
3158.23,15
3157.27,0
3156.31,22
3155.34,52
3154.38,95
3153.41,100
3152.45,40
3151.49,-12
3150.52,1
3149.56,52
3148.59,64
3147.63,43
3146.66,49
3145.70,82
3144.74,80
3143.77,53
3142.81,53
3141.84,71
3140.88,91
3139.91,94
3138.95,73
3137.99,55
3137.02,53
3136.06,51
3135.09,36
3134.13,26
3133.16,33
3132.20,58
3131.24,73
3130.27,59
3129.31,39
3128.34,31
3127.38,26
3126.42,7
3125.45,8
3124.49,50
3123.52,88
3122.56,96
3121.59,64
3120.63,22
3119.67,18
3118.70,37
3117.74,47
3116.77,48
3115.81,39
3114.84,6
3113.88,-24
3112.92,-10
3111.95,30
3110.99,71
3110.02,91
3109.06,73
3108.09,45
3107.13,16
3106.17,-25
3105.20,-45
3104.24,-39
3103.27,-27
3102.31,4
3101.34,33
3100.38,44
3099.42,56
3098.45,49
3097.49,36
3096.52,35
3095.56,39
3094.60,31
3093.63,8
3092.67,-4
3091.70,5
3090.74,1
3089.77,-2
3088.81,28
3087.85,46
3086.88,37
3085.92,22
3084.95,24
3083.99,48
3083.02,68
3082.06,24
3081.10,-5
3080.13,-31
3079.17,-37
3078.20,-46
3077.24,-54
3076.27,-36
3075.31,-3
3074.35,13
3073.38,-14
3072.42,-58
3071.45,-63
3070.49,-36
3069.53,-7
3068.56,9
3067.60,9
3066.63,-8
3065.67,-29
3064.70,-28
3063.74,-28
3062.78,-25
3061.81,-25
3060.85,-52
3059.88,-73
3058.92,-54
3057.95,-13
3056.99,12
3056.03,-5
3055.06,-49
3054.10,-68
3053.13,-50
3052.17,-30
3051.20,-51
3050.24,-93
3049.28,-105
3048.31,-112
3047.35,-146
3046.38,-142
3045.42,-94
3044.46,-81
3043.49,-105
3042.53,-121
3041.56,-100
3040.60,-59
3039.63,-40
3038.67,-45
3037.71,-57
3036.74,-56
3035.78,-50
3034.81,-73
3033.85,-109
3032.88,-106
3031.92,-46
3030.96,-5
3029.99,-41
3029.03,-77
3028.06,-88
3027.10,-87
3026.13,-75
3025.17,-71
3024.21,-81
3023.24,-79
3022.28,-58
3021.31,-38
3020.35,-63
3019.39,-121
3018.42,-115
3017.46,-34
3016.49,33
3015.53,43
3014.56,17
3013.60,7
3012.64,63
3011.67,62
