Created As Omnic File,PLAS 199
Raman Shift / cm-1,INT
3418.58,-2
3417.61,1
3416.65,3
3415.68,3
3414.72,2
3413.76,1
3412.79,2
3411.83,1
3410.86,-1
3409.90,-2
3408.94,2
3407.97,5
3407.01,5
3406.04,4
3405.08,5
3404.11,5
3403.15,4
3402.19,4
3401.22,3
3400.26,0
3399.29,1
3398.33,5
3397.36,6
3396.40,1
3395.44,-1
3394.47,2
3393.51,4
3392.54,6
3391.58,7
3390.61,8
3389.65,9
3388.69,7
3387.72,6
3386.76,5
3385.79,-0
3384.83,-3
3383.87,-1
3382.90,4
3381.94,9
3380.97,10
3380.01,5
3379.04,2
3378.08,4
3377.12,5
3376.15,4
3375.19,3
3374.22,4
3373.26,10
3372.29,12
3371.33,4
3370.37,-3
3369.40,-3
3368.44,-2
3367.47,-3
3366.51,-3
3365.54,-1
3364.58,-0
3363.62,-1
3362.65,-0
3361.69,0
3360.72,-2
3359.76,-4
3358.80,-7
3357.83,-7
3356.87,-2
3355.90,2
3354.94,-0
3353.97,-2
3353.01,-3
3352.05,-8
3351.08,-14
3350.12,-11
3349.15,-4
3348.19,-2
3347.22,-5
3346.26,-5
3345.30,-4
3344.33,-0
3343.37,-1
3342.40,-10
3341.44,-15
3340.47,-10
3339.51,-8
3338.55,-14
3337.58,-16
3336.62,-10
3335.65,-7
3334.69,-8
3333.73,-6
3332.76,-4
3331.80,-3
3330.83,-3
3329.87,-5
3328.90,-9
3327.94,-12
3326.98,-12
3326.01,-11
3325.05,-9
3324.08,-5
3323.12,-8
3322.15,-18
3321.19,-16
3320.23,-6
3319.26,-2
3318.30,-0
3317.33,-3
3316.37,-6
3315.40,-6
3314.44,-3
3313.48,-7
3312.51,-11
3311.55,-8
3310.58,-7
3309.62,-8
3308.66,-6
3307.69,-3
3306.73,-4
3305.76,-9
3304.80,-9
3303.83,-5
3302.87,-3
3301.91,-3
3300.94,-4
3299.98,-5
3299.01,-5
3298.05,-3
3297.08,2
3296.12,4
3295.16,1
3294.19,1
3293.23,4
3292.26,6
3291.30,4
3290.33,1
3289.37,2
3288.41,2
3287.44,1
3286.48,0
3285.51,-1
3284.55,-0
3283.59,1
3282.62,2
3281.66,2
3280.69,4
3279.73,7
3278.76,6
3277.80,4
3276.84,2
3275.87,-2
3274.91,-7
3273.94,-7
3272.98,-2
3272.01,0
3271.05,2
3270.09,2
3269.12,-0
3268.16,-1
3267.19,0
3266.23,1
3265.26,3
3264.30,5
3263.34,5
3262.37,5
3261.41,5
3260.44,5
3259.48,5
3258.51,3
3257.55,3
3256.59,4
3255.62,5
3254.66,5
3253.69,3
3252.73,0
3251.77,0
3250.80,2
3249.84,3
3248.87,3
3247.91,0
3246.94,-2
3245.98,3
3245.02,5
3244.05,3
3243.09,1
3242.12,1
3241.16,-2
3240.19,-7
3239.23,-7
3238.27,-0
3237.30,3
3236.34,0
3235.37,-0
3234.41,3
3233.44,3
3232.48,1
3231.52,-1
3230.55,-4
3229.59,-4
3228.62,-3
3227.66,-4
3226.70,-4
3225.73,-5
3224.77,-5
3223.80,-7
3222.84,-7
3221.87,-2
3220.91,0
3219.95,-1
3218.98,-2
3218.02,-3
3217.05,-4
3216.09,-4
3215.12,-1
3214.16,3
3213.20,-2
3212.23,-12
3211.27,-11
3210.30,-7
3209.34,-3
3208.37,-0
3207.41,1
3206.45,1
3205.48,1
3204.52,0
3203.55,-1
3202.59,-1
3201.63,4
3200.66,5
3199.70,2
3198.73,-1
3197.77,-3
3196.80,-3
3195.84,-3
3194.88,-2
3193.91,-2
3192.95,1
3191.98,7
3191.02,7
3190.05,5
3189.09,3
3188.13,1
3187.16,2
3186.20,3
3185.23,3
3184.27,3
3183.30,6
3182.34,8
3181.38,5
3180.41,5
3179.45,9
3178.48,9
3177.52,4
3176.56,3
3175.59,4
3174.63,3
3173.66,1
3172.70,-1
3171.73,-1
3170.77,5
3169.81,12
3168.84,11
3167.88,7
3166.91,4
3165.95,4
3164.98,5
3164.02,5
3163.06,5
3162.09,6
3161.13,7
3160.16,7
3159.20,7
3158.23,5
3157.27,3
3156.31,5
3155.34,7
3154.38,12
3153.41,16
3152.45,11
3151.49,3
3150.52,3
3149.56,9
3148.59,10
3147.63,8
3146.66,6
3145.70,4
3144.74,7
3143.77,9
3142.81,10
3141.84,9
3140.88,5
3139.91,1
3138.95,0
3137.99,2
3137.02,8
3136.06,10
3135.09,3
3134.13,-4
3133.16,-4
3132.20,1
3131.24,7
3130.27,9
3129.31,5
3128.34,4
3127.38,5
3126.42,5
3125.45,6
3124.49,9
3123.52,10
3122.56,7
3121.59,1
3120.63,2
3119.67,7
3118.70,8
3117.74,5
3116.77,3
3115.81,2
3114.84,1
3113.88,2
3112.92,8
3111.95,14
3110.99,15
3110.02,15
3109.06,16
3108.09,15
3107.13,12
3106.17,8
3105.20,7
3104.24,9
3103.27,13
3102.31,17
3101.34,19
3100.38,20
3099.42,21
3098.45,23
3097.49,25
3096.52,26
3095.56,27
3094.60,27
3093.63,26
3092.67,28
3091.70,34
3090.74,37
3089.77,39
3088.81,43
3087.85,47
3086.88,50
3085.92,53
3084.95,56
3083.99,61
3083.02,66
3082.06,69
3081.10,72
3080.13,74
3079.17,77
3078.20,80
3077.24,83
3076.27,89
3075.31,97
3074.35,105
3073.38,111
3072.42,118
3071.45,128
3070.49,140
3069.53,154
3068.56,165
3067.60,175
3066.63,185
3065.67,198
3064.70,209
3063.74,218
3062.78,227
3061.81,236
3060.85,244
3059.88,251
3058.92,256
3057.95,259
3056.99,263
3056.03,265
