Created As Omnic File,PLAS 257
Raman Shift / cm-1,INT
3418.58,-93
3417.61,-48
3416.65,-28
3415.68,-19
3414.72,12
3413.76,37
3412.79,-1
3411.83,-73
3410.86,-130
3409.90,-155
3408.94,-116
3407.97,-57
3407.01,-33
3406.04,-20
3405.08,9
3404.11,45
3403.15,76
3402.19,92
3401.22,56
3400.26,-9
3399.29,-33
3398.33,-43
3397.36,-51
3396.40,-51
3395.44,-44
3394.47,-23
3393.51,0
3392.54,27
3391.58,72
3390.61,131
3389.65,159
3388.69,110
3387.72,30
3386.76,-11
3385.79,2
3384.83,31
3383.87,38
3382.90,42
3381.94,59
3380.97,55
3380.01,7
3379.04,-49
3378.08,-49
3377.12,-22
3376.15,28
3375.19,91
3374.22,124
3373.26,119
3372.29,79
3371.33,35
3370.37,-1
3369.40,-28
3368.44,-13
3367.47,27
3366.51,38
3365.54,20
3364.58,41
3363.62,65
3362.65,68
3361.69,55
3360.72,25
3359.76,3
3358.80,19
3357.83,62
3356.87,114
3355.90,134
3354.94,83
3353.97,26
3353.01,-26
3352.05,-57
3351.08,-27
3350.12,55
3349.15,130
3348.19,145
3347.22,119
3346.26,114
3345.30,134
3344.33,167
3343.37,147
3342.40,102
3341.44,95
3340.47,125
3339.51,160
3338.55,147
3337.58,94
3336.62,46
3335.65,26
3334.69,42
3333.73,61
3332.76,81
3331.80,118
3330.83,132
3329.87,84
3328.90,-12
3327.94,-73
3326.98,-62
3326.01,-32
3325.05,18
3324.08,60
3323.12,31
3322.15,-21
3321.19,5
3320.23,68
3319.26,85
3318.30,75
3317.33,67
3316.37,49
3315.40,31
3314.44,38
3313.48,41
3312.51,43
3311.55,70
3310.58,68
3309.62,56
3308.66,82
3307.69,104
3306.73,90
3305.76,55
3304.80,35
3303.83,38
3302.87,43
3301.91,43
3300.94,62
3299.98,103
3299.01,114
3298.05,118
3297.08,136
3296.12,117
3295.16,88
3294.19,137
3293.23,220
3292.26,279
3291.30,266
3290.33,142
3289.37,-0
3288.41,-8
3287.44,39
3286.48,30
3285.51,5
3284.55,41
3283.59,116
3282.62,156
3281.66,158
3280.69,142
3279.73,129
3278.76,130
3277.80,91
3276.84,8
3275.87,-52
3274.91,-45
3273.94,0
3272.98,33
3272.01,19
3271.05,-12
3270.09,13
3269.12,52
3268.16,16
3267.19,-48
3266.23,-49
3265.26,-11
3264.30,-2
3263.34,-15
3262.37,-5
3261.41,29
3260.44,83
3259.48,112
3258.51,70
3257.55,39
3256.59,51
3255.62,48
3254.66,46
3253.69,26
3252.73,-5
3251.77,-11
3250.80,-10
3249.84,-33
3248.87,-51
3247.91,-18
3246.94,42
3245.98,64
3245.02,47
3244.05,29
3243.09,16
3242.12,3
3241.16,-18
3240.19,-20
3239.23,19
3238.27,78
3237.30,124
3236.34,118
3235.37,82
3234.41,58
3233.44,47
3232.48,54
3231.52,62
3230.55,56
3229.59,37
3228.62,3
3227.66,-22
3226.70,-35
3225.73,-66
3224.77,-36
3223.80,78
3222.84,115
3221.87,35
3220.91,-8
3219.95,28
