Created As Omnic File,PLAS 137
Raman Shift / cm-1,INT
3418.58,12
3417.61,17
3416.65,18
3415.68,15
3414.72,11
3413.76,6
3412.79,6
3411.83,5
3410.86,5
3409.90,0
3408.94,2
3407.97,4
3407.01,4
3406.04,5
3405.08,7
3404.11,6
3403.15,4
3402.19,6
3401.22,8
3400.26,6
3399.29,6
3398.33,4
3397.36,1
3396.40,-3
3395.44,-3
3394.47,3
3393.51,6
3392.54,6
3391.58,5
3390.61,5
3389.65,8
3388.69,10
3387.72,4
3386.76,-0
3385.79,1
3384.83,3
3383.87,3
3382.90,0
3381.94,-3
3380.97,-5
3380.01,-8
3379.04,-12
3378.08,-15
3377.12,-11
3376.15,-3
3375.19,3
3374.22,7
3373.26,7
3372.29,4
3371.33,-1
3370.37,-6
3369.40,-12
3368.44,-13
3367.47,-6
3366.51,-5
3365.54,-11
3364.58,-10
3363.62,-8
3362.65,-8
3361.69,-10
3360.72,-11
3359.76,-11
3358.80,-9
3357.83,-6
3356.87,-1
3355.90,-0
3354.94,-6
3353.97,-11
3353.01,-16
3352.05,-15
3351.08,-7
3350.12,-3
3349.15,-4
3348.19,-5
3347.22,-11
3346.26,-10
3345.30,-6
3344.33,-4
3343.37,-4
3342.40,-5
3341.44,-6
3340.47,-7
3339.51,-6
3338.55,-5
3337.58,-5
3336.62,-5
3335.65,-5
3334.69,-5
3333.73,-3
3332.76,-1
3331.80,0
3330.83,-1
3329.87,-6
3328.90,-15
3327.94,-22
3326.98,-23
3326.01,-19
3325.05,-13
3324.08,-10
3323.12,-12
3322.15,-16
3321.19,-17
3320.23,-17
3319.26,-18
3318.30,-19
3317.33,-17
3316.37,-16
3315.40,-18
3314.44,-21
3313.48,-24
3312.51,-27
3311.55,-26
3310.58,-25
3309.62,-22
3308.66,-19
3307.69,-19
3306.73,-19
3305.76,-18
3304.80,-19
3303.83,-19
3302.87,-17
3301.91,-13
3300.94,-13
3299.98,-13
3299.01,-14
3298.05,-14
3297.08,-10
3296.12,-8
3295.16,-10
3294.19,-6
3293.23,3
3292.26,7
3291.30,2
3290.33,-7
3289.37,-14
3288.41,-14
3287.44,-12
3286.48,-13
3285.51,-15
3284.55,-10
3283.59,-4
3282.62,-3
3281.66,-6
3280.69,-5
3279.73,-3
3278.76,-3
3277.80,-5
3276.84,-7
3275.87,-9
3274.91,-7
3273.94,-5
3272.98,-6
3272.01,-4
3271.05,0
3270.09,1
3269.12,-4
3268.16,0
3267.19,2
3266.23,1
3265.26,1
3264.30,2
3263.34,2
3262.37,3
3261.41,5
3260.44,8
3259.48,10
3258.51,11
3257.55,9
3256.59,3
3255.62,-0
3254.66,-0
3253.69,-0
3252.73,-1
3251.77,-1
3250.80,0
3249.84,1
3248.87,1
3247.91,-2
3246.94,-5
3245.98,0
3245.02,5
3244.05,5
3243.09,5
3242.12,4
3241.16,2
3240.19,2
3239.23,6
3238.27,16
3237.30,22
3236.34,20
3235.37,19
3234.41,20
3233.44,26
3232.48,36
3231.52,42
3230.55,44
3229.59,45
3228.62,47
3227.66,54
3226.70,62
3225.73,60
3224.77,59
3223.80,66
3222.84,68
3221.87,61
3220.91,58
3219.95,63
3218.98,60
3218.02,48
3217.05,40
3216.09,40
3215.12,38
3214.16,31
3213.20,25
3212.23,19
3211.27,12
3210.30,6
3209.34,4
3208.37,4
3207.41,2
3206.45,-1
3205.48,-4
3204.52,-7
3203.55,-5
3202.59,-2
3201.63,-1
3200.66,-3
3199.70,-8
3198.73,-13
3197.77,-17
3196.80,-15
3195.84,-7
3194.88,-2
3193.91,-3
3192.95,-5
3191.98,-9
3191.02,-14
3190.05,-20
3189.09,-19
3188.13,-15
3187.16,-12
3186.20,-8
3185.23,-2
3184.27,1
3183.30,-2
3182.34,-5
3181.38,-3
3180.41,0
3179.45,0
3178.48,-2
3177.52,-5
3176.56,-4
3175.59,-0
3174.63,-2
3173.66,-7
3172.70,-7
3171.73,0
3170.77,7
3169.81,10
3168.84,8
3167.88,2
3166.91,4
3165.95,8
3164.98,4
3164.02,-2
3163.06,-3
3162.09,2
3161.13,7
3160.16,12
3159.20,16
3158.23,15
3157.27,14
3156.31,17
3155.34,22
3154.38,30
3153.41,33
3152.45,26
3151.49,15
3150.52,13
3149.56,17
3148.59,15
3147.63,6
3146.66,7
3145.70,15
3144.74,14
3143.77,11
3142.81,11
3141.84,12
3140.88,10
3139.91,4
3138.95,-2
3137.99,-5
3137.02,-1
3136.06,1
3135.09,-3
3134.13,-5
3133.16,-3
3132.20,1
3131.24,1
3130.27,-1
3129.31,-4
3128.34,-3
3127.38,0
3126.42,0
3125.45,-3
3124.49,-2
3123.52,-2
3122.56,3
3121.59,9
3120.63,7
3119.67,5
3118.70,5
3117.74,6
3116.77,9
3115.81,14
3114.84,18
3113.88,23
3112.92,31
3111.95,39
3110.99,45
3110.02,53
3109.06,65
3108.09,77
3107.13,85
3106.17,93
3105.20,105
3104.24,119
3103.27,132
3102.31,150
3101.34,171
3100.38,190
3099.42,210
3098.45,235
3097.49,263
3096.52,296
3095.56,335
3094.60,391
3093.63,461
3092.67,537
3091.70,623
3090.74,718
3089.77,823
3088.81,933
3087.85,1045
3086.88,1159
3085.92,1265
3084.95,1355
3083.99,1434
3083.02,1503
3082.06,1548
3081.10,1556
3080.13,1538
3079.17,1494
3078.20,1424
