Created As Omnic File,PLAS 258
Raman Shift / cm-1,INT
3418.58,-19
3417.61,-6
3416.65,-3
3415.68,-5
3414.72,3
3413.76,12
3412.79,3
3411.83,-14
3410.86,-28
3409.90,-32
3408.94,-19
3407.97,0
3407.01,13
3406.04,11
3405.08,6
3404.11,15
3403.15,29
3402.19,31
3401.22,15
3400.26,-7
3399.29,-13
3398.33,-3
3397.36,4
3396.40,2
3395.44,8
3394.47,26
3393.51,31
3392.54,26
3391.58,33
3390.61,50
3389.65,53
3388.69,38
3387.72,29
3386.76,28
3385.79,30
3384.83,32
3383.87,26
3382.90,21
3381.94,24
3380.97,21
3380.01,9
3379.04,-3
3378.08,-2
3377.12,2
3376.15,10
3375.19,20
3374.22,27
3373.26,43
3372.29,46
3371.33,26
3370.37,3
3369.40,-7
3368.44,-6
3367.47,0
3366.51,-1
3365.54,-10
3364.58,-8
3363.62,-4
3362.65,-1
3361.69,2
3360.72,7
3359.76,11
3358.80,2
3357.83,-3
3356.87,15
3355.90,23
3354.94,3
3353.97,-14
3353.01,-21
3352.05,-21
3351.08,-9
3350.12,5
3349.15,12
3348.19,15
3347.22,16
3346.26,12
3345.30,10
3344.33,11
3343.37,2
3342.40,-8
3341.44,-7
3340.47,2
3339.51,9
3338.55,1
3337.58,-13
3336.62,-21
3335.65,-28
3334.69,-33
3333.73,-19
3332.76,3
3331.80,8
3330.83,3
3329.87,-10
3328.90,-31
3327.94,-39
3326.98,-31
3326.01,-27
3325.05,-19
3324.08,-10
3323.12,-17
3322.15,-28
3321.19,-23
3320.23,-11
3319.26,-6
3318.30,-6
3317.33,-5
3316.37,-7
3315.40,-14
3314.44,-18
3313.48,-16
3312.51,-18
3311.55,-24
3310.58,-30
3309.62,-24
3308.66,-10
3307.69,-2
3306.73,-8
3305.76,-22
3304.80,-24
3303.83,-13
3302.87,-12
3301.91,-22
3300.94,-23
3299.98,-14
3299.01,2
3298.05,11
3297.08,2
3296.12,-13
3295.16,-11
3294.19,11
3293.23,32
3292.26,45
3291.30,40
3290.33,11
3289.37,-20
3288.41,-16
3287.44,-0
3286.48,-9
3285.51,-27
3284.55,-24
3283.59,-5
3282.62,19
3281.66,33
3280.69,15
3279.73,-2
3278.76,5
3277.80,3
3276.84,-16
3275.87,-33
3274.91,-35
3273.94,-29
3272.98,-24
3272.01,-25
3271.05,-26
3270.09,-19
3269.12,-14
3268.16,-18
3267.19,-25
3266.23,-22
3265.26,-12
3264.30,-7
3263.34,-6
3262.37,3
3261.41,14
3260.44,16
3259.48,13
3258.51,3
3257.55,-1
3256.59,11
3255.62,12
3254.66,6
3253.69,3
3252.73,0
3251.77,-1
3250.80,-4
3249.84,-9
3248.87,-13
3247.91,-13
3246.94,-7
3245.98,10
3245.02,17
3244.05,11
3243.09,5
3242.12,5
3241.16,1
3240.19,-4
3239.23,2
3238.27,16
3237.30,29
3236.34,29
3235.37,19
3234.41,8
3233.44,15
3232.48,30
3231.52,31
3230.55,24
3229.59,23
3228.62,22
3227.66,18
3226.70,12
3225.73,0
3224.77,2
3223.80,25
3222.84,37
3221.87,27
3220.91,22
3219.95,29
3218.98,34
3218.02,31
3217.05,27
3216.09,33
3215.12,48
3214.16,66
3213.20,65
3212.23,50
3211.27,53
3210.30,57
3209.34,50
3208.37,44
3207.41,42
3206.45,41
3205.48,42
3204.52,48
3203.55,68
3202.59,88
3201.63,91
3200.66,94
3199.70,100
3198.73,92
3197.77,77
3196.80,67
3195.84,70
3194.88,75
3193.91,75
3192.95,78
3191.98,82
3191.02,81
3190.05,81
3189.09,81
3188.13,82
3187.16,83
3186.20,88
3185.23,99
3184.27,100
3183.30,87
3182.34,77
3181.38,79
3180.41,82
3179.45,72
3178.48,64
3177.52,64
3176.56,70
3175.59,71
3174.63,58
3173.66,37
3172.70,20
3171.73,20
3170.77,37
3169.81,51
3168.84,56
3167.88,50
3166.91,29
3165.95,10
3164.98,-5
3164.02,-16
3163.06,-14
3162.09,0
3161.13,15
3160.16,23
3159.20,17
3158.23,-4
3157.27,-17
3156.31,-11
3155.34,7
3154.38,21
3153.41,13
3152.45,-9
3151.49,-21
3150.52,-20
3149.56,-17
3148.59,-20
3147.63,-27
3146.66,-21
3145.70,-2
3144.74,3
3143.77,-2
3142.81,-5
3141.84,-4
3140.88,-2
3139.91,-2
3138.95,-6
3137.99,-8
3137.02,-8
3136.06,-11
3135.09,-14
3134.13,-19
3133.16,-23
3132.20,-15
3131.24,-3
3130.27,-6
3129.31,-20
3128.34,-20
3127.38,-10
3126.42,-12
3125.45,-16
3124.49,5
3123.52,34
3122.56,37
3121.59,18
3120.63,0
3119.67,-2
3118.70,12
3117.74,24
3116.77,23
3115.81,15
3114.84,6
3113.88,3
3112.92,17
3111.95,38
3110.99,52
3110.02,57
3109.06,48
3108.09,36
3107.13,21
3106.17,-1
3105.20,-19
3104.24,-17
3103.27,1
3102.31,18
3101.34,18
3100.38,23
3099.42,40
3098.45,33
3097.49,11
3096.52,19
3095.56,40
3094.60,42
3093.63,26
3092.67,17
3091.70,19
3090.74,23
3089.77,29
3088.81,35
3087.85,33
3086.88,31
3085.92,26
3084.95,21
3083.99,24
3083.02,30
3082.06,34
3081.10,39
3080.13,40
3079.17,31
3078.20,16
3077.24,2
3076.27,14
3075.31,51
3074.35,66
3073.38,45
3072.42,25
3071.45,28
3070.49,40
3069.53,47
3068.56,48
3067.60,44
3066.63,38
3065.67,36
3064.70,38
3063.74,38
3062.78,37
3061.81,36
3060.85,27
3059.88,24
3058.92,41
3057.95,68
3056.99,82
3056.03,75
3055.06,53
3054.10,43
3053.13,65
3052.17,85
3051.20,73
3050.24,53
3049.28,52
3048.31,54
3047.35,43
3046.38,43
3045.42,58
3044.46,64
3043.49,66
3042.53,68
3041.56,80
3040.60,95
3039.63,102
3038.67,101
3037.71,99
3036.74,105
3035.78,116
3034.81,121
3033.85,121
3032.88,118
3031.92,119
3030.96,132
3029.99,135
3029.03,135
3028.06,144
3027.10,149
3026.13,153
3025.17,156
3024.21,155
3023.24,153
3022.28,157
3021.31,175
3020.35,185
3019.39,165
3018.42,161
3017.46,191
3016.49,218
3015.53,229
3014.56,226
3013.60,220
3012.64,224
3011.67,240
3010.71,250
3009.74,238
3008.78,227
3007.81,238
3006.85,249
3005.89,249
3004.92,252
3003.96,260
3002.99,261
3002.03,259
3001.06,263
3000.10,271
2999.14,274
2998.17,267
2997.21,264
2996.24,276
2995.28,284
2994.32,289
2993.35,308
2992.39,324
2991.42,329
2990.46,341
2989.49,361
2988.53,380
2987.57,391
2986.60,387
2985.64,373
2984.67,366
2983.71,381
2982.74,408
2981.78,430
2980.82,448
2979.85,476
2978.89,506
2977.92,526
2976.96,541
2975.99,569
2975.03,604
2974.07,631
2973.10,656
2972.14,687
2971.17,715
2970.21,731
2969.25,754
2968.28,787
2967.32,829
2966.35,877
2965.39,911
2964.42,923
2963.46,935
2962.50,958
2961.53,989
2960.57,1014
2959.60,1033
2958.64,1054
2957.67,1077
2956.71,1107
2955.75,1137
2954.78,1156
2953.82,1171
2952.85,1205
2951.89,1260
2950.92,1327
2949.96,1408
2949.00,1499
2948.03,1594
2947.07,1698
2946.10,1830
2945.14,1988
2944.17,2157
2943.21,2343
2942.25,2547
2941.28,2751
2940.32,2947
2939.35,3134
2938.39,3307
2937.43,3464
2936.46,3623
2935.50,3779
2934.53,3899
2933.57,4000
2932.60,4106
2931.64,4208
2930.68,4296
2929.71,4373
2928.75,4442
2927.78,4502
2926.82,4543
2925.85,4550
2924.89,4574
2923.93,4612
2922.96,4638
2922.00,4666
2921.03,4711
2920.07,4762
2919.10,4821
2918.14,4894
2917.18,4971
2916.21,5037
2915.25,5097
2914.28,5163
2913.32,5259
2912.36,5389
2911.39,5541
2910.43,5697
2909.46,5850
2908.50,6019
2907.53,6219
