Created As Omnic File,PLAS 206
Raman Shift / cm-1,INT
3418.58,-182
3417.61,-132
3416.65,-111
3415.68,-104
3414.72,-79
3413.76,-50
3412.79,-51
3411.83,-84
3410.86,-130
3409.90,-150
3408.94,-111
3407.97,-37
3407.01,20
3406.04,4
3405.08,-25
3404.11,1
3403.15,89
3402.19,119
3401.22,91
3400.26,35
3399.29,20
3398.33,34
3397.36,36
3396.40,25
3395.44,13
3394.47,11
3393.51,40
3392.54,97
3391.58,159
3390.61,214
3389.65,224
3388.69,158
3387.72,98
3386.76,81
3385.79,111
3384.83,145
3383.87,141
3382.90,133
3381.94,143
3380.97,129
3380.01,70
3379.04,5
3378.08,-6
3377.12,0
3376.15,72
3375.19,129
3374.22,154
3373.26,153
3372.29,110
3371.33,40
3370.37,-15
3369.40,-32
3368.44,-22
3367.47,-11
3366.51,-17
3365.54,-33
3364.58,-23
3363.62,-12
3362.65,-10
3361.69,-17
3360.72,-40
3359.76,-60
3358.80,-59
3357.83,-35
3356.87,9
3355.90,26
3354.94,-24
3353.97,-65
3353.01,-84
3352.05,-93
3351.08,-63
3350.12,-23
3349.15,-6
3348.19,-2
3347.22,-1
3346.26,7
3345.30,53
3344.33,73
3343.37,48
3342.40,15
3341.44,10
3340.47,24
3339.51,47
3338.55,40
3337.58,10
3336.62,-11
3335.65,-21
3334.69,-14
3333.73,8
3332.76,38
3331.80,71
3330.83,79
3329.87,29
3328.90,-61
3327.94,-112
3326.98,-89
3326.01,-39
3325.05,23
3324.08,60
3323.12,35
3322.15,-4
3321.19,14
3320.23,57
3319.26,73
3318.30,74
3317.33,74
3316.37,62
3315.40,37
3314.44,26
3313.48,16
3312.51,0
3311.55,28
3310.58,37
3309.62,41
3308.66,60
3307.69,51
3306.73,34
3305.76,25
3304.80,14
3303.83,2
3302.87,-13
3301.91,-35
3300.94,-12
3299.98,42
3299.01,66
3298.05,78
3297.08,85
3296.12,65
3295.16,58
3294.19,108
3293.23,159
3292.26,197
3291.30,194
3290.33,94
3289.37,-26
3288.41,-37
3287.44,-7
3286.48,-25
3285.51,-57
3284.55,-36
3283.59,19
3282.62,48
3281.66,56
3280.69,69
3279.73,71
3278.76,22
3277.80,-39
3276.84,-82
3275.87,-109
3274.91,-98
3273.94,-75
3272.98,-77
3272.01,-85
3271.05,-71
3270.09,-29
3269.12,0
3268.16,-46
3267.19,-124
3266.23,-130
3265.26,-95
3264.30,-80
3263.34,-75
3262.37,-45
3261.41,-6
3260.44,16
3259.48,29
3258.51,21
3257.55,6
3256.59,-3
3255.62,-2
3254.66,22
3253.69,30
3252.73,24
3251.77,17
3250.80,5
3249.84,-3
3248.87,-10
3247.91,-8
3246.94,20
3245.98,89
3245.02,130
3244.05,118
3243.09,111
3242.12,121
3241.16,110
3240.19,85
3239.23,101
3238.27,155
3237.30,203
3236.34,211
3235.37,211
3234.41,241
3233.44,268
3232.48,305
3231.52,340
3230.55,360
3229.59,369
3228.62,362
3227.66,357
3226.70,358
3225.73,343
3224.77,353
3223.80,371
3222.84,371
3221.87,373
3220.91,371
3219.95,372
3218.98,377
3218.02,364
3217.05,327
3216.09,294
3215.12,295
3214.16,310
3213.20,283
3212.23,223
3211.27,207
3210.30,195
3209.34,157
3208.37,120
3207.41,81
3206.45,58
3205.48,94
3204.52,124
3203.55,101
3202.59,99
3201.63,126
3200.66,145
3199.70,140
3198.73,96
3197.77,35
3196.80,0
3195.84,26
3194.88,59
3193.91,63
