Created As Omnic File,PLAS 113
Raman Shift / cm-1,INT
3418.58,5
3417.61,7
3416.65,6
3415.68,3
3414.72,3
3413.76,3
3412.79,3
3411.83,-0
3410.86,-9
3409.90,-11
3408.94,-4
3407.97,-1
3407.01,-7
3406.04,-14
3405.08,-16
3404.11,-11
3403.15,-2
3402.19,-1
3401.22,-7
3400.26,-7
3399.29,-5
3398.33,-9
3397.36,-13
3396.40,-12
3395.44,-9
3394.47,-2
3393.51,-2
3392.54,-6
3391.58,-3
3390.61,8
3389.65,13
3388.69,7
3387.72,-10
3386.76,-20
3385.79,-10
3384.83,2
3383.87,3
3382.90,0
3381.94,-3
3380.97,-3
3380.01,-2
3379.04,-8
3378.08,-15
3377.12,-7
3376.15,8
3375.19,15
3374.22,18
3373.26,18
3372.29,15
3371.33,11
3370.37,7
3369.40,3
3368.44,1
3367.47,-2
3366.51,-3
3365.54,0
3364.58,-1
3363.62,-3
3362.65,2
3361.69,9
3360.72,11
3359.76,8
3358.80,5
3357.83,5
3356.87,10
3355.90,11
3354.94,2
3353.97,-7
3353.01,-18
3352.05,-17
3351.08,-5
3350.12,5
3349.15,9
3348.19,9
3347.22,6
3346.26,7
3345.30,10
3344.33,12
3343.37,7
3342.40,-2
3341.44,-7
3340.47,-6
3339.51,-2
3338.55,1
3337.58,-2
3336.62,-9
3335.65,-14
3334.69,-16
3333.73,-9
3332.76,1
3331.80,9
3330.83,12
3329.87,1
3328.90,-18
3327.94,-29
3326.98,-30
3326.01,-23
3325.05,-10
3324.08,3
3323.12,3
3322.15,-7
3321.19,-6
3320.23,-1
3319.26,-4
3318.30,-9
3317.33,-8
3316.37,-5
3315.40,-3
3314.44,-2
3313.48,-9
3312.51,-16
3311.55,-14
3310.58,-13
3309.62,-12
3308.66,-7
3307.69,-1
3306.73,-0
3305.76,-3
3304.80,-4
3303.83,-4
3302.87,-3
3301.91,-3
3300.94,-0
3299.98,5
3299.01,1
3298.05,-4
3297.08,-3
3296.12,-3
3295.16,-1
3294.19,6
3293.23,14
3292.26,18
3291.30,15
3290.33,4
3289.37,-5
3288.41,-7
3287.44,-6
3286.48,-8
3285.51,-11
3284.55,-11
3283.59,-10
3282.62,-8
3281.66,-6
3280.69,-2
3279.73,4
3278.76,7
3277.80,6
3276.84,-0
3275.87,-8
3274.91,-15
3273.94,-14
3272.98,-9
3272.01,-10
3271.05,-14
3270.09,-10
3269.12,-2
3268.16,-4
3267.19,-11
3266.23,-8
3265.26,-1
3264.30,1
3263.34,-1
3262.37,-3
3261.41,-4
3260.44,-1
3259.48,-1
3258.51,-6
3257.55,-7
3256.59,0
3255.62,3
3254.66,4
3253.69,2
3252.73,-4
3251.77,-10
3250.80,-18
3249.84,-23
3248.87,-22
3247.91,-16
3246.94,-6
3245.98,-7
3245.02,-8
3244.05,1
3243.09,7
3242.12,2
3241.16,-5
3240.19,-9
3239.23,-11
3238.27,-14
3237.30,-10
3236.34,0
3235.37,2
3234.41,-2
3233.44,-4
3232.48,-4
3231.52,4
3230.55,10
3229.59,4
3228.62,-8
3227.66,-10
3226.70,-8
3225.73,-15
3224.77,-17
3223.80,-10
3222.84,-8
3221.87,-15
3220.91,-18
3219.95,-14
3218.98,-11
3218.02,-11
3217.05,-8
3216.09,3
3215.12,6
3214.16,-1
3213.20,-3
3212.23,-4
3211.27,-6
3210.30,-9
3209.34,-9
3208.37,-7
3207.41,-9
3206.45,-11
3205.48,-7
3204.52,-5
3203.55,-7
3202.59,-5
3201.63,5
3200.66,10
3199.70,5
3198.73,-1
3197.77,-6
3196.80,-8
3195.84,-6
3194.88,-2
3193.91,-1
3192.95,0
3191.98,1
3191.02,-1
3190.05,-3
3189.09,-6
3188.13,-8
3187.16,-3
3186.20,4
3185.23,5
3184.27,2
3183.30,-0
3182.34,-2
3181.38,-3
3180.41,-1
3179.45,1
3178.48,-1
3177.52,-6
3176.56,-5
3175.59,0
3174.63,-2
3173.66,-8
3172.70,-8
3171.73,2
3170.77,16
3169.81,26
3168.84,24
3167.88,15
3166.91,10
3165.95,7
3164.98,-1
3164.02,-9
3163.06,-10
3162.09,-5
3161.13,0
3160.16,3
3159.20,1
3158.23,-3
3157.27,1
3156.31,9
3155.34,14
3154.38,18
3153.41,12
3152.45,0
3151.49,-7
3150.52,-2
3149.56,9
3148.59,13
3147.63,10
3146.66,11
3145.70,14
3144.74,10
3143.77,4
3142.81,8
3141.84,15
3140.88,15
3139.91,12
3138.95,10
3137.99,10
3137.02,10
3136.06,9
3135.09,11
3134.13,13
3133.16,12
3132.20,13
3131.24,10
3130.27,4
3129.31,-1
3128.34,-1
3127.38,1
3126.42,-5
3125.45,-13
3124.49,-7
3123.52,7
3122.56,16
3121.59,19
3120.63,13
3119.67,9
3118.70,4
3117.74,-3
3116.77,-3
3115.81,-2
3114.84,-9
3113.88,-15
3112.92,-9
3111.95,3
3110.99,13
3110.02,16
3109.06,9
3108.09,2
3107.13,-1
3106.17,-4
3105.20,-6
3104.24,-9
3103.27,-18
3102.31,-17
3101.34,-7
3100.38,3
3099.42,14
3098.45,8
3097.49,-10
3096.52,-11
3095.56,-3
3094.60,-1
3093.63,-5
3092.67,-6
3091.70,-4
3090.74,-6
3089.77,-9
3088.81,0
3087.85,7
3086.88,5
3085.92,-1
3084.95,-7
3083.99,-6
3083.02,4
3082.06,11
3081.10,6
3080.13,-1
3079.17,-1
3078.20,-1
3077.24,0
3076.27,3
3075.31,5
3074.35,9
3073.38,12
3072.42,10
3071.45,11
3070.49,15
3069.53,20
3068.56,28
3067.60,38
3066.63,40
3065.67,36
3064.70,34
3063.74,30
3062.78,31
3061.81,32
3060.85,30
3059.88,29
3058.92,36
3057.95,48
3056.99,53
3056.03,49
3055.06,42
3054.10,39
3053.13,43
3052.17,48
3051.20,49
3050.24,43
3049.28,31
3048.31,23
3047.35,25
3046.38,33
3045.42,35
3044.46,33
3043.49,33
3042.53,35
3041.56,43
3040.60,48
3039.63,41
3038.67,35
3037.71,32
3036.74,33
3035.78,33
3034.81,31
3033.85,28
3032.88,26
3031.92,26
3030.96,34
3029.99,39
3029.03,34
3028.06,30
3027.10,30
3026.13,34
3025.17,39
3024.21,40
3023.24,37
3022.28,32
3021.31,26
3020.35,15
3019.39,19
3018.42,35
3017.46,42
3016.49,43
3015.53,43
3014.56,42
3013.60,45
3012.64,50
3011.67,48
3010.71,44
3009.74,42
3008.78,40
3007.81,42
3006.85,47
3005.89,53
3004.92,57
3003.96,56
3002.99,52
3002.03,51
3001.06,54
3000.10,61
2999.14,68
2998.17,70
2997.21,65
2996.24,56
2995.28,54
2994.32,60
2993.35,73
2992.39,86
2991.42,84
2990.46,79
2989.49,88
2988.53,106
2987.57,112
2986.60,104
2985.64,100
2984.67,107
2983.71,114
2982.74,123
2981.78,131
2980.82,138
2979.85,149
2978.89,163
2977.92,175
2976.96,186
2975.99,202
2975.03,219
2974.07,231
2973.10,239
2972.14,249
2971.17,260
2970.21,277
2969.25,298
2968.28,315
2967.32,331
2966.35,352
2965.39,369
2964.42,382
2963.46,394
2962.50,401
2961.53,411
2960.57,425
2959.60,434
2958.64,434
2957.67,435
2956.71,440
2955.75,448
2954.78,452
2953.82,450
2952.85,450
2951.89,458
2950.92,471
2949.96,485
2949.00,495
2948.03,504
2947.07,517
2946.10,528
2945.14,535
2944.17,553
2943.21,588
2942.25,630
2941.28,670
2940.32,706
2939.35,739
2938.39,775
2937.43,812
2936.46,838
2935.50,852
2934.53,874
2933.57,904
2932.60,928
2931.64,940
2930.68,943
2929.71,941
2928.75,947
2927.78,961
2926.82,973
2925.85,974
2924.89,967
2923.93,959
2922.96,955
2922.00,956
2921.03,960
2920.07,963
2919.10,963
2918.14,965
2917.18,971
2916.21,972
2915.25,959
2914.28,943
2913.32,954
2912.36,977
2911.39,983
2910.43,981
2909.46,987
2908.50,1000
2907.53,1014
2906.57,1025
2905.61,1037
2904.64,1048
2903.68,1055
2902.71,1068
2901.75,1082
2900.78,1088
2899.82,1089
2898.86,1090
2897.89,1096
2896.93,1102
2895.96,1097
2895.00,1085
2894.03,1084
2893.07,1086
2892.11,1077
2891.14,1070
2890.18,1071
2889.21,1068
2888.25,1057
2887.29,1048
2886.32,1047
2885.36,1050
2884.39,1043
2883.43,1026
2882.46,1019
2881.50,1020
2880.54,1017
2879.57,1024
2878.61,1046
2877.64,1055
2876.68,1053
2875.71,1055
2874.75,1063
2873.79,1074
2872.82,1083
2871.86,1082
2870.89,1068
2869.93,1052
2868.96,1045
2868.00,1050
2867.04,1068
2866.07,1082
2865.11,1081
2864.14,1080
2863.18,1091
2862.22,1102
2861.25,1104
2860.29,1110
2859.32,1133
2858.36,1162
2857.39,1185
2856.43,1199
2855.47,1209
2854.50,1217
2853.54,1218
2852.57,1206
2851.61,1183
2850.64,1147
2849.68,1103
2848.72,1048
2847.75,972
2846.79,890
2845.82,817
2844.86,747
2843.89,675
2842.93,608
2841.97,551
2841.00,491
2840.04,428
2839.07,372
2838.11,327
2837.15,283
2836.18,241
2835.22,210
2834.25,189
2833.29,170
2832.32,151
2831.36,136
2830.40,119
2829.43,103
2828.47,91
2827.50,85
2826.54,85
2825.57,79
2824.61,60
2823.65,45
2822.68,46
2821.72,55
2820.75,62
2819.79,62
2818.82,56
2817.86,42
2816.90,27
2815.93,19
2814.97,23
2814.00,29
2813.04,25
2812.08,16
2811.11,16
2810.15,20
2809.18,20
2808.22,22
2807.25,22
2806.29,15
2805.33,4
2804.36,1
2803.40,8
2802.43,9
2801.47,-1
2800.50,-6
2799.54,1
2798.58,11
2797.61,18
2796.65,19
2795.68,13
2794.72,7
2793.75,-0
2792.79,-3
2791.83,-0
2790.86,3
2789.90,6
2788.93,8
2787.97,6
2787.00,11
2786.04,28
2785.08,40
2784.11,31
2783.15,19
2782.18,16
2781.22,13
2780.26,8
2779.29,4
2778.33,1
2777.36,0
2776.40,3
2775.43,1
2774.47,-7
2773.51,-4
2772.54,11
2771.58,18
2770.61,6
2769.65,-12
2768.68,-21
2767.72,-20
2766.76,-13
2765.79,-8
2764.83,-9
2763.86,-8
2762.90,-5
2761.93,-3
2760.97,-6
2760.01,-8
2759.04,-3
2758.08,2
2757.11,-7
2756.15,-19
2755.19,-24
2754.22,-25
2753.26,-30
2752.29,-32
2751.33,-23
2750.36,-9
2749.40,3
2748.44,8
2747.47,0
2746.51,-16
2745.54,-27
2744.58,-30
2743.61,-25
2742.65,-14
2741.69,-6
2740.72,-2
2739.76,0
2738.79,0
2737.83,-4
2736.86,-10
2735.90,-11
2734.94,-8
2733.97,-1
2733.01,5
2732.04,4
2731.08,-2
2730.12,-4
2729.15,0
2728.19,11
2727.22,25
2726.26,34
2725.29,35
2724.33,28
2723.37,21
2722.40,23
2721.44,32
2720.47,29
2719.51,20
2718.54,22
2717.58,31
2716.62,41
2715.65,46
2714.69,45
2713.72,40
2712.76,30
2711.79,18
2710.83,15
2709.87,24
2708.90,31
2707.94,27
2706.97,20
2706.01,14
2705.05,6
2704.08,3
2703.12,10
2702.15,19
2701.19,15
2700.22,-3
2699.26,-14
2698.30,-7
2697.33,4
2696.37,10
2695.40,10
2694.44,2
2693.47,-5
2692.51,-5
2691.55,-3
2690.58,-1
2689.62,2
2688.65,4
2687.69,3
2686.72,-1
2685.76,0
2684.80,1
2683.83,1
2682.87,5
2681.90,6
2680.94,6
2679.98,7
2679.01,6
2678.05,7
2677.08,16
2676.12,24
2675.15,17
2674.19,3
2673.23,3
2672.26,9
2671.30,2
2670.33,-7
2669.37,-11
2668.40,-13
2667.44,-11
2666.48,-5
2665.51,0
2664.55,1
2663.58,-2
2662.62,-7
2661.65,-7
2660.69,1
2659.73,3
2658.76,3
2657.80,10
2656.83,16
2655.87,20
2654.91,19
2653.94,12
2652.98,4
2652.01,4
2651.05,10
2650.08,17
2649.12,17
2648.16,11
2647.19,1
2646.23,-7
2645.26,-9
2644.30,-4
2643.33,11
2642.37,26
2641.41,33
2640.44,32
2639.48,24
2638.51,12
2637.55,3
2636.58,-1
2635.62,-4
2634.66,-5
2633.69,0
2632.73,2
2631.76,-7
2630.80,-10
2629.83,4
2628.87,25
2627.91,38
2626.94,37
2625.98,26
2625.01,13
2624.05,7
2623.09,8
2622.12,3
2621.16,-9
2620.19,-4
2619.23,10
2618.26,12
2617.30,8
2616.34,12
2615.37,19
2614.41,19
2613.44,12
2612.48,9
2611.51,11
2610.55,13
2609.59,15
2608.62,15
2607.66,10
2606.69,3
2605.73,-1
2604.76,-2
2603.80,1
2602.84,4
2601.87,3
2600.91,2
2599.94,2
2598.98,1
2598.02,-5
2597.05,-8
2596.09,1
2595.12,12
2594.16,11
2593.19,7
2592.23,3
2591.27,1
2590.30,0
2589.34,-0
2588.37,-0
2587.41,1
2586.44,5
2585.48,8
2584.52,7
2583.55,-1
2582.59,-11
2581.62,-16
2580.66,-13
2579.69,-7
2578.73,2
2577.77,8
2576.80,2
2575.84,-7
2574.87,-12
2573.91,-12
2572.95,-6
2571.98,-2
2571.02,-8
2570.05,-13
2569.09,-11
2568.12,-1
2567.16,11
2566.20,14
2565.23,9
2564.27,2
2563.30,-3
2562.34,-5
2561.37,-1
2560.41,-1
2559.45,-6
2558.48,-11
2557.52,-12
2556.55,-8
2555.59,-1
2554.62,-1
2553.66,-7
2552.70,-12
2551.73,-13
2550.77,-12
2549.80,-11
2548.84,-20
2547.88,-32
2546.91,-30
2545.95,-18
2544.98,-11
2544.02,0
2543.05,7
2542.09,4
2541.13,-1
2540.16,-7
2539.20,-14
2538.23,-19
2537.27,-17
2536.30,-15
2535.34,-16
2534.38,-14
2533.41,-10
2532.45,-10
2531.48,-11
2530.52,-16
2529.55,-19
2528.59,-17
2527.63,-10
2526.66,-8
2525.70,-10
2524.73,-13
2523.77,-18
2522.81,-24
2521.84,-26
2520.88,-20
2519.91,-9
2518.95,2
2517.98,3
2517.02,-4
2516.06,-9
2515.09,-12
2514.13,-11
