Created As Omnic File,BIOL 016
3278.76,6
3277.80,2
3276.84,-10
3275.87,-22
3274.91,-28
3273.94,-24
3272.98,-19
3272.01,-23
3271.05,-29
3270.09,-21
3269.12,-8
3268.16,-12
3267.19,-26
3266.23,-33
3265.26,-30
3264.30,-22
3263.34,-16
3262.37,-8
3261.41,-1
3260.44,-2
3259.48,-4
3258.51,-8
3257.55,-11
3256.59,-9
3255.62,-10
3254.66,-10
3253.69,-12
3252.73,-15
3251.77,-18
3250.80,-23
3249.84,-26
3248.87,-24
3247.91,-11
3246.94,7
3245.98,9
3245.02,2
3244.05,-3
3243.09,-11
3242.12,-23
3241.16,-31
3240.19,-25
3239.23,-14
3238.27,-8
3237.30,-4
3236.34,-8
3235.37,-5
3234.41,11
3233.44,-1
3232.48,-19
3231.52,-15
3230.55,-5
3229.59,-6
3228.62,-15
3227.66,-16
3226.70,-12
3225.73,-17
3224.77,-12
3223.80,3
3222.84,4
3221.87,-16
3220.91,-24
3219.95,-11
3218.98,0
3218.02,-0
3217.05,-8
3216.09,-13
3215.12,-6
3214.16,10
3213.20,15
3212.23,10
3211.27,-0
3210.30,-11
3209.34,-13
3208.37,-9
3207.41,-10
3206.45,-12
3205.48,-14
3204.52,-18
3203.55,-25
3202.59,-21
3201.63,-2
3200.66,10
3199.70,7
3198.73,-1
3197.77,-9
3196.80,-17
3195.84,-19
3194.88,-9
3193.91,2
3192.95,4
3191.98,-1
3191.02,-9
3190.05,-13
3189.09,-8
3188.13,-1
3187.16,-0
3186.20,2
3185.23,12
3184.27,17
3183.30,11
3182.34,5
3181.38,4
3180.41,9
3179.45,11
3178.48,4
3177.52,-11
3176.56,-10
3175.59,0
3174.63,0
3173.66,-7
3172.70,-16
3171.73,-14
3170.77,15
3169.81,46
3168.84,48
3167.88,28
3166.91,10
3165.95,-2
3164.98,-9
3164.02,-12
3163.06,-6
3162.09,6
3161.13,10
3160.16,8
3159.20,2
3158.23,-13
3157.27,-19
3156.31,-10
3155.34,5
3154.38,26
3153.41,36
3152.45,12
3151.49,-20
3150.52,-25
3149.56,-10
3148.59,-3
3147.63,-4
3146.66,-6
3145.70,-5
3144.74,9
3143.77,20
3142.81,19
3141.84,17
3140.88,15
3139.91,9
3138.95,-1
3137.99,-6
3137.02,-3
3136.06,-5
3135.09,-16
3134.13,-22
3133.16,-11
3132.20,-1
3131.24,-3
3130.27,-7
3129.31,-5
3128.34,-5
3127.38,-10
3126.42,-11
3125.45,1
3124.49,13
3123.52,14
3122.56,16
3121.59,14
3120.63,7
3119.67,8
3118.70,2
3117.74,-8
3116.77,-5
3115.81,2
3114.84,-3
3113.88,-12
3112.92,-8
3111.95,0
3110.99,6
3110.02,11
3109.06,17
3108.09,13
3107.13,-4
3106.17,-20
3105.20,-15
3104.24,-4
3103.27,4
3102.31,12
3101.34,17
3100.38,22
3099.42,36
3098.45,28
3097.49,9
3096.52,9
3095.56,19
3094.60,23
3093.63,19
3092.67,18
3091.70,23
3090.74,24
3089.77,24
3088.81,32
3087.85,36
3086.88,40
3085.92,43
3084.95,44
3083.99,49
3083.02,53
3082.06,49
3081.10,35
3080.13,26
3079.17,30
3078.20,34
3077.24,35
3076.27,47
3075.31,66
3074.35,77
3073.38,71
3072.42,56
3071.45,52
3070.49,61
3069.53,77
3068.56,85
3067.60,83
3066.63,83
3065.67,90
3064.70,87
3063.74,74
3062.78,76
3061.81,84
3060.85,87
3059.88,88
3058.92,90
3057.95,94
3056.99,106
3056.03,112
3055.06,112
3054.10,119
3053.13,124
3052.17,128
3051.20,128
3050.24,123
3049.28,127
3048.31,134
3047.35,133
3046.38,141
3045.42,154
3044.46,155
3043.49,148
3042.53,143
3041.56,152
3040.60,168
3039.63,180
3038.67,183
3037.71,182
3036.74,187
3035.78,196
3034.81,195
3033.85,187
3032.88,191
3031.92,212
3030.96,231
3029.99,230
3029.03,228
3028.06,234
3027.10,239
3026.13,245
3025.17,253
3024.21,257
3023.24,260
3022.28,265
3021.31,269
3020.35,264
3019.39,268
3018.42,294
3017.46,321
3016.49,341
3015.53,351
3014.56,352
3013.60,354
3012.64,361
3011.67,367
3010.71,369
3009.74,364
3008.78,365
3007.81,385
3006.85,410
3005.89,428
3004.92,445
3003.96,457
3002.99,464
3002.03,473
3001.06,482
3000.10,489
2999.14,502
2998.17,523
2997.21,541
2996.24,561
2995.28,580
2994.32,599
2993.35,631
2992.39,660
2991.42,684
2990.46,719
2989.49,762
2988.53,804
2987.57,840
2986.60,863
2985.64,881
2984.67,909
2983.71,948
2982.74,998
2981.78,1050
2980.82,1103
2979.85,1161
2978.89,1224
2977.92,1289
2976.96,1358
2975.99,1432
2975.03,1512
2974.07,1591
2973.10,1666
2972.14,1740
2971.17,1813
2970.21,1901
2969.25,2003
2968.28,2107
2967.32,2215
2966.35,2328
2965.39,2429
2964.42,2522
2963.46,2613
2962.50,2703
2961.53,2804
2960.57,2912
2959.60,3009
2958.64,3092
2957.67,3175
2956.71,3266
2955.75,3360
2954.78,3445
2953.82,3514
2952.85,3580
2951.89,3669
2950.92,3787
2949.96,3906
2949.00,4012
2948.03,4123
2947.07,4246
2946.10,4377
2945.14,4512
2944.17,4658
2943.21,4826
2942.25,5016
2941.28,5212
2940.32,5405
2939.35,5593
2938.39,5758
2937.43,5895
2936.46,6020
2935.50,6127
2934.53,6192
2933.57,6228
2932.60,6249
2931.64,6248
2930.68,6233
2929.71,6216
2928.75,6201
2927.78,6192
2926.82,6177
2925.85,6139
2924.89,6091
2923.93,6046
2922.96,6018
2922.00,6004
2921.03,5983
2920.07,5952
2919.10,5930
2918.14,5928
2917.18,5947
2916.21,5961
2915.25,5930
2914.28,5883
2913.32,5900
2912.36,5954
2911.39,6002
2910.43,6046
2909.46,6095
2908.50,6152
2907.53,6211
2906.57,6263
2905.61,6319
2904.64,6375
2903.68,6416
2902.71,6472
2901.75,6538
2900.78,6581
2899.82,6598
2898.86,6614
2897.89,6648
2896.93,6686
2895.96,6699
2895.00,6689
2894.03,6682
2893.07,6691
2892.11,6731
2891.14,6793
2890.18,6854
2889.21,6916
2888.25,7002
2887.29,7126
2886.32,7310
2885.36,7565
2884.39,7877
2883.43,8179
2882.46,8429
2881.50,8627
2880.54,8688
2879.57,8619
2878.61,8342
2877.64,7923
2876.68,7462
2875.71,7056
2874.75,6769
2873.79,6562
2872.82,6407
2871.86,6293
2870.89,6218
2869.93,6177
2868.96,6163
2868.00,6185
2867.04,6227
2866.07,6276
2865.11,6316
2864.14,6361
2863.18,6426
2862.22,6491
2861.25,6544
2860.29,6598
2859.32,6672
2858.36,6759
2857.39,6841
2856.43,6917
2855.47,7008
2854.50,7119
2853.54,7239
2852.57,7335
2851.61,7404
2850.64,7465
2849.68,7537
2848.72,7563
2847.75,7488
2846.79,7329
2845.82,7088
2844.86,6758
2843.89,6320
2842.93,5816
2841.97,5274
2841.00,4715
2840.04,4151
2839.07,3625
2838.11,3147
2837.15,2709
2836.18,2319
2835.22,1985
2834.25,1706
2833.29,1467
2832.32,1268
2831.36,1109
2830.40,979
2829.43,865
2828.47,767
2827.50,680
2826.54,605
2825.57,535
2824.61,464
2823.65,406
2822.68,373
2821.72,365
2820.75,365
2819.79,344
2818.82,292
2817.86,238
2816.90,203
2815.93,177
2814.97,163
2814.00,156
2813.04,134
2812.08,106
2811.11,95
2810.15,95
2809.18,92
2808.22,93
2807.25,90
2806.29,71
2805.33,45
2804.36,27
2803.40,19
2802.43,14
2801.47,8
2800.50,2
2799.54,-3
2798.58,-1
2797.61,9
2796.65,10
2795.68,-5
2794.72,-18
2793.75,-27
2792.79,-31
2791.83,-30
2790.86,-32
2789.90,-37
2788.93,-44
2787.97,-52
2787.00,-45
2786.04,-16
2785.08,6
2784.11,0
2783.15,-19
2782.18,-39
2781.22,-55
2780.26,-62
2779.29,-56
2778.33,-44
2777.36,-31
2776.40,-25
2775.43,-34
2774.47,-50
2773.51,-43
2772.54,-13
2771.58,4
2770.61,-13
2769.65,-38
2768.68,-38
2767.72,-23
2766.76,-15
2765.79,-15
2764.83,-16
2763.86,-7
2762.90,21
2761.93,45
2760.97,37
2760.01,28
2759.04,48
2758.08,73
2757.11,82
2756.15,80
2755.19,78
2754.22,84
2753.26,101
2752.29,123
2751.33,144
2750.36,160
2749.40,166
2748.44,161
2747.47,156
2746.51,149
2745.54,147
2744.58,155
2743.61,164
2742.65,183
2741.69,215
2740.72,240
2739.76,247
2738.79,246
2737.83,257
2736.86,276
2735.90,286
2734.94,294
2733.97,318
2733.01,345
2732.04,365
2731.08,381
2730.12,396
2729.15,417
2728.19,442
2727.22,469
2726.26,493
2725.29,508
2724.33,509
2723.37,501
2722.40,487
2721.44,467
2720.47,454
2719.51,453
2718.54,467
2717.58,490
2716.62,502
2715.65,490
2714.69,468
2713.72,447
2712.76,424
2711.79,405
2710.83,383
2709.87,361
2708.90,350
2707.94,336
2706.97,315
2706.01,294
2705.05,270
2704.08,256
2703.12,258
2702.15,261
2701.19,251
2700.22,232
2699.26,206
2698.30,180
2697.33,173
2696.37,185
2695.40,187
2694.44,171
2693.47,155
2692.51,150
2691.55,156
2690.58,165
2689.62,172
2688.65,167
2687.69,152
2686.72,143
2685.76,147
2684.80,152
2683.83,149
2682.87,138
2681.90,118
2680.94,96
2679.98,91
2679.01,107
2678.05,125
2677.08,126
2676.12,117
2675.15,107
2674.19,94
2673.23,89
2672.26,90
2671.30,87
2670.33,83
2669.37,65
2668.40,44
2667.44,45
2666.48,63
2665.51,76
2664.55,81
2663.58,79
2662.62,71
2661.65,61
2660.69,57
2659.73,64
2658.76,83
2657.80,101
2656.83,113
2655.87,110
2654.91,93
2653.94,77
2652.98,74
2652.01,74
2651.05,72
2650.08,71
2649.12,66
2648.16,52
2647.19,37
2646.23,28
2645.26,26
2644.30,30
2643.33,40
2642.37,62
2641.41,88
2640.44,98
2639.48,78
2638.51,45
2637.55,24
2636.58,18
2635.62,22
2634.66,22
2633.69,9
2632.73,-8
2631.76,-21
2630.80,-19
2629.83,9
2628.87,49
2627.91,77
2626.94,77
2625.98,50
2625.01,17
2624.05,6
2623.09,17
2622.12,12
2621.16,-11
2620.19,-8
2619.23,8
2618.26,18
2617.30,22
2616.34,23
2615.37,20
2614.41,17
2613.44,15
2612.48,10
2611.51,3
2610.55,-2
2609.59,-3
2608.62,7
2607.66,18
2606.69,19
2605.73,19
2604.76,19
2603.80,20
2602.84,18
2601.87,8
2600.91,0
2599.94,3
2598.98,7
2598.02,2
2597.05,-2
2596.09,8
2595.12,23
2594.16,27
2593.19,25
2592.23,27
2591.27,32
2590.30,36
2589.34,38
2588.37,38
2587.41,36
2586.44,24
2585.48,8
2584.52,5
2583.55,2
2582.59,-13
2581.62,-16
2580.66,-2
2579.69,14
2578.73,17
2577.77,1
2576.80,-20
2575.84,-27
2574.87,-17
2573.91,5
2572.95,25
2571.98,24
2571.02,5
2570.05,-9
2569.09,-10
2568.12,-2
2567.16,15
2566.20,24
2565.23,18
2564.27,9
2563.30,1
2562.34,-1
2561.37,7
2560.41,18
2559.45,15
2558.48,4
2557.52,-8
2556.55,-12
2555.59,-4
2554.62,13
2553.66,21
2552.70,12
2551.73,-0
2550.77,-1
2549.80,1
2548.84,-17
2547.88,-47
2546.91,-45
2545.95,-20
2544.98,-12
2544.02,-3
2543.05,18
2542.09,39
2541.13,40
2540.16,20
2539.20,-2
2538.23,-8
2537.27,3
2536.30,16
2535.34,18
2534.38,13
2533.41,11
2532.45,12
2531.48,12
2530.52,8
2529.55,2
2528.59,-0
2527.63,7
2526.66,22
2525.70,33
2524.73,32
2523.77,18
2522.81,-6
2521.84,-25
2520.88,-22
2519.91,-2
2518.95,2
2517.98,-19
2517.02,-35
2516.06,-33
2515.09,-25
2514.13,-13
2513.16,6
2512.20,16
2511.23,3
2510.27,-18
2509.31,-25
2508.34,-11
2507.38,12
2506.41,16
2505.45,5
2504.48,-3
2503.52,-4
2502.56,3
2501.59,9
2500.63,1
2499.66,-9
2498.70,-2
2497.74,21
2496.77,35
2495.81,34
2494.84,22
2493.88,-5
2492.91,-24
2491.95,-31
2490.99,-24
2490.02,-5
2489.06,10
2488.09,6
2487.13,-14
2486.16,-36
2485.20,-45
2484.24,-27
2483.27,3
2482.31,15
2481.34,13
2480.38,0
2479.41,-15
2478.45,-17
2477.49,-15
2476.52,-25
2475.56,-40
2474.59,-48
2473.63,-44
2472.66,-30
2471.70,-20
2470.74,-29
2469.77,-41
2468.81,-36
2467.84,-17
2466.88,-6
2465.92,-7
2464.95,-12
2463.99,-15
2463.02,-17
2462.06,-21
2461.09,-30
2460.13,-41
2459.17,-47
2458.20,-41
2457.24,-36
2456.27,-46
2455.31,-51
2454.34,-36
2453.38,-13
2452.42,0
2451.45,-4
2450.49,-17
2449.52,-29
2448.56,-39
2447.59,-46
2446.63,-44
2445.67,-33
2444.70,-24
2443.74,-8
2442.77,25
2441.81,55
2440.85,58
2439.88,45
2438.92,31
2437.95,24
2436.99,23
2436.02,22
2435.06,18
2434.10,9
2433.13,4
2432.17,8
2431.20,20
2430.24,42
2429.27,60
2428.31,46
2427.35,15
2426.38,-1
2425.42,-8
2424.45,-14
2423.49,-15
2422.52,-5
2421.56,15
2420.60,30
2419.63,30
2418.67,24
2417.70,24
2416.74,20
2415.78,-1
2414.81,-29
2413.85,-48
2412.88,-62
2411.92,-65
2410.95,-45
2409.99,-13
2409.03,-3
2408.06,-22
2407.10,-52
2406.13,-73
2405.17,-70
2404.20,-62
2403.24,-59
2402.28,-39
2401.31,-19
2400.35,-24
2399.38,-38
2398.42,-42
2397.45,-37
2396.49,-34
2395.53,-38
2394.56,-46
2393.60,-50
2392.63,-51
2391.67,-56
2390.71,-58
2389.74,-44
2388.78,-21
2387.81,1
2386.85,10
2385.88,-3
2384.92,-25
2383.96,-42
2382.99,-54
2382.03,-62
2381.06,-53
2380.10,-28
2379.13,0
2378.17,24
2377.21,40
2376.24,37
2375.28,16
2374.31,-17
2373.35,-50
2372.38,-69
2371.42,-66
2370.46,-51
2369.49,-39
2368.53,-36
2367.56,-27
2366.60,-9
2365.64,2
2364.67,-5
2363.71,-27
2362.74,-51
2361.78,-54
2360.81,-40
2359.85,-28
2358.89,-36
2357.92,-61
2356.96,-84
2355.99,-89
2355.03,-75
2354.06,-50
2353.10,-33
2352.14,-33
2351.17,-47
2350.21,-55
2349.24,-40
2348.28,-12
2347.31,10
2346.35,16
2345.39,4
2344.42,-14
2343.46,-25
2342.49,-28
2341.53,-33
2340.57,-42
2339.60,-41
2338.64,-22
2337.67,2
2336.71,9
2335.74,-3
2334.78,-21
2333.82,-37
2332.85,-47
2331.89,-47
2330.92,-37
2329.96,-19
2328.99,5
2328.03,26
2327.07,26
2326.10,17
2325.14,18
2324.17,27
2323.21,30
2322.24,16
2321.28,-9
2320.32,-26
2319.35,-30
2318.39,-22
2317.42,-7
2316.46,14
2315.49,32
2314.53,33
2313.57,25
2312.60,18
2311.64,5
2310.67,5
2309.71,25
2308.75,32
2307.78,21
2306.82,7
2305.85,-7
2304.89,-15
2303.92,-9
2302.96,6
2302.00,13
2301.03,5
2300.07,-5
2299.10,-1
2298.14,5
2297.17,6
2296.21,11
2295.25,13
2294.28,1
2293.32,-7
2292.35,2
2291.39,16
2290.42,21
2289.46,21
2288.50,11
2287.53,-8
2286.57,-9
2285.60,7
2284.64,23
2283.68,32
2282.71,36
2281.75,39
2280.78,44
2279.82,44
2278.85,36
2277.89,27
2276.93,27
2275.96,41
2275.00,63
2274.03,76
2273.07,71
2272.10,61
2271.14,50
2270.18,46
2269.21,59
2268.25,68
2267.28,63
2266.32,51
2265.35,44
2264.39,44
2263.43,52
2262.46,63
2261.50,75
2260.53,87
2259.57,101
2258.61,97
2257.64,63
2256.68,22
2255.71,0
2254.75,6
2253.78,39
2252.82,67
2251.86,79
2250.89,87
2249.93,94
2248.96,108
2248.00,123
2247.03,102
2246.07,50
2245.11,27
2244.14,37
2243.18,53
2242.21,61
2241.25,58
2240.28,50
2239.32,48
2238.36,49
2237.39,48
2236.43,38
2235.46,18
2234.50,-4
2233.54,-3
2232.57,17
2231.61,39
2230.64,60
2229.68,64
2228.71,46
2227.75,31
2226.79,29
2225.82,26
2224.86,22
2223.89,26
2222.93,35
2221.96,41
2221.00,46
2220.04,51
2219.07,43
2218.11,13
2217.14,-13
2216.18,-13
2215.21,11
2214.25,43
2213.29,59
2212.32,47
2211.36,29
2210.39,25
2209.43,30
2208.47,32
2207.50,32
2206.54,32
2205.57,29
2204.61,33
2203.64,52
2202.68,75
2201.72,88
2200.75,91
2199.79,92
2198.82,92
2197.86,84
2196.89,62
2195.93,29
2194.97,4
2194.00,-5
2193.04,-1
2192.07,13
2191.11,39
2190.14,67
2189.18,87
2188.22,99
2187.25,104
2186.29,104
2185.32,107
2184.36,111
2183.40,103
2182.43,73
2181.47,33
2180.50,15
2179.54,30
2178.57,48
2177.61,53
2176.65,61
2175.68,71
2174.72,62
2173.75,32
2172.79,6
2171.82,1
2170.86,9
2169.90,17
2168.93,21
2167.97,19
2167.00,11
2166.04,6
2165.07,12
2164.11,24
2163.15,35
2162.18,39
2161.22,28
2160.25,12
2159.29,4
2158.32,10
2157.36,27
2156.40,38
2155.43,31
2154.47,13
2153.50,-2
2152.54,-8
2151.58,4
2150.61,30
2149.65,40
2148.68,24
2147.72,11
2146.75,18
2145.79,28
2144.83,30
2143.86,23
2142.90,11
2141.93,-5
2140.97,-28
2140.00,-47
2139.04,-50
2138.08,-37
2137.11,-17
2136.15,-1
2135.18,2
2134.22,-5
2133.25,-2
2132.29,14
2131.33,27
2130.36,29
2129.40,18
2128.43,-2
2127.47,-17
2126.51,-18
2125.54,-8
2124.58,2
2123.61,3
2122.65,-5
2121.68,-14
2120.72,-17
2119.76,-15
2118.79,-8
2117.83,-5
2116.86,-14
2115.90,-24
2114.93,-27
2113.97,-25
2113.01,-18
2112.04,-7
2111.08,-0
2110.11,-0
2109.15,0
2108.18,-4
2107.22,-5
2106.26,-0
2105.29,-7
2104.33,-11
2103.36,2
2102.40,24
2101.44,35
2100.47,27
2099.51,9
2098.54,-11
2097.58,-33
2096.61,-52
2095.65,-66
2094.69,-75
2093.72,-76
2092.76,-65
2091.79,-41
2090.83,-28
2089.86,-37
2088.90,-45
2087.94,-38
2086.97,-37
2086.01,-53
2085.04,-63
2084.08,-44
2083.11,-17
2082.15,-15
2081.19,-32
2080.22,-42
2079.26,-36
2078.29,-23
2077.33,-8
2076.37,-3
2075.40,-14
2074.44,-28
2073.47,-29
2072.51,-25
2071.54,-33
2070.58,-54
2069.62,-70
2068.65,-71
2067.69,-60
2066.72,-48
2065.76,-32
2064.79,-6
2063.83,14
2062.87,14
2061.90,1
2060.94,-17
2059.97,-33
2059.01,-46
2058.04,-56
2057.08,-57
2056.12,-55
2055.15,-53
2054.19,-42
2053.22,-23
2052.26,-21
2051.30,-32
2050.33,-34
2049.37,-29
2048.40,-17
2047.44,2
2046.47,11
2045.51,5
2044.55,-1
2043.58,2
2042.62,12
2041.65,25
2040.69,43
2039.72,57
2038.76,57
2037.80,36
2036.83,5
2035.87,-18
2034.90,-22
2033.94,-16
2032.97,-12
2032.01,-7
2031.05,-4
2030.08,-9
2029.12,-20
2028.15,-32
2027.19,-37
2026.23,-29
2025.26,-19
2024.30,-17
2023.33,-12
2022.37,-4
2021.40,-2
2020.44,-7
2019.48,-20
2018.51,-44
2017.55,-60
2016.58,-51
2015.62,-33
2014.65,-27
2013.69,-29
2012.73,-24
2011.76,-11
2010.80,13
2009.83,39
2008.87,48
2007.90,35
2006.94,13
2005.98,-12
2005.01,-36
2004.05,-54
2003.08,-60
2002.12,-51
2001.15,-38
2000.19,-30
1999.23,-35
1998.26,-50
1997.30,-59
1996.33,-60
1995.37,-65
1994.41,-69
1993.44,-64
1992.48,-58
1991.51,-50
1990.55,-43
1989.58,-40
1988.62,-37
1987.66,-30
1986.69,-22
1985.73,-22
1984.76,-28
1983.80,-30
1982.83,-19
1981.87,1
1980.91,16
1979.94,8
1978.98,-25
1978.01,-61
1977.05,-77
1976.08,-76
1975.12,-71
1974.16,-65
1973.19,-62
1972.23,-66
1971.26,-67
1970.30,-47
1969.34,-13
1968.37,4
1967.41,-8
1966.44,-27
1965.48,-35
1964.51,-34
1963.55,-22
1962.59,-7
1961.62,1
1960.66,-6
1959.69,-28
1958.73,-49
1957.76,-58
1956.80,-70
1955.84,-73
1954.87,-44
1953.91,-10
1952.94,3
1951.98,11
1951.01,3
1950.05,-19
1949.09,-25
1948.12,-10
1947.16,3
1946.19,1
1945.23,-11
1944.27,-22
1943.30,-23
1942.34,-2
1941.37,31
1940.41,51
1939.44,44
1938.48,21
1937.52,-4
1936.55,-25
1935.59,-36
1934.62,-33
1933.66,-23
1932.69,-12
1931.73,-1
1930.77,4
1929.80,0
1928.84,-5
1927.87,-6
1926.91,-11
1925.94,-16
1924.98,-21
1924.02,-26
1923.05,-14
1922.09,8
1921.12,25
1920.16,38
1919.20,45
1918.23,43
1917.27,45
1916.30,50
1915.34,44
1914.37,24
1913.41,2
1912.45,-23
1911.48,-47
1910.52,-48
1909.55,-26
1908.59,-10
1907.62,-17
1906.66,-31
1905.70,-36
1904.73,-30
1903.77,-33
1902.80,-48
1901.84,-46
1900.87,-16
1899.91,2
1898.95,-13
1897.98,-24
1897.02,-5
1896.05,22
1895.09,27
1894.13,7
1893.16,-4
1892.20,0
1891.23,-3
1890.27,-18
1889.30,-32
1888.34,-34
1887.38,-20
1886.41,4
1885.45,29
1884.48,43
1883.52,34
1882.55,8
1881.59,-10
1880.63,-8
1879.66,-5
1878.70,-4
1877.73,-5
1876.77,-14
1875.80,-26
1874.84,-20
1873.88,10
1872.91,45
1871.95,64
1870.98,52
1870.02,13
1869.06,-32
1868.09,-55
1867.13,-32
1866.16,4
1865.20,18
1864.23,16
1863.27,8
1862.31,4
1861.34,-3
1860.38,-21
1859.41,-41
1858.45,-45
1857.48,-30
1856.52,-9
1855.56,9
1854.59,25
1853.63,39
1852.66,49
1851.70,40
1850.73,5
1849.77,-32
1848.81,-48
1847.84,-36
1846.88,-4
1845.91,18
1844.95,21
1843.98,23
1843.02,36
1842.06,52
1841.09,56
1840.13,30
1839.16,-8
1838.20,-28
1837.24,-31
1836.27,-27
1835.31,-17
1834.34,-15
1833.38,-22
1832.41,-25
1831.45,-25
1830.49,-31
1829.52,-40
1828.56,-38
1827.59,-30
1826.63,-21
1825.66,-13
1824.70,-2
1823.74,18
1822.77,30
1821.81,13
1820.84,-24
1819.88,-54
1818.91,-60
1817.95,-50
1816.99,-44
1816.02,-48
1815.06,-55
1814.09,-54
1813.13,-42
1812.17,-22
1811.20,-3
1810.24,7
1809.27,7
1808.31,7
1807.34,12
1806.38,9
1805.42,-5
1804.45,-11
1803.49,-3
1802.52,-3
1801.56,-13
1800.59,-23
1799.63,-25
1798.67,-19
1797.70,-7
1796.74,5
1795.77,7
1794.81,-7
1793.84,-14
1792.88,-1
1791.92,9
1790.95,0
1789.99,-11
1789.02,-15
1788.06,-22
1787.10,-42
1786.13,-64
1785.17,-69
1784.20,-45
1783.24,-10
1782.27,13
1781.31,13
1780.35,11
1779.38,17
1778.42,16
1777.45,21
1776.49,25
1775.52,13
1774.56,-3
1773.60,-8
1772.63,-18
1771.67,-45
1770.70,-68
1769.74,-53
1768.77,-5
1767.81,31
1766.85,33
1765.88,21
1764.92,7
1763.95,1
1762.99,7
1762.03,17
1761.06,22
1760.10,23
1759.13,23
1758.17,19
1757.20,1
1756.24,-19
1755.28,-22
1754.31,-6
1753.35,18
1752.38,32
1751.42,23
1750.45,8
1749.49,23
1748.53,64
1747.56,102
1746.60,135
1745.63,153
1744.67,155
1743.70,155
1742.74,162
1741.78,178
1740.81,202
1739.85,216
1738.88,203
1737.92,175
1736.96,159
1735.99,163
1735.03,171
1734.06,175
1733.10,176
1732.13,171
1731.17,155
1730.21,142
1729.24,146
1728.28,159
1727.31,164
1726.35,152
1725.38,124
1724.42,84
1723.46,50
1722.49,34
1721.53,36
1720.56,52
1719.60,78
1718.63,94
1717.67,91
1716.71,75
1715.74,61
1714.78,58
1713.81,63
1712.85,71
1711.89,74
1710.92,68
1709.96,54
1708.99,39
1708.03,36
1707.06,36
1706.10,28
1705.14,24
1704.17,36
1703.21,55
1702.24,61
1701.28,60
1700.31,62
1699.35,65
1698.39,66
1697.42,65
1696.46,57
1695.49,34
1694.53,6
1693.56,-0
1692.60,19
1691.64,45
1690.67,60
1689.71,62
1688.74,55
1687.78,48
1686.81,41
1685.85,30
1684.89,20
1683.92,16
1682.96,14
1681.99,5
1681.03,0
1680.07,12
1679.10,41
1678.14,70
1677.17,82
1676.21,83
1675.24,92
1674.28,118
1673.32,134
1672.35,131
1671.39,115
1670.42,90
1669.46,53
1668.49,25
1667.53,28
1666.57,59
1665.60,93
1664.64,115
1663.67,117
1662.71,90
1661.74,47
1660.78,30
1659.82,39
1658.85,50
1657.89,71
1656.92,82
1655.96,77
1655.00,73
1654.03,72
1653.07,74
1652.10,79
1651.14,93
1650.17,113
1649.21,128
1648.25,130
1647.28,124
1646.32,116
1645.35,108
1644.39,102
1643.42,97
1642.46,84
1641.50,67
1640.53,60
1639.57,70
1638.60,86
1637.64,90
1636.67,81
1635.71,69
1634.75,60
1633.78,56
1632.82,61
1631.85,71
1630.89,67
1629.93,48
1628.96,34
1628.00,20
1627.03,3
1626.07,-1
1625.10,8
1624.14,23
