Created As Omnic File,PLAS 52
Raman Shift / cm-1,INT
3418.58,-5
3417.61,5
3416.65,7
3415.68,5
3414.72,5
3413.76,7
3412.79,8
3411.83,6
3410.86,-0
3409.90,-2
3408.94,2
3407.97,5
3407.01,2
3406.04,0
3405.08,1
3404.11,3
3403.15,5
3402.19,11
3401.22,13
3400.26,6
3399.29,1
3398.33,1
3397.36,0
3396.40,-1
3395.44,1
3394.47,6
3393.51,8
3392.54,7
3391.58,11
3390.61,18
3389.65,18
3388.69,12
3387.72,10
3386.76,10
3385.79,6
3384.83,5
3383.87,8
3382.90,9
3381.94,7
3380.97,4
3380.01,-1
3379.04,-5
3378.08,-4
3377.12,0
3376.15,5
3375.19,8
3374.22,9
3373.26,8
3372.29,5
3371.33,1
3370.37,-1
3369.40,0
3368.44,1
3367.47,-1
3366.51,-2
3365.54,-2
3364.58,-1
3363.62,-1
3362.65,-1
3361.69,-0
3360.72,1
3359.76,3
3358.80,1
3357.83,-2
3356.87,0
3355.90,-0
3354.94,-6
3353.97,-9
3353.01,-8
3352.05,-7
3351.08,-5
3350.12,-4
3349.15,-6
3348.19,-4
3347.22,1
3346.26,5
3345.30,8
3344.33,8
3343.37,4
3342.40,2
3341.44,0
3340.47,-2
3339.51,-1
3338.55,3
3337.58,4
3336.62,3
3335.65,3
3334.69,4
3333.73,5
3332.76,6
3331.80,8
3330.83,9
3329.87,5
3328.90,-1
3327.94,-6
3326.98,-5
3326.01,-5
3325.05,-4
3324.08,-6
3323.12,-7
3322.15,-4
3321.19,-2
3320.23,-1
3319.26,-4
3318.30,-5
3317.33,-4
3316.37,-4
3315.40,-8
3314.44,-12
3313.48,-15
3312.51,-16
3311.55,-9
3310.58,-4
3309.62,-1
3308.66,3
3307.69,6
3306.73,5
3305.76,3
3304.80,-0
3303.83,-3
3302.87,-7
3301.91,-11
3300.94,-9
3299.98,-5
3299.01,-6
3298.05,-7
3297.08,-3
3296.12,-3
3295.16,-7
3294.19,-5
3293.23,5
3292.26,14
3291.30,18
3290.33,11
3289.37,-2
3288.41,-4
3287.44,-2
3286.48,-5
3285.51,-9
3284.55,-7
3283.59,-2
3282.62,3
3281.66,6
3280.69,5
3279.73,3
3278.76,4
3277.80,2
3276.84,-3
3275.87,-5
3274.91,-3
3273.94,1
3272.98,2
3272.01,-1
3271.05,-5
3270.09,-4
3269.12,0
3268.16,-1
3267.19,-6
3266.23,-7
3265.26,-6
3264.30,-4
3263.34,-3
3262.37,-1
3261.41,1
3260.44,6
3259.48,7
3258.51,-0
3257.55,-6
3256.59,-9
3255.62,-9
3254.66,-5
3253.69,-2
3252.73,-1
3251.77,-1
3250.80,-1
3249.84,-1
3248.87,0
3247.91,-2
3246.94,-3
3245.98,0
3245.02,3
3244.05,4
3243.09,3
3242.12,-0
3241.16,-5
3240.19,-7
3239.23,-3
3238.27,6
3237.30,12
3236.34,11
3235.37,9
3234.41,10
3233.44,10
3232.48,12
3231.52,15
3230.55,18
3229.59,19
3228.62,19
3227.66,18
3226.70,16
3225.73,12
3224.77,12
3223.80,20
3222.84,23
3221.87,17
3220.91,15
3219.95,20
3218.98,21
3218.02,16
3217.05,13
3216.09,15
3215.12,17
3214.16,16
3213.20,14
3212.23,11
3211.27,7
3210.30,1
3209.34,-3
3208.37,-5
3207.41,-2
3206.45,2
3205.48,3
3204.52,2
3203.55,-0
3202.59,-1
3201.63,-1
3200.66,-0
3199.70,1
3198.73,-3
3197.77,-12
3196.80,-14
3195.84,-8
3194.88,-3
3193.91,0
3192.95,1
3191.98,-0
3191.02,-3
3190.05,-6
3189.09,-2
3188.13,2
3187.16,-1
3186.20,-4
3185.23,-1
3184.27,1
3183.30,-0
3182.34,-2
3181.38,-3
3180.41,-2
3179.45,-3
3178.48,-4
3177.52,-5
3176.56,-5
3175.59,-5
3174.63,-7
3173.66,-9
3172.70,-12
3171.73,-12
3170.77,-1
3169.81,11
3168.84,8
3167.88,-3
3166.91,-7
3165.95,-7
3164.98,-9
3164.02,-9
3163.06,-4
3162.09,2
3161.13,2
3160.16,-1
3159.20,-3
3158.23,-8
3157.27,-11
3156.31,-5
3155.34,8
3154.38,16
3153.41,14
3152.45,3
3151.49,-7
3150.52,-7
3149.56,-1
3148.59,-2
3147.63,-8
3146.66,-8
3145.70,-2
3144.74,-1
3143.77,-4
3142.81,-3
3141.84,-1
3140.88,1
3139.91,-0
3138.95,-5
3137.99,-8
3137.02,-7
3136.06,-5
3135.09,-4
3134.13,-4
3133.16,-7
3132.20,-7
3131.24,-7
3130.27,-11
3129.31,-15
3128.34,-15
3127.38,-11
3126.42,-11
3125.45,-13
3124.49,-10
3123.52,-5
3122.56,-1
3121.59,0
3120.63,-6
3119.67,-9
3118.70,-8
3117.74,-6
3116.77,-6
3115.81,-6
3114.84,-3
3113.88,0
3112.92,-0
3111.95,0
3110.99,3
3110.02,5
3109.06,9
3108.09,15
3107.13,21
3106.17,22
3105.20,18
3104.24,18
3103.27,24
3102.31,32
3101.34,39
3100.38,44
3099.42,51
3098.45,59
3097.49,68
3096.52,74
3095.56,80
3094.60,93
3093.63,111
3092.67,130
3091.70,152
3090.74,177
3089.77,206
3088.81,241
3087.85,277
3086.88,314
3085.92,350
3084.95,387
3083.99,424
3083.02,454
3082.06,478
3081.10,497
3080.13,508
3079.17,507
3078.20,494
3077.24,466
3076.27,436
3075.31,405
3074.35,378
3073.38,351
3072.42,327
3071.45,312
3070.49,305
3069.53,302
3068.56,298
3067.60,291
3066.63,279
3065.67,264
3064.70,241
3063.74,211
3062.78,186
3061.81,164
3060.85,142
3059.88,122
3058.92,109
3057.95,100
3056.99,92
3056.03,82
3055.06,70
3054.10,63
3053.13,60
3052.17,57
3051.20,47
3050.24,35
3049.28,28
3048.31,26
3047.35,26
3046.38,30
3045.42,31
3044.46,27
3043.49,19
3042.53,16
3041.56,23
3040.60,31
3039.63,33
3038.67,33
3037.71,34
3036.74,36
3035.78,40
3034.81,38
3033.85,32
3032.88,34
3031.92,45
3030.96,55
3029.99,57
3029.03,50
3028.06,44
3027.10,51
3026.13,64
3025.17,76
3024.21,82
3023.24,82
3022.28,80
3021.31,84
3020.35,88
3019.39,94
3018.42,109
3017.46,126
3016.49,140
3015.53,148
3014.56,154
3013.60,166
3012.64,181
3011.67,191
3010.71,198
3009.74,207
3008.78,217
3007.81,230
3006.85,246
3005.89,265
3004.92,281
3003.96,292
3002.99,304
3002.03,321
3001.06,335
3000.10,342
2999.14,349
2998.17,359
2997.21,369
2996.24,381
2995.28,390
2994.32,397
2993.35,413
2992.39,429
2991.42,434
2990.46,436
2989.49,449
2988.53,470
2987.57,488
2986.60,497
2985.64,502
2984.67,508
2983.71,527
2982.74,553
2981.78,576
2980.82,597
2979.85,618
2978.89,642
2977.92,669
2976.96,698
2975.99,728
2975.03,760
2974.07,789
2973.10,819
2972.14,853
2971.17,886
2970.21,915
2969.25,946
2968.28,982
2967.32,1020
2966.35,1056
2965.39,1087
2964.42,1119
2963.46,1148
2962.50,1166
2961.53,1184
2960.57,1201
2959.60,1216
2958.64,1232
2957.67,1246
2956.71,1255
2955.75,1268
2954.78,1283
2953.82,1296
2952.85,1309
2951.89,1330
2950.92,1357
2949.96,1385
2949.00,1409
2948.03,1433
2947.07,1458
2946.10,1478
2945.14,1489
2944.17,1500
2943.21,1518
2942.25,1539
2941.28,1560
2940.32,1579
2939.35,1596
2938.39,1608
2937.43,1613
2936.46,1623
2935.50,1634
2934.53,1640
2933.57,1646
2932.60,1656
2931.64,1666
2930.68,1675
2929.71,1686
2928.75,1693
2927.78,1698
2926.82,1707
2925.85,1714
2924.89,1710
2923.93,1703
2922.96,1689
2922.00,1674
2921.03,1660
2920.07,1645
2919.10,1627
2918.14,1609
2917.18,1590
2916.21,1564
2915.25,1529
2914.28,1492
2913.32,1462
2912.36,1438
2911.39,1413
2910.43,1387
2909.46,1367
2908.50,1352
2907.53,1339
2906.57,1325
2905.61,1308
2904.64,1290
2903.68,1274
2902.71,1268
2901.75,1266
2900.78,1257
2899.82,1237
2898.86,1218
2897.89,1208
2896.93,1200
2895.96,1179
2895.00,1147
2894.03,1114
2893.07,1080
2892.11,1044
2891.14,1014
2890.18,995
2889.21,973
2888.25,939
2887.29,909
2886.32,893
2885.36,883
2884.39,867
2883.43,846
2882.46,835
2881.50,832
2880.54,824
2879.57,819
2878.61,811
2877.64,792
2876.68,767
2875.71,750
2874.75,743
2873.79,737
2872.82,725
2871.86,708
2870.89,690
2869.93,666
2868.96,632
2868.00,608
2867.04,603
2866.07,598
2865.11,578
2864.14,555
2863.18,532
2862.22,511
2861.25,492
2860.29,472
2859.32,450
2858.36,434
2857.39,423
2856.43,410
2855.47,394
2854.50,380
2853.54,362
2852.57,340
2851.61,313
2850.64,288
2849.68,272
2848.72,259
2847.75,244
2846.79,228
2845.82,217
2844.86,205
2843.89,190
2842.93,176
2841.97,167
2841.00,158
2840.04,147
2839.07,134
2838.11,115
2837.15,97
2836.18,88
2835.22,84
2834.25,82
2833.29,76
2832.32,63
2831.36,58
2830.40,65
2829.43,67
2828.47,59
2827.50,55
2826.54,58
2825.57,56
2824.61,43
2823.65,34
2822.68,37
2821.72,45
2820.75,47
2819.79,47
2818.82,45
2817.86,38
2816.90,28
2815.93,21
2814.97,21
2814.00,23
2813.04,21
2812.08,17
2811.11,19
2810.15,22
2809.18,18
2808.22,16
2807.25,17
2806.29,13
2805.33,8
2804.36,7
2803.40,8
2802.43,8
2801.47,5
2800.50,4
2799.54,6
2798.58,6
2797.61,0
2796.65,-6
2795.68,-4
2794.72,-1
2793.75,0
2792.79,3
2791.83,8
2790.86,10
2789.90,9
2788.93,9
2787.97,12
2787.00,18
2786.04,25
2785.08,29
2784.11,25
2783.15,20
2782.18,20
2781.22,15
2780.26,2
2779.29,-6
2778.33,-5
2777.36,1
2776.40,12
2775.43,17
2774.47,8
2773.51,3
2772.54,6
2771.58,5
2770.61,-2
2769.65,-13
2768.68,-20
2767.72,-19
2766.76,-11
2765.79,-6
2764.83,-9
2763.86,-11
2762.90,-7
2761.93,-4
2760.97,-10
2760.01,-15
2759.04,-8
2758.08,-0
2757.11,1
2756.15,-4
2755.19,-14
2754.22,-19
2753.26,-14
2752.29,-6
2751.33,-7
2750.36,-10
2749.40,-6
2748.44,-1
2747.47,-3
2746.51,-8
2745.54,-12
2744.58,-13
2743.61,-15
2742.65,-15
2741.69,-6
2740.72,0
2739.76,-3
2738.79,-12
2737.83,-21
2736.86,-28
2735.90,-30
2734.94,-27
2733.97,-16
2733.01,-3
2732.04,-7
2731.08,-19
2730.12,-21
2729.15,-16
2728.19,-13
2727.22,-11
2726.26,-5
2725.29,1
2724.33,2
2723.37,-1
2722.40,-3
2721.44,-7
2720.47,-8
2719.51,-4
2718.54,3
2717.58,13
2716.62,22
2715.65,25
2714.69,20
2713.72,10
2712.76,5
2711.79,8
2710.83,10
2709.87,11
2708.90,15
2707.94,17
2706.97,16
2706.01,12
2705.05,5
2704.08,0
2703.12,3
2702.15,9
2701.19,14
2700.22,17
2699.26,12
2698.30,-0
2697.33,-8
2696.37,-7
2695.40,-4
2694.44,1
2693.47,2
2692.51,1
2691.55,3
2690.58,10
2689.62,15
2688.65,12
2687.69,5
2686.72,2
2685.76,5
2684.80,8
2683.83,8
2682.87,2
2681.90,-5
2680.94,-7
2679.98,-5
2679.01,-3
2678.05,-0
2677.08,4
2676.12,7
2675.15,3
2674.19,-5
2673.23,-8
2672.26,-8
2671.30,-5
2670.33,0
2669.37,-2
2668.40,-8
2667.44,-11
2666.48,-11
2665.51,-8
2664.55,-6
2663.58,-8
2662.62,-14
2661.65,-15
2660.69,-12
2659.73,-10
2658.76,-8
2657.80,-5
2656.83,-4
2655.87,1
2654.91,6
2653.94,3
2652.98,-4
2652.01,-8
2651.05,-8
2650.08,-9
2649.12,-12
2648.16,-15
2647.19,-12
2646.23,-9
2645.26,-6
2644.30,-5
2643.33,-5
2642.37,0
2641.41,12
2640.44,18
2639.48,13
2638.51,4
2637.55,-1
2636.58,-3
2635.62,-9
2634.66,-15
2633.69,-14
2632.73,-12
2631.76,-11
2630.80,-7
2629.83,1
2628.87,12
2627.91,22
2626.94,24
2625.98,19
2625.01,11
2624.05,4
2623.09,1
2622.12,2
2621.16,3
2620.19,2
2619.23,2
2618.26,3
2617.30,3
2616.34,2
2615.37,-1
2614.41,-2
2613.44,-1
2612.48,-1
2611.51,-2
2610.55,0
2609.59,7
2608.62,10
2607.66,6
2606.69,5
2605.73,8
2604.76,9
2603.80,5
2602.84,2
2601.87,1
2600.91,1
2599.94,4
2598.98,6
2598.02,4
2597.05,3
2596.09,5
2595.12,8
2594.16,5
2593.19,1
2592.23,-1
2591.27,-1
2590.30,2
2589.34,4
2588.37,-0
2587.41,-6
2586.44,-5
2585.48,-0
2584.52,-2
2583.55,-9
2582.59,-14
2581.62,-14
2580.66,-13
2579.69,-13
2578.73,-10
2577.77,-9
2576.80,-13
2575.84,-18
2574.87,-17
2573.91,-9
2572.95,-3
2571.98,-6
2571.02,-16
2570.05,-25
2569.09,-24
2568.12,-12
2567.16,-0
2566.20,3
2565.23,-1
2564.27,-4
2563.30,-7
2562.34,-10
2561.37,-9
2560.41,-4
2559.45,-3
2558.48,-3
2557.52,-3
2556.55,-4
2555.59,-2
2554.62,1
2553.66,1
2552.70,-2
2551.73,-5
2550.77,-7
2549.80,-9
2548.84,-11
2547.88,-12
2546.91,-6
2545.95,4
2544.98,4
2544.02,0
2543.05,4
2542.09,11
2541.13,14
2540.16,13
2539.20,7
2538.23,1
2537.27,-2
2536.30,-3
2535.34,-3
2534.38,3
2533.41,8
2532.45,3
2531.48,0
2530.52,6
2529.55,10
2528.59,7
2527.63,3
2526.66,2
2525.70,3
2524.73,6
2523.77,9
2522.81,3
2521.84,-4
2520.88,-7
2519.91,-7
2518.95,-4
2517.98,-4
2517.02,-9
2516.06,-13
2515.09,-13
