Created As Omnic File,PLAS 193
Raman Shift / cm-1,INT
3418.58,-57
3417.61,-43
3416.65,-34
3415.68,-29
3414.72,-13
3413.76,5
3412.79,4
3411.83,-19
3410.86,-53
3409.90,-66
3408.94,-34
3407.97,-0
3407.01,5
3406.04,-9
3405.08,-17
3404.11,-0
3403.15,22
3402.19,40
3401.22,30
3400.26,10
3399.29,6
3398.33,-8
3397.36,-21
3396.40,-22
3395.44,-21
3394.47,-14
3393.51,2
3392.54,29
3391.58,68
3390.61,111
3389.65,120
3388.69,78
3387.72,32
3386.76,12
3385.79,25
3384.83,49
3383.87,62
3382.90,72
3381.94,84
3380.97,79
3380.01,44
3379.04,4
3378.08,-5
3377.12,29
3376.15,87
3375.19,116
3374.22,121
3373.26,115
3372.29,88
3371.33,47
3370.37,20
3369.40,21
3368.44,28
3367.47,18
3366.51,24
3365.54,55
3364.58,62
3363.62,53
3362.65,51
3361.69,55
3360.72,57
3359.76,59
3358.80,56
3357.83,59
3356.87,76
3355.90,81
3354.94,59
3353.97,33
3353.01,9
3352.05,0
3351.08,23
3350.12,56
3349.15,74
3348.19,67
3347.22,47
3346.26,45
3345.30,56
3344.33,57
3343.37,36
3342.40,22
3341.44,19
3340.47,14
3339.51,19
3338.55,15
3337.58,-1
3336.62,-15
3335.65,-40
3334.69,-71
3333.73,-54
3332.76,-13
3331.80,0
3330.83,-3
3329.87,-30
3328.90,-78
3327.94,-107
3326.98,-92
3326.01,-61
3325.05,-29
3324.08,-23
3323.12,-55
3322.15,-93
3321.19,-74
3320.23,-23
3319.26,-8
3318.30,-17
3317.33,-25
3316.37,-42
3315.40,-67
3314.44,-78
3313.48,-77
3312.51,-75
3311.55,-68
3310.58,-69
3309.62,-61
3308.66,-35
3307.69,-14
3306.73,-16
3305.76,-32
3304.80,-43
3303.83,-46
3302.87,-56
3301.91,-73
3300.94,-60
3299.98,-24
3299.01,7
3298.05,26
3297.08,22
3296.12,3
3295.16,7
3294.19,47
3293.23,79
3292.26,97
