Created As Omnic File,PLAS 256
Raman Shift / cm-1,INT
3418.58,-28
3417.61,-27
3416.65,-25
3415.68,-22
3414.72,-19
3413.76,-16
3412.79,-16
3411.83,-19
3410.86,-20
3409.90,-20
3408.94,-15
3407.97,-6
3407.01,-0
3406.04,-4
3405.08,-8
3404.11,-1
3403.15,1
3402.19,3
3401.22,-6
3400.26,-17
3399.29,-20
3398.33,-18
3397.36,-15
3396.40,-13
3395.44,-10
3394.47,-6
3393.51,-1
3392.54,4
3391.58,8
3390.61,10
3389.65,7
3388.69,-5
3387.72,-12
3386.76,-10
3385.79,-3
3384.83,1
3383.87,-5
3382.90,-8
3381.94,-3
3380.97,-3
3380.01,-9
3379.04,-13
3378.08,-6
3377.12,-4
3376.15,-3
3375.19,11
3374.22,21
3373.26,15
3372.29,3
3371.33,-3
3370.37,-6
3369.40,-7
3368.44,-4
3367.47,0
3366.51,-2
3365.54,-10
3364.58,-8
3363.62,-2
3362.65,5
3361.69,11
3360.72,7
3359.76,-0
3358.80,4
3357.83,12
3356.87,18
3355.90,16
3354.94,-1
3353.97,0
3353.01,16
3352.05,15
3351.08,4
3350.12,3
3349.15,9
3348.19,11
3347.22,12
3346.26,13
3345.30,16
3344.33,17
3343.37,13
3342.40,13
3341.44,11
3340.47,1
3339.51,-2
3338.55,3
3337.58,7
3336.62,9
3335.65,5
3334.69,-2
3333.73,4
3332.76,17
3331.80,20
3330.83,17
3329.87,7
3328.90,-8
3327.94,-18
3326.98,-17
3326.01,-8
3325.05,1
3324.08,1
3323.12,1
3322.15,8
3321.19,5
3320.23,-5
3319.26,-4
3318.30,1
3317.33,1
3316.37,-4
3315.40,-4
3314.44,-0
3313.48,-4
3312.51,-9
3311.55,-7
3310.58,-4
3309.62,2
3308.66,6
3307.69,-2
3306.73,-9
3305.76,-13
3304.80,-15
3303.83,-14
3302.87,-17
3301.91,-23
3300.94,-18
3299.98,-8
3299.01,-8
3298.05,-8
3297.08,-1
3296.12,-0
3295.16,-12
3294.19,-11
3293.23,6
3292.26,16
3291.30,10
3290.33,-5
3289.37,-15
3288.41,-16
3287.44,-14
3286.48,-17
3285.51,-20
3284.55,-14
3283.59,-4
3282.62,-3
3281.66,-7
3280.69,-4
3279.73,0
3278.76,-4
3277.80,-8
3276.84,-7
3275.87,-10
3274.91,-17
3273.94,-16
3272.98,-10
3272.01,-10
3271.05,-14
3270.09,-12
3269.12,-8
3268.16,-8
3267.19,-10
3266.23,-12
3265.26,-12
3264.30,-12
3263.34,-11
3262.37,-2
3261.41,7
3260.44,8
3259.48,7
3258.51,7
3257.55,4
3256.59,-2
3255.62,-6
3254.66,-5
3253.69,-6
3252.73,-8
3251.77,-8
3250.80,-8
3249.84,-6
3248.87,-3
3247.91,-6
3246.94,-8
3245.98,0
3245.02,6
3244.05,3
3243.09,-0
3242.12,-5
3241.16,-8
3240.19,-3
3239.23,4
3238.27,8
3237.30,11
3236.34,8
3235.37,5
3234.41,5
3233.44,8
3232.48,13
3231.52,12
3230.55,8
3229.59,5
3228.62,2
3227.66,2
3226.70,1
3225.73,-9
3224.77,-13
3223.80,0
3222.84,6
3221.87,-1
3220.91,-1
3219.95,11
3218.98,21
3218.02,25
3217.05,28
3216.09,32
3215.12,37
3214.16,40
3213.20,47
3212.23,59
3211.27,74
3210.30,91
3209.34,104
3208.37,118
3207.41,136
3206.45,156
3205.48,179
3204.52,199
3203.55,210
3202.59,224
3201.63,245
3200.66,257
3199.70,255
3198.73,243
3197.77,224
3196.80,203
3195.84,183
3194.88,165
3193.91,147
3192.95,135
3191.98,127
3191.02,109
3190.05,89
3189.09,80
3188.13,73
3187.16,61
3186.20,53
3185.23,53
3184.27,53
3183.30,46
3182.34,39
3181.38,35
3180.41,32
3179.45,26
3178.48,27
3177.52,39
3176.56,47
3175.59,48
3174.63,46
3173.66,45
