Created As Omnic File,PLAS 218
Raman Shift / cm-1,INT
3418.58,-14
3417.61,-14
3416.65,-12
3415.68,-9
3414.72,-3
3413.76,2
3412.79,3
3411.83,-2
3410.86,-10
3409.90,-13
3408.94,-6
3407.97,0
3407.01,-3
3406.04,-3
3405.08,0
3404.11,4
3403.15,7
3402.19,5
3401.22,-2
3400.26,-0
3399.29,5
3398.33,4
3397.36,-0
3396.40,-4
3395.44,0
3394.47,14
3393.51,19
3392.54,16
3391.58,16
3390.61,19
3389.65,15
3388.69,6
3387.72,5
3386.76,11
3385.79,17
3384.83,20
3383.87,17
3382.90,13
3381.94,10
3380.97,9
3380.01,7
3379.04,5
3378.08,8
3377.12,10
3376.15,11
3375.19,14
3374.22,16
3373.26,21
3372.29,24
3371.33,20
3370.37,17
3369.40,16
3368.44,15
3367.47,12
3366.51,10
3365.54,10
3364.58,10
3363.62,10
3362.65,14
3361.69,18
3360.72,16
3359.76,11
3358.80,8
3357.83,8
3356.87,15
3355.90,18
3354.94,11
3353.97,6
3353.01,5
3352.05,1
3351.08,-3
3350.12,6
3349.15,19
3348.19,24
3347.22,22
3346.26,17
3345.30,12
3344.33,12
3343.37,10
3342.40,7
3341.44,8
3340.47,11
3339.51,14
3338.55,12
3337.58,8
3336.62,8
3335.65,6
3334.69,3
3333.73,6
3332.76,11
3331.80,17
3330.83,19
3329.87,9
3328.90,-4
3327.94,-6
3326.98,0
3326.01,3
3325.05,8
3324.08,13
3323.12,9
3322.15,1
3321.19,-1
3320.23,1
3319.26,8
3318.30,16
3317.33,16
3316.37,8
3315.40,-2
3314.44,-7
3313.48,1
3312.51,10
3311.55,8
3310.58,5
3309.62,3
3308.66,5
3307.69,7
3306.73,7
3305.76,3
3304.80,-2
3303.83,-6
3302.87,-5
3301.91,0
3300.94,-0
3299.98,-1
3299.01,1
3298.05,2
3297.08,5
3296.12,3
3295.16,-3
3294.19,0
3293.23,14
3292.26,24
3291.30,22
3290.33,10
3289.37,-1
3288.41,-1
3287.44,3
3286.48,-0
3285.51,-5
3284.55,-2
3283.59,7
3282.62,12
3281.66,13
3280.69,13
3279.73,14
3278.76,14
3277.80,11
3276.84,4
3275.87,0
3274.91,4
3273.94,12
3272.98,20
3272.01,18
3271.05,7
3270.09,6
3269.12,9
3268.16,7
3267.19,4
3266.23,7
3265.26,13
3264.30,16
3263.34,17
3262.37,18
3261.41,19
3260.44,22
3259.48,24
3258.51,25
3257.55,25
3256.59,23
3255.62,19
3254.66,14
3253.69,11
3252.73,9
3251.77,11
3250.80,15
3249.84,17
3248.87,15
3247.91,10
3246.94,4
3245.98,6
3245.02,10
3244.05,17
3243.09,23
3242.12,21
3241.16,14
3240.19,6
3239.23,4
3238.27,8
3237.30,17
3236.34,27
3235.37,29
3234.41,27
3233.44,24
3232.48,22
3231.52,19
3230.55,16
3229.59,17
3228.62,20
3227.66,20
3226.70,20
3225.73,15
3224.77,12
3223.80,12
3222.84,13
3221.87,17
3220.91,21
3219.95,22
3218.98,19
3218.02,11
3217.05,7
3216.09,11
3215.12,17
3214.16,19
3213.20,20
3212.23,18
3211.27,17
3210.30,16
3209.34,17
3208.37,18
3207.41,17
3206.45,14
3205.48,10
3204.52,7
3203.55,5
3202.59,6
3201.63,6
3200.66,5
3199.70,4
3198.73,3
3197.77,2
3196.80,0
3195.84,-2
3194.88,1
3193.91,5
3192.95,7
3191.98,5
3191.02,-2
3190.05,-10
3189.09,-6
3188.13,0
3187.16,6
3186.20,11
3185.23,12
3184.27,10
3183.30,4
3182.34,-2
3181.38,-6
3180.41,-5
3179.45,-0
3178.48,2
3177.52,1
3176.56,4
3175.59,7
3174.63,5
3173.66,-1
3172.70,-6
3171.73,-5
3170.77,4
3169.81,15
3168.84,15
3167.88,9
3166.91,4
3165.95,-2
3164.98,-12
3164.02,-20
3163.06,-17
3162.09,-6
3161.13,1
3160.16,3
3159.20,-4
3158.23,-16
3157.27,-22
3156.31,-18
3155.34,-5
3154.38,5
3153.41,5
3152.45,-5
3151.49,-16
3150.52,-17
3149.56,-13
3148.59,-13
3147.63,-16
3146.66,-9
3145.70,7
3144.74,2
3143.77,-9
3142.81,-10
3141.84,-7
3140.88,-2
3139.91,1
3138.95,2
3137.99,1
3137.02,-5
3136.06,-12
3135.09,-13
3134.13,-14
3133.16,-13
3132.20,-7
3131.24,-1
3130.27,-3
3129.31,-9
3128.34,-12
3127.38,-11
3126.42,-13
3125.45,-15
3124.49,-7
3123.52,3
3122.56,-2
3121.59,-18
3120.63,-23
3119.67,-18
3118.70,-13
3117.74,-11
3116.77,-14
3115.81,-19
3114.84,-21
3113.88,-20
3112.92,-15
3111.95,-10
3110.99,-7
3110.02,-7
3109.06,-10
3108.09,-13
3107.13,-17
3106.17,-21
3105.20,-21
3104.24,-19
3103.27,-17
3102.31,-11
3101.34,0
3100.38,3
3099.42,0
3098.45,-0
3097.49,2
3096.52,6
3095.56,11
3094.60,8
3093.63,-0
3092.67,-3
3091.70,0
3090.74,8
3089.77,18
3088.81,24
3087.85,26
3086.88,25
3085.92,23
3084.95,22
3083.99,27
3083.02,35
3082.06,40
