# wavenumber, intensity
2.009300000000000068e+02,4.313843015343197564e-03
2.019000000000000057e+02,3.433224027383615685e-03
2.028600000000000136e+02,2.464369719803188950e-03
2.038199999999999932e+02,2.003414177636800471e-03
2.047899999999999920e+02,2.303103302868234753e-03
2.057500000000000000e+02,3.212994530037865861e-03
2.067199999999999989e+02,4.172669493964140802e-03
2.076800000000000068e+02,4.491644210912341777e-03
2.086500000000000057e+02,3.889425446940708575e-03
2.096100000000000136e+02,2.683806863380468199e-03
2.105699999999999932e+02,1.591255667534679846e-03
2.115399999999999920e+02,1.259154788162417018e-03
2.125000000000000000e+02,1.879044536171960199e-03
2.134699999999999989e+02,3.312875955043953057e-03
2.144300000000000068e+02,4.937589881695994901e-03
2.154000000000000057e+02,5.801644190879264550e-03
2.163600000000000136e+02,5.652980683880443752e-03
2.173199999999999932e+02,5.091321462797783817e-03
2.182899999999999920e+02,5.038398211110607650e-03
2.192500000000000000e+02,6.404984210183465969e-03
2.202199999999999989e+02,9.651197798201255340e-03
2.211800000000000068e+02,1.447286482860311689e-02
2.221399999999999864e+02,2.016618080430594359e-02
2.231100000000000136e+02,2.578305706648437862e-02
2.240699999999999932e+02,3.065794634999523260e-02
2.250399999999999920e+02,3.387551560178930082e-02
2.260000000000000000e+02,3.452724900123802648e-02
2.269699999999999989e+02,3.224411899335684339e-02
2.279300000000000068e+02,2.760596408568364094e-02
2.288899999999999864e+02,2.159617005490614347e-02
2.298600000000000136e+02,1.557809368474018935e-02
2.308199999999999932e+02,1.065500537200894486e-02
2.317899999999999920e+02,7.237792870771404471e-03
2.327500000000000000e+02,5.148012132401151228e-03
2.337199999999999989e+02,4.101865957243796927e-03
2.346800000000000068e+02,3.795060598169543685e-03
2.356399999999999864e+02,4.003614089987431526e-03
2.366100000000000136e+02,4.282492716250543840e-03
2.375699999999999932e+02,4.442757478421691456e-03
2.385399999999999920e+02,4.470250659171050474e-03
2.395000000000000000e+02,4.354148407023589705e-03
2.404699999999999989e+02,4.118520336447149301e-03
2.414300000000000068e+02,3.979828526870490303e-03
2.423899999999999864e+02,3.877375689635542862e-03
2.433600000000000136e+02,3.864384077851339312e-03
2.443199999999999932e+02,3.973848498431271394e-03
2.452899999999999920e+02,4.170606384152726435e-03
2.462500000000000000e+02,4.359814483969689028e-03
2.472100000000000080e+02,4.492645865675901594e-03
2.481800000000000068e+02,4.561281642087067906e-03
2.491399999999999864e+02,4.406578306364438563e-03
2.501100000000000136e+02,4.076062134528705104e-03
2.510699999999999932e+02,3.760944535923944985e-03
2.520399999999999920e+02,3.630161313958154418e-03
2.530000000000000000e+02,3.760884735639516245e-03
2.539600000000000080e+02,4.155910464263332278e-03
2.549300000000000068e+02,4.794203749794699772e-03
2.558899999999999864e+02,5.499652754698545684e-03
2.568600000000000136e+02,6.060624272510806154e-03
2.578199999999999932e+02,6.329426550853787907e-03
2.587900000000000205e+02,6.214759505531752132e-03
2.597500000000000000e+02,5.724501824013366984e-03
2.607099999999999795e+02,4.992172591275250565e-03
2.616800000000000068e+02,4.370563585089257477e-03
2.626399999999999864e+02,4.128387383371817654e-03
2.636100000000000136e+02,4.251262017726672136e-03
2.645699999999999932e+02,4.559382983057556210e-03
2.655400000000000205e+02,4.825897900522615677e-03
2.665000000000000000e+02,4.896058584185817783e-03
2.674599999999999795e+02,4.763690654683662429e-03
2.684300000000000068e+02,4.612754736877701378e-03
2.693899999999999864e+02,4.681614764355297546e-03
2.703600000000000136e+02,4.936872278283408605e-03
2.713199999999999932e+02,5.182158094789171381e-03
2.722799999999999727e+02,5.251616125110776523e-03
2.732500000000000000e+02,5.090693559811388519e-03
2.742099999999999795e+02,4.820052422723362408e-03
2.751800000000000068e+02,4.627854308686766074e-03
2.761399999999999864e+02,4.793530996595333007e-03
2.771100000000000136e+02,5.418219717427442267e-03
2.780699999999999932e+02,6.383201956593503867e-03
2.790299999999999727e+02,7.480103623128774373e-03
2.800000000000000000e+02,8.613154561579107471e-03
2.809599999999999795e+02,9.671933546814328805e-03
2.819300000000000068e+02,1.053245963921828864e-02
2.828899999999999864e+02,1.111907052896371831e-02
2.838600000000000136e+02,1.150364615789005104e-02
2.848199999999999932e+02,1.175208643939750289e-02
2.857799999999999727e+02,1.197983582250523871e-02
2.867500000000000000e+02,1.232835187994303812e-02
2.877099999999999795e+02,1.298706696259431699e-02
2.886800000000000068e+02,1.385025416765367154e-02
2.896399999999999864e+02,1.468623224331458248e-02
2.906100000000000136e+02,1.529496923828514016e-02
2.915699999999999932e+02,1.546563924994058016e-02
2.925299999999999727e+02,1.518740347673472844e-02
2.935000000000000000e+02,1.454395241667450801e-02
2.944599999999999795e+02,1.369979665212292530e-02
2.954300000000000068e+02,1.286441657930591058e-02
2.963899999999999864e+02,1.218510029868146403e-02
2.973600000000000136e+02,1.163777819578172210e-02
2.983199999999999932e+02,1.123203326618053138e-02
2.992799999999999727e+02,1.098127572365287415e-02
3.002500000000000000e+02,1.073455470032169679e-02
3.012099999999999795e+02,1.030756571969021831e-02
3.021800000000000068e+02,9.461242194829489263e-03
3.031399999999999864e+02,8.292759587876808239e-03
3.041000000000000227e+02,7.122647423174403684e-03
3.050699999999999932e+02,6.199899134860318260e-03
3.060299999999999727e+02,5.744475119000244309e-03
3.070000000000000000e+02,5.795604362155539271e-03
3.079599999999999795e+02,6.152911061399027846e-03
3.089300000000000068e+02,6.459537019620124540e-03
3.098899999999999864e+02,6.426437562209070219e-03
3.108500000000000227e+02,5.916072035063783124e-03
3.118199999999999932e+02,5.131656754620074826e-03
3.127799999999999727e+02,4.334862815307136130e-03
3.137500000000000000e+02,3.752452895540213905e-03
3.147099999999999795e+02,3.565666707241080691e-03
3.156800000000000068e+02,3.745560912763935824e-03
3.166399999999999864e+02,4.156015114760980116e-03
3.176000000000000227e+02,4.421603127817933833e-03
3.185699999999999932e+02,4.287560790352863173e-03
3.195299999999999727e+02,3.825663393707483696e-03
3.205000000000000000e+02,3.524419461081684975e-03
3.214599999999999795e+02,3.608722912003496999e-03
3.224300000000000068e+02,4.046505843967683654e-03
3.233899999999999864e+02,4.609032169174138126e-03
3.243500000000000227e+02,4.901380809496679210e-03
3.253199999999999932e+02,4.709616247522053871e-03
3.262799999999999727e+02,4.075284730831653206e-03
3.272500000000000000e+02,3.363422145426677671e-03
3.282099999999999795e+02,2.936179013586470189e-03
3.291700000000000159e+02,2.746058959432537763e-03
3.301399999999999864e+02,2.669798646761388939e-03
3.311000000000000227e+02,2.580486922021624305e-03
3.320699999999999932e+02,2.583058334250501031e-03
3.330299999999999727e+02,2.641303811248513472e-03
3.340000000000000000e+02,2.788487261208839798e-03
3.349599999999999795e+02,3.030992364490346473e-03
3.359200000000000159e+02,3.313533758172442379e-03
3.368899999999999864e+02,3.582784538648385326e-03
3.378500000000000227e+02,3.737652325153127241e-03
3.388199999999999932e+02,3.712880057343672779e-03
3.397799999999999727e+02,3.537964225496475004e-03
3.407500000000000000e+02,3.338470476764043675e-03
3.417099999999999795e+02,3.224670535565638940e-03
3.426700000000000159e+02,3.233326626731369835e-03
3.436399999999999864e+02,3.342058493827483861e-03
3.446000000000000227e+02,3.341176439632708665e-03
3.455699999999999932e+02,3.031754818116355263e-03
3.465299999999999727e+02,2.329549978640881210e-03
3.475000000000000000e+02,1.343488139226673914e-03
3.484599999999999795e+02,7.205336266418526465e-04
3.494200000000000159e+02,9.566699996354348107e-04
3.503899999999999864e+02,1.972243279397135462e-03
3.513500000000000227e+02,3.243627225717777163e-03
3.523199999999999932e+02,4.114319366468548178e-03
3.532799999999999727e+02,4.172818994675375932e-03
3.542400000000000091e+02,3.526871272741814809e-03
3.552099999999999795e+02,2.534829404888235948e-03
3.561700000000000159e+02,1.688326479174212438e-03
3.571399999999999864e+02,1.295214359650919550e-03
3.581000000000000227e+02,1.374105884835363865e-03
3.590699999999999932e+02,1.857860285426098578e-03
3.600299999999999727e+02,2.784361041585684069e-03
3.609900000000000091e+02,3.874460425771335866e-03
3.619599999999999795e+02,4.750011339628896351e-03
3.629200000000000159e+02,5.232779035527295418e-03
3.638899999999999864e+02,5.314256923011705103e-03
3.648500000000000227e+02,5.287331844964081491e-03
3.658199999999999932e+02,5.418144967071998608e-03
3.667799999999999727e+02,5.789534633289780685e-03
3.677400000000000091e+02,6.331534510878566654e-03
3.687099999999999795e+02,6.675565546986999589e-03
3.696700000000000159e+02,6.629025975658834301e-03
3.706399999999999864e+02,6.260805724513826900e-03
3.716000000000000227e+02,5.780998142692871274e-03
3.725699999999999932e+02,5.344784968193796830e-03
3.735299999999999727e+02,4.929905545151700742e-03
3.744900000000000091e+02,4.424338990828925733e-03
3.754599999999999795e+02,3.828578657571584439e-03
3.764200000000000159e+02,3.367339064054427570e-03
3.773899999999999864e+02,3.229035956326233373e-03
3.783500000000000227e+02,3.515284967640585744e-03
3.793100000000000023e+02,4.042843076548724782e-03
3.802799999999999727e+02,4.453207578119263224e-03
3.812400000000000091e+02,4.599359473173872392e-03
3.822099999999999795e+02,4.565407861710159450e-03
3.831700000000000159e+02,4.508283640044444610e-03
3.841399999999999864e+02,4.479295452185305150e-03
3.851000000000000227e+02,4.265464585269908987e-03
3.860600000000000023e+02,3.828339456433981370e-03
3.870299999999999727e+02,3.366501860072927850e-03
3.879900000000000091e+02,3.081613305228382473e-03
3.889599999999999795e+02,3.118226029347446332e-03
3.899200000000000159e+02,3.440863513714485181e-03
3.908899999999999864e+02,3.754441254996171169e-03
3.918500000000000227e+02,3.716602625047091182e-03
3.928100000000000023e+02,3.204353388943495962e-03
3.937799999999999727e+02,2.562038534286744176e-03
3.947400000000000091e+02,2.270571948158986962e-03
3.957099999999999795e+02,2.467090632742786026e-03
3.966700000000000159e+02,2.883480012965737756e-03
3.976399999999999864e+02,3.205713845413266094e-03
3.986000000000000227e+02,3.154061349769597504e-03
3.995600000000000023e+02,2.667586036238987941e-03
4.005299999999999727e+02,2.058251038424494580e-03
4.014900000000000091e+02,1.762404081465036290e-03
4.024599999999999795e+02,1.883140855652861876e-03
4.034200000000000159e+02,2.211130465473037671e-03
4.043799999999999955e+02,2.319682931716040251e-03
