# wavenumber, intensity
2.009300000000000068e+02,1.217420906911602790e-01
2.019000000000000057e+02,1.128619477955062761e-01
2.028600000000000136e+02,9.847765831962422556e-02
2.038199999999999932e+02,9.052306337732954344e-02
2.047899999999999920e+02,9.822636069698205408e-02
2.057500000000000000e+02,1.209014382933818327e-01
2.067199999999999989e+02,1.454289674141680255e-01
2.076800000000000068e+02,1.563074601842381062e-01
2.086500000000000057e+02,1.473239514424558305e-01
2.096100000000000136e+02,1.224995420554150921e-01
2.105699999999999932e+02,9.474428730011932864e-02
2.115399999999999920e+02,7.829268090166933980e-02
2.125000000000000000e+02,7.967625816992437993e-02
2.134699999999999989e+02,9.612345881099487732e-02
2.144300000000000068e+02,1.173144739805270093e-01
2.154000000000000057e+02,1.321820411501132275e-01
2.163600000000000136e+02,1.378678404959953196e-01
2.173199999999999932e+02,1.384639733594039968e-01
2.182899999999999920e+02,1.388276177951267565e-01
2.192500000000000000e+02,1.459522358286705068e-01
2.202199999999999989e+02,1.635010452659380609e-01
2.211800000000000068e+02,1.914784518643050382e-01
2.221399999999999864e+02,2.281507900963317403e-01
2.231100000000000136e+02,2.695803295811525224e-01
2.240699999999999932e+02,3.111481420666962761e-01
2.250399999999999920e+02,3.467539481093290799e-01
2.260000000000000000e+02,3.733252402959390537e-01
2.269699999999999989e+02,3.894669186082082013e-01
2.279300000000000068e+02,3.963956498907290071e-01
2.288899999999999864e+02,3.920032792391065501e-01
2.298600000000000136e+02,3.792128572200808567e-01
2.308199999999999932e+02,3.640612881519543764e-01
2.317899999999999920e+02,3.514096474902693168e-01
2.327500000000000000e+02,3.438325920646542189e-01
2.337199999999999989e+02,3.421038406512104668e-01
2.346800000000000068e+02,3.433960831800205171e-01
2.356399999999999864e+02,3.421182440887866050e-01
2.366100000000000136e+02,3.334472052162812949e-01
2.375699999999999932e+02,3.189370127507707986e-01
2.385399999999999920e+02,3.006693870523950984e-01
2.395000000000000000e+02,2.811784858733640813e-01
2.404699999999999989e+02,2.642766449615341351e-01
2.414300000000000068e+02,2.554034496063532500e-01
2.423899999999999864e+02,2.541598398608846954e-01
2.433600000000000136e+02,2.550067619903093608e-01
2.443199999999999932e+02,2.495834441127133541e-01
2.452899999999999920e+02,2.368879153294784767e-01
2.462500000000000000e+02,2.200572443444921145e-01
2.472100000000000080e+02,2.048238298604953267e-01
2.481800000000000068e+02,1.950567741146145284e-01
2.491399999999999864e+02,1.884093334953275412e-01
2.501100000000000136e+02,1.785463678004204080e-01
2.510699999999999932e+02,1.624194318301413753e-01
2.520399999999999920e+02,1.432249025607467419e-01
2.530000000000000000e+02,1.261342918905775379e-01
2.539600000000000080e+02,1.198808276520237082e-01
2.549300000000000068e+02,1.255628990493539987e-01
2.558899999999999864e+02,1.351723642429385475e-01
2.568600000000000136e+02,1.400952897539528563e-01
2.578199999999999932e+02,1.340189030714749596e-01
2.587900000000000205e+02,1.199292909831622955e-01
2.597500000000000000e+02,1.049620859159982461e-01
2.607099999999999795e+02,9.431184526844478555e-02
2.616800000000000068e+02,9.028938878419405512e-02
2.626399999999999864e+02,9.117054025938671480e-02
2.636100000000000136e+02,9.297469790484297336e-02
2.645699999999999932e+02,9.457161550142063888e-02
2.655400000000000205e+02,9.849782313222511798e-02
2.665000000000000000e+02,1.041654910919808802e-01
2.674599999999999795e+02,1.077289015480979856e-01
2.684300000000000068e+02,1.064690243907823602e-01
2.693899999999999864e+02,1.015849034351193753e-01
2.703600000000000136e+02,9.692598446224913455e-02
2.713199999999999932e+02,9.375265298611090703e-02
2.722799999999999727e+02,9.022957215520582830e-02
2.732500000000000000e+02,8.394713158929784091e-02
2.742099999999999795e+02,7.395555166945315395e-02
2.751800000000000068e+02,6.409868625398731923e-02
2.761399999999999864e+02,5.969326778244152254e-02
2.771100000000000136e+02,6.331598651092530672e-02
2.780699999999999932e+02,7.302915645505175801e-02
2.790299999999999727e+02,8.208841033326277903e-02
2.800000000000000000e+02,8.665836689757942801e-02
2.809599999999999795e+02,8.656398201841047912e-02
2.819300000000000068e+02,8.376192032730103709e-02
2.828899999999999864e+02,8.103221472848055884e-02
2.838600000000000136e+02,7.877223064682031817e-02
2.848199999999999932e+02,7.569142007557878860e-02
