# wavenumber, intensity
2.009300000000000068e+02,3.525325974954956337e-02
2.019000000000000057e+02,3.450527615448999164e-02
2.028600000000000136e+02,3.299437361308271699e-02
2.038199999999999932e+02,3.244519544559770069e-02
2.047899999999999920e+02,3.417205256532749452e-02
2.057500000000000000e+02,3.818691819752159655e-02
2.067199999999999989e+02,4.270306909620411040e-02
2.076800000000000068e+02,4.503460527129352076e-02
2.086500000000000057e+02,4.356489187195485696e-02
2.096100000000000136e+02,3.854599023390262169e-02
2.105699999999999932e+02,3.255495001038227754e-02
2.115399999999999920e+02,2.839325646751404003e-02
2.125000000000000000e+02,2.703703926584897013e-02
2.134699999999999989e+02,2.759741115173073439e-02
2.144300000000000068e+02,2.837158617702377483e-02
2.154000000000000057e+02,2.793206903350156645e-02
2.163600000000000136e+02,2.669352618623943227e-02
2.173199999999999932e+02,2.601937748021595706e-02
2.182899999999999920e+02,2.705686992016856016e-02
2.192500000000000000e+02,3.044841069310078377e-02
2.202199999999999989e+02,3.658752603825755900e-02
2.211800000000000068e+02,4.496008441622712654e-02
2.221399999999999864e+02,5.511752640400174180e-02
2.231100000000000136e+02,6.566004477674422524e-02
2.240699999999999932e+02,7.477325938536368011e-02
2.250399999999999920e+02,7.993665041353321954e-02
2.260000000000000000e+02,7.976210323919759315e-02
2.269699999999999989e+02,7.442743896547154847e-02
2.279300000000000068e+02,6.563092240074819284e-02
2.288899999999999864e+02,5.477254785150966615e-02
2.298600000000000136e+02,4.365768436763591692e-02
2.308199999999999932e+02,3.380275339904767473e-02
2.317899999999999920e+02,2.636083266173631923e-02
2.327500000000000000e+02,2.115138836874129458e-02
2.337199999999999989e+02,1.806737863912382183e-02
2.346800000000000068e+02,1.662974974181954599e-02
2.356399999999999864e+02,1.625546173168582881e-02
2.366100000000000136e+02,1.603217978895269541e-02
2.375699999999999932e+02,1.570603412200834506e-02
2.385399999999999920e+02,1.507391642545370669e-02
2.395000000000000000e+02,1.400886062320868229e-02
2.404699999999999989e+02,1.275890579563078789e-02
2.414300000000000068e+02,1.234289857876910528e-02
2.423899999999999864e+02,1.312028517229245177e-02
2.433600000000000136e+02,1.490760084347630965e-02
2.443199999999999932e+02,1.681661312441976031e-02
2.452899999999999920e+02,1.814180595336850263e-02
2.462500000000000000e+02,1.852931439971516880e-02
2.472100000000000080e+02,1.833789869709841203e-02
2.481800000000000068e+02,1.851656166761363534e-02
2.491399999999999864e+02,1.938396571242464311e-02
2.501100000000000136e+02,2.076347457883176775e-02
2.510699999999999932e+02,2.198658319042138057e-02
2.520399999999999920e+02,2.274828610607964804e-02
2.530000000000000000e+02,2.320897465570720755e-02
2.539600000000000080e+02,2.428232441085926077e-02
2.549300000000000068e+02,2.670973992876372882e-02
2.558899999999999864e+02,3.009304910933686961e-02
2.568600000000000136e+02,3.302349598907868000e-02
2.578199999999999932e+02,3.431626133297769471e-02
2.587900000000000205e+02,3.368386301395649707e-02
2.597500000000000000e+02,3.230672384837993127e-02
2.607099999999999795e+02,3.165599152819527362e-02
2.616800000000000068e+02,3.316860898467719615e-02
2.626399999999999864e+02,3.675801977696196293e-02
2.636100000000000136e+02,4.163349215421693894e-02
2.645699999999999932e+02,4.674870965892262420e-02
2.655400000000000205e+02,5.148352781977350023e-02
