# wavenumber, intensity
2.009300000000000068e+02,2.569578805039782893e-02
2.019000000000000057e+02,2.490543821850605202e-02
2.028600000000000136e+02,2.438222454770297420e-02
2.038199999999999932e+02,2.442960193156657606e-02
2.047899999999999920e+02,2.488031563394462603e-02
2.057500000000000000e+02,2.538414229070394545e-02
2.067199999999999989e+02,2.560718134284836744e-02
2.076800000000000068e+02,2.518866147635449165e-02
2.086500000000000057e+02,2.422341602840873825e-02
2.096100000000000136e+02,2.303966891458411950e-02
2.105699999999999932e+02,2.214350566359040567e-02
2.115399999999999920e+02,2.186293412498803435e-02
2.125000000000000000e+02,2.206935573652340360e-02
2.134699999999999989e+02,2.261871339485652457e-02
2.144300000000000068e+02,2.304387238064825941e-02
2.154000000000000057e+02,2.352892093667227624e-02
2.163600000000000136e+02,2.430369437328873047e-02
2.173199999999999932e+02,2.512875226375722512e-02
2.182899999999999920e+02,2.556789661327668259e-02
2.192500000000000000e+02,2.586080355696497579e-02
2.202199999999999989e+02,2.754183642007520388e-02
2.211800000000000068e+02,3.210057393614882543e-02
2.221399999999999864e+02,3.987677008888855512e-02
2.231100000000000136e+02,4.953833862560698409e-02
2.240699999999999932e+02,5.851476183622773830e-02
2.250399999999999920e+02,6.443428309994263248e-02
2.260000000000000000e+02,6.653772501777448223e-02
2.269699999999999989e+02,6.561321783439437449e-02
2.279300000000000068e+02,6.248248023825778846e-02
2.288899999999999864e+02,5.704134876890523675e-02
2.298600000000000136e+02,4.950736261634065133e-02
2.308199999999999932e+02,4.101805041004685792e-02
2.317899999999999920e+02,3.348268929194658794e-02
2.327500000000000000e+02,2.827007709451302350e-02
2.337199999999999989e+02,2.572864972668425024e-02
2.346800000000000068e+02,2.503757240642072793e-02
2.356399999999999864e+02,2.494016591944743858e-02
2.366100000000000136e+02,2.470536109079640372e-02
2.375699999999999932e+02,2.437540864712221811e-02
2.385399999999999920e+02,2.414559297912674540e-02
2.395000000000000000e+02,2.409607457750143067e-02
2.404699999999999989e+02,2.412811127446725865e-02
2.414300000000000068e+02,2.443745887748096507e-02
